Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"Jacobs, Casey",Sr,L/DS,5-8,96,,96,27.0,21.0,1,0,4,0.25,30.0,15.0,23.0,193.0,23.0,,,,16.0,,,
13,"Fradenburg, Mia",Jr,L/DS,5-6,96,,96,27.0,,1,0,2,0.5,70.0,19.0,9.0,359.0,29.0,,,,20.0,1.0,,
10,"Atherton, Hunter",So,S,5-11,95,,95,27.0,26.0,90,41,220,0.223,872.0,16.0,40.0,187.0,,2.0,62.0,8.0,139.0,13.0,,
9,"Moseman, Greer",Jr,L/DS,5-6,95,,95,27.0,4.0,0,0,1,0.0,32.0,14.0,17.0,145.0,27.0,,,,14.0,,,
20,"Bell, Ava",Fr,MB,6-2,91,,91,27.0,26.0,210,74,525,0.259,5.0,8.0,38.0,33.0,1.0,12.0,78.0,13.0,269.0,,,
1,"Cox, Destiny",Fr,OH,6-3,91,,91,27.0,14.0,290,196,892,0.105,4.0,5.0,29.0,79.0,19.0,5.0,34.0,10.0,317.0,1.0,,
6,"Wine, Skylar",Jr,OPP,6-2,88,,88,27.0,18.0,233,97,690,0.19699999999999998,19.0,2.0,15.0,112.0,11.0,4.0,22.0,12.0,250.0,,,
7,"Esterley, Katharine",So,MH,6-2,78,,78,25.0,23.0,74,33,217,0.18899999999999997,1.0,,6.0,14.0,,6.0,82.0,5.0,121.0,,,
14,"Laufenberg, Madison",Sr,OH,6-3,78,,78,26.0,15.0,120,62,374,0.155,5.0,,1.0,38.0,6.0,2.0,42.0,7.0,143.0,,,
3,"Tontai, Aristea",So,MB,6-4,50,,50,21.0,5.0,69,38,175,0.177,,4.0,7.0,16.0,,2.0,35.0,2.0,92.5,,,
16,"Clark, Raleigh",Fr,MH,6-4,44,,44,18.0,8.0,54,20,129,0.264,,,1.0,,1.0,2.0,32.0,3.0,72.0,,,
17,"Hough, Maddie Grace",So,DS,5-3,41,,41,19.0,1.0,0,0,0,,2.0,3.0,9.0,9.0,2.0,,,,3.0,,,
5,"Archer, Annabelle",Fr,S,5-8,26,,26,15.0,,0,0,2,0.0,13.0,4.0,5.0,12.0,,,,,4.0,2.0,,
11,"LaGarde, Hadden",Fr,OH,6-3,12,,12,5.0,,17,7,54,0.185,,,,1.0,,,2.0,,18.0,,,
2,"Koetter, Kendra",Sr,S,5-8,12,,12,8.0,1.0,2,0,4,0.5,36.0,,5.0,8.0,,,,1.0,2.0,,,
12,"Boone, Erin",Fr,OPP,6-1,1,,1,1.0,,0,1,1,-1.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,8,7.0,,0,0,0,,,,,,5.0,,,,,,,
-,Totals,-,-,-,-,-,96,,,1161,569,3290,0.18,1089.0,90.0,205.0,1206.0,124.0,35.0,389.0,61.0,1480.5,17.0,,
-,Opponent Totals,-,-,-,-,-,96,,,1299,512,3270,0.24100000000000002,1215.0,124.0,201.0,1332.0,90.0,41.0,385.0,39.0,1656.5,32.0,,
