Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Stevens, Brooke",Fr,MH,6-1,103,,103,30.0,30.0,87,73,301,0.047,3.0,,,17.0,3.0,14.0,81.0,13.0,141.5,1.0,,
3,"Young, Jaelyn",Fr,L/DS,5-4,100,,100,29.0,,0,2,8,-0.25,77.0,11.0,23.0,328.0,80.0,,,,11.0,,,
14,"Sullivan, Erika",Jr,OH,5-11,94,,94,30.0,26.0,222,125,748,0.13,14.0,11.0,19.0,258.0,19.0,1.0,31.0,3.0,249.5,3.0,,
21,"Throckmorton, Jessica",Fr,OH,5-10,93,,93,28.0,19.0,109,68,461,0.08900000000000001,12.0,21.0,20.0,211.0,35.0,1.0,21.0,2.0,141.5,2.0,,
13,"Setterlund, McKenna",So,S,5-10,84,,84,27.0,10.0,17,4,58,0.22399999999999998,362.0,10.0,13.0,157.0,1.0,,8.0,2.0,31.0,8.0,,
16,"Maksimovic, Magdalena",So,OH,6-1,84,,84,27.0,15.0,171,70,590,0.171,7.0,2.0,5.0,93.0,17.0,1.0,26.0,1.0,187.0,4.0,,
4,"Beimers, Corina",Fr,S,5-7,79,,79,25.0,19.0,14,6,59,0.136,362.0,13.0,16.0,196.0,,,8.0,,31.0,9.0,,
6,"Quaintance, Kati",Fr,OH,5-10,71,,71,21.0,19.0,51,43,226,0.035,4.0,10.0,12.0,32.0,,6.0,49.0,4.0,91.5,,,
1,"Rybakova, Nataliya",So,OH,6-0,69,,69,27.0,8.0,116,76,438,0.091,1.0,3.0,3.0,44.0,7.0,6.0,24.0,6.0,137.0,,,
32,"Singer, Erin",So,OPP,6-3,66,,66,20.0,18.0,111,52,367,0.161,1.0,1.0,3.0,16.0,,5.0,36.0,5.0,135.0,,,
8,"Koester, Allison",So,S,5-9,37,,37,15.0,2.0,0,3,11,-0.273,42.0,2.0,3.0,54.0,,,,,2.0,4.0,,
9,"Spiridonakos, Sophia",Fr,OH,6-0,37,,37,15.0,4.0,18,26,117,-0.068,2.0,4.0,4.0,24.0,1.0,1.0,15.0,2.0,30.5,,,
7,"Bell, Mary",Sr,L/DS,5-7,31,,31,14.0,2.0,0,1,2,-0.5,3.0,,2.0,44.0,3.0,,,,,,,
12,"Strebig, Abigail",Jr,MH,6-2,29,,29,12.0,7.0,36,14,85,0.259,,2.0,7.0,6.0,,4.0,20.0,4.0,52.0,,,
15,"Liller, Emma",Jr,OH,6-0,27,,27,14.0,1.0,3,9,30,-0.2,2.0,4.0,5.0,19.0,3.0,,2.0,1.0,8.0,1.0,,
-,TEAM,-,-,-,-,-,17,12.0,,0,0,0,,,,,,18.0,,,,,,,
-,Totals,-,-,-,-,-,103,,,955,572,3501,0.109,892.0,94.0,135.0,1499.0,187.0,39.0,321.0,43.0,1248.5,32.0,,
-,Opponent Totals,-,-,-,-,-,103,,,1481,573,3818,0.23800000000000002,1375.0,187.0,215.0,1756.0,94.0,28.0,263.0,34.0,1827.5,37.0,,
