Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"York, Breyanna",Jr,S,5-11,121,,121,33.0,26.0,72,38,265,0.128,829.0,27.0,35.0,158.0,3.0,1.0,35.0,1.0,117.5,23.0,,
11,"Mitchell, Eboni",Sr,RS,6-1,120,,120,33.0,18.0,269,138,802,0.163,11.0,4.0,5.0,59.0,4.0,7.0,67.0,10.0,313.5,1.0,,
1,"Grayson, Valencia",So,DS,5-4,119,,119,33.0,6.0,2,8,29,-0.207,43.0,15.0,43.0,188.0,47.0,,,,17.0,4.0,,
4,"Praytor, Alexis",Fr,DS,5-4,117,,117,33.0,3.0,0,5,26,-0.192,41.0,14.0,15.0,291.0,53.0,,1.0,,14.5,2.0,,
18,"Brown, Jordan",So,DS,5-5,116,,116,33.0,5.0,1,1,11,0.0,34.0,25.0,35.0,257.0,29.0,,,,26.0,1.0,,
2,"Hall, Jada",Fr,MB,5-10,116,,116,33.0,17.0,161,140,571,0.037000000000000005,6.0,4.0,18.0,92.0,9.0,4.0,25.0,4.0,181.5,2.0,,
5,"Austin, Alexis",Jr,OH,5-9,111,,111,33.0,26.0,266,137,815,0.158,16.0,29.0,34.0,186.0,10.0,4.0,26.0,8.0,312.0,,,
24,"Brown, April",Fr,MB,6-1,99,,99,30.0,20.0,152,76,387,0.196,4.0,,5.0,21.0,,9.0,49.0,4.0,185.5,1.0,,
12,"Anderson, Kirby",Sr,MB,5-11,86,,86,27.0,21.0,174,77,417,0.233,4.0,4.0,6.0,38.0,1.0,10.0,83.0,4.0,229.5,1.0,,
19,"Chuidian, Alyssa",So,S,5-6,69,,69,25.0,4.0,2,3,17,-0.059000000000000004,193.0,6.0,10.0,82.0,,,,,8.0,15.0,,
20,"Stone, Nia",Jr,MB,5-9,62,,62,22.0,10.0,83,46,206,0.18,8.0,3.0,5.0,20.0,2.0,11.0,33.0,,113.5,,,
7,"Jannson, Cassidy",Sr,OH,5-9,51,,51,19.0,3.0,4,8,39,-0.10300000000000001,4.0,11.0,3.0,69.0,6.0,,1.0,,15.5,,,
9,"Murphy, Deseanna",So,OH,5-8,51,,51,21.0,6.0,62,22,158,0.253,2.0,,,22.0,1.0,,10.0,,67.0,,,
10,"Ingram, Devan",Jr,OH,6-0,46,,46,24.0,6.0,48,29,192,0.099,2.0,1.0,,16.0,2.0,4.0,11.0,2.0,58.5,,,
13,"Godsey, Autumn",Fr,S,5-7,22,,22,14.0,,3,4,17,-0.059000000000000004,14.0,4.0,4.0,21.0,2.0,,,1.0,7.0,7.0,,
23,"Monroe, Tayla",Fr,MB,6-1,14,,14,10.0,1.0,1,5,8,-0.5,,,,2.0,,,3.0,2.0,2.5,,,
17,"McKay, Brianna",Jr,OH,5-9,13,,13,9.0,1.0,1,1,3,0.0,,1.0,,5.0,1.0,,,,2.0,,,
16,"Fite, Madison",Fr,OH,5-9,7,,7,5.0,1.0,3,4,15,-0.067,,,,2.0,,,,1.0,3.0,,,
14,"HARVEY, Damani",,,-,4,,4,3.0,,5,2,14,0.214,,,,,,,,,5.0,,,
14,"Brenson, Neena",Fr,OH,5-11,3,,3,3.0,,1,0,1,1.0,1.0,,,1.0,,,,,1.0,,,
3,"Howard, Asia",Sr,S,5-9,3,,3,3.0,,0,0,1,0.0,1.0,,,1.0,,,,,,,,
15,"Moore, Tiarra",So,RS,5-11,2,,2,2.0,,0,0,1,0.0,,,1.0,,,,,,,,,
6,"Collins, Aryanna",So,DS,5-1,2,,2,2.0,,0,0,0,,1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,50,25.0,,0,2,2,-1.0,3.0,,,,30.0,,,,,,,
-,Totals,-,-,-,-,-,121,,,1310,746,3997,0.141,1217.0,148.0,219.0,1531.0,200.0,50.0,344.0,37.0,1680.0,57.0,,
-,Opponent Totals,-,-,-,-,-,121,,,1461,633,3910,0.212,1362.0,199.0,237.0,1667.0,148.0,47.0,299.0,39.0,1856.5,51.0,,
