Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
15,"Fritsche, Kristen",Fr,S,5-8,99,,99,26.0,26.0,32,8,124,0.19399999999999998,851.0,16.0,13.0,241.0,,1.0,37.0,6.0,67.5,10.0,,
3,"Bustillos, Briana",So,DS,5-5,99,,99,26.0,,0,2,4,-0.5,67.0,9.0,18.0,388.0,30.0,,,,9.0,1.0,,
12,"Austin, Macy",Jr,OH,6-0,99,,99,26.0,26.0,366,189,994,0.17800000000000002,10.0,18.0,32.0,205.0,20.0,1.0,27.0,2.0,398.5,,,
13,"Kragholm, Martine",Fr,MB,6-0,91,,91,25.0,24.0,110,54,341,0.16399999999999998,10.0,10.0,9.0,61.0,1.0,15.0,49.0,6.0,159.5,3.0,,
1,"Patterson, Serena",Fr,OH,5-10,88,,88,25.0,17.0,165,96,650,0.106,9.0,6.0,9.0,125.0,14.0,4.0,30.0,12.0,190.0,,,
10,"Arellano, Briana",Jr,OH,5-10,86,,86,26.0,17.0,105,69,403,0.08900000000000001,16.0,16.0,16.0,168.0,14.0,3.0,8.0,2.0,128.0,,,
6,"Yost, Mallory",So,MB,6-1,74,,74,23.0,22.0,96,35,257,0.237,5.0,1.0,7.0,26.0,,8.0,56.0,6.0,133.0,2.0,,
11,"Jones, Cheyenne",So,OH,6-1,68,,68,23.0,13.0,164,76,474,0.18600000000000003,3.0,7.0,12.0,43.0,2.0,4.0,41.0,2.0,195.5,2.0,,
16,"Torres, Alex",Fr,DS,5-7,67,,67,20.0,,1,0,3,0.33299999999999996,12.0,5.0,7.0,119.0,10.0,,,,6.0,,,
18,"Baumgartner, Kylie",Sr,MB,6-0,37,,37,15.0,4.0,34,11,110,0.209,2.0,,,4.0,,2.0,26.0,3.0,49.0,,,
7,"Meshay, Hayley",Fr,S,5-11,37,,37,17.0,2.0,20,13,48,0.146,56.0,3.0,5.0,10.0,,2.0,3.0,2.0,26.5,4.0,,
4,"Cebak, Niki",Jr,DS,5-7,22,,22,10.0,,0,1,1,-1.0,1.0,,,24.0,3.0,,,,,,,
20,"Morgan, Maddie",Sr,MB,6-2,17,,17,11.0,3.0,18,1,43,0.395,,,1.0,4.0,,,12.0,1.0,24.0,,,
2,"Vidali, Ali",Jr,OH,5-11,15,,15,9.0,,2,1,15,0.067,,,,5.0,3.0,,,,2.0,,,
17,"Grzebeniak, Ashley",Sr,OH,5-10,11,,11,7.0,2.0,15,10,55,0.091,1.0,,2.0,16.0,3.0,1.0,1.0,2.0,16.5,,,
5,"Sianez, Erika",Jr,DS,5-1,10,,10,5.0,,0,0,0,,2.0,,,3.0,1.0,,,,,,,
-,TEAM,-,-,-,-,-,18,14.0,,0,0,0,,5.0,,,,16.0,,,,,,,
-,Totals,-,-,-,-,-,99,,,1128,566,3522,0.16,1050.0,91.0,131.0,1442.0,117.0,41.0,290.0,44.0,1405.0,22.0,,
-,Opponent Totals,-,-,-,-,-,99,,,1414,531,3650,0.242,1314.0,117.0,187.0,1541.0,91.0,42.0,387.0,48.0,1766.5,35.0,,
