Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Hanna, Makenzee",Sr,OH,6-0,119,,119,35.0,35.0,242,65,618,0.28600000000000003,10.0,,,81.0,1.0,7.0,107.0,10.0,302.5,1.0,,
12,"Hollas, Ann",Jr,S,5-11,119,,119,35.0,35.0,174,50,533,0.233,754.0,27.0,18.0,318.0,,2.0,85.0,3.0,245.5,17.0,2.0,
10,"Brewer, Mckenzie",Sr,S,5-10,117,,117,34.0,,16,5,44,0.25,528.0,31.0,44.0,196.0,,,,1.0,47.0,19.0,,
2,"Coleman, Haley",Sr,OH,5-9,117,,117,35.0,35.0,329,129,1013,0.19699999999999998,16.0,37.0,40.0,315.0,23.0,4.0,51.0,1.0,395.5,1.0,,
9,"Daron, Danae",Jr,MB,6-0,114,,114,33.0,33.0,266,83,527,0.34700000000000003,9.0,15.0,14.0,69.0,,16.0,127.0,14.0,360.5,4.0,,
15,"Monaco, Sabrina",Fr,DS,5-7,112,,112,33.0,,2,3,16,-0.062,63.0,17.0,20.0,388.0,28.0,,,,19.0,,,
1,"Redmond, Peyton",Sr,OH,6-0,103,,103,33.0,31.0,230,102,782,0.16399999999999998,18.0,26.0,29.0,260.0,25.0,5.0,38.0,1.0,280.0,,,
16,"Williams, Aniya",So,MB,5-11,99,,99,29.0,21.0,176,54,394,0.31,7.0,,,41.0,,7.0,115.0,1.0,240.5,1.0,,
7,"Torres, Marisabel",Fr,DS,5-7,87,,87,31.0,8.0,0,1,4,-0.25,21.0,15.0,20.0,185.0,8.0,,,,15.0,,,
8,"Dean, Margaret",So,S,5-8,48,,48,24.0,,4,1,5,0.6,25.0,3.0,4.0,28.0,,,,,7.0,1.0,,
13,"Williams, Xariah",Jr,OH,5-10,46,,46,21.0,5.0,92,26,270,0.244,3.0,5.0,5.0,58.0,5.0,,17.0,3.0,105.5,,,
20,"Evans, Corin",Jr,OH,5-10,24,,24,13.0,3.0,38,12,109,0.239,2.0,4.0,2.0,24.0,,,4.0,,44.0,,,
14,"Wright, Lauren",Fr,MB,6-2,13,,13,5.0,4.0,9,8,34,0.028999999999999998,,,,,,2.0,10.0,,16.0,1.0,,
11,"Whitehead, Julia",So,DS,5-2,4,,4,2.0,,0,0,0,,1.0,1.0,1.0,4.0,,,,,1.0,,,
1,"Mulder, Bailey",So,L/DS,5-6,3,,3,2.0,,0,0,0,,,,,3.0,,,,,,,,
23,"Perdue, Neena",Fr,MB,5-11,3,,3,2.0,,2,0,4,0.5,,,,,,,1.0,,2.5,,,
3,"Judkins, Emery",Fr,OH,6-0,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,52,26.0,,0,0,0,,,,,,31.0,,,,,,,
-,Totals,-,-,-,-,-,120,,,1580,539,4353,0.239,1457.0,181.0,197.0,1970.0,121.0,43.0,555.0,34.0,2081.5,45.0,,
-,Opponent Totals,-,-,-,-,-,120,,,1465,807,4578,0.14400000000000002,1373.0,121.0,237.0,2010.0,181.0,51.0,309.0,51.0,1791.5,49.0,,
