Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
7,"Melendez, Leiri",So,L,5-5,81,,81,24.0,2.0,0,3,11,-0.273,27.0,25.0,17.0,157.0,31.0,,,,25.0,1.0,,
16,"Gonzalez, Salma",So,S,5-8,81,,81,24.0,23.0,104,66,382,0.099,316.0,23.0,19.0,148.0,8.0,1.0,13.0,1.0,134.5,17.0,2.0,
5,"Chenault, Tyran",So,MB,5-10,80,,80,24.0,24.0,128,58,343,0.204,1.0,3.0,9.0,23.0,,19.0,55.0,16.0,177.5,,,
15,"Fuller, Oneillia",So,MB,6-2,77,,77,23.0,23.0,124,70,328,0.165,,,,9.0,,14.0,30.0,9.0,153.0,,,
9,"Jordan, Ashley",Fr,S,6-0,74,,74,22.0,22.0,67,59,280,0.028999999999999998,264.0,23.0,41.0,89.0,10.0,1.0,35.0,1.0,108.5,33.0,,
14,"Ceballos Plaza, Noria",Fr,MB,5-11,61,,61,20.0,19.0,120,73,376,0.125,5.0,4.0,14.0,54.0,23.0,3.0,15.0,6.0,134.5,1.0,,
3,"Aldarondo, Valeria Nicole",Fr,S,5-7,61,,61,21.0,,6,2,12,0.33299999999999996,15.0,7.0,31.0,41.0,11.0,,,,13.0,3.0,,
1,"Ortiz-Munoz, Liz",Jr,L,5-8,52,,52,16.0,,1,1,19,0.0,24.0,10.0,7.0,179.0,27.0,,,,11.0,2.0,,
18,"Jackson, Erin",Fr,S,5-8,46,,46,18.0,1.0,2,14,32,-0.375,6.0,3.0,6.0,39.0,15.0,,,,5.0,4.0,,
6,"Atchison, Katelyn",So,OH,5-7,42,,42,15.0,9.0,40,40,125,0.0,3.0,7.0,18.0,53.0,15.0,,3.0,1.0,48.5,1.0,,
13,"Scott, Jamese",Jr,MB,6-0,41,,41,18.0,11.0,36,34,136,0.015,,1.0,3.0,11.0,1.0,,21.0,3.0,47.5,,,
11,"Tatum, Karissa",So,RS,5-9,40,,40,21.0,7.0,48,40,163,0.049,,1.0,,21.0,3.0,,6.0,,52.0,,,
8,"Wells, Gabrielle",Fr,OH,5-10,40,,40,20.0,2.0,18,32,102,-0.13699999999999998,3.0,6.0,14.0,20.0,11.0,2.0,10.0,6.0,31.0,2.0,,
10,"Brown, Jeilynn",Fr,OH,5-9,23,,23,15.0,1.0,14,11,51,0.059000000000000004,,,8.0,2.0,4.0,,2.0,2.0,15.0,,,
17,"Rodriguez-Hairston, De' Antionette",Fr,OH,5-10,9,,9,8.0,1.0,2,1,13,0.077,,,1.0,3.0,1.0,1.0,3.0,1.0,4.5,,,
-,TEAM,-,-,-,-,-,29,16.0,,0,0,0,,,,,,33.0,,,,,,,
-,Totals,-,-,-,-,-,81,,,710,504,2373,0.087,664.0,113.0,188.0,849.0,193.0,41.0,193.0,46.0,960.5,64.0,,
-,Opponent Totals,-,-,-,-,-,81,,,938,359,2280,0.254,878.0,192.0,182.0,1020.0,113.0,28.0,240.0,28.0,1278.0,20.0,,
