Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"Nicholson, Mallory",Jr,S,5-6,105,,105,29.0,25.0,58,15,151,0.285,582.0,29.0,48.0,252.0,,,3.0,,88.5,14.0,,
11,"McDonald, Rachel",So,OH,6-0,104,,104,29.0,28.0,316,125,971,0.19699999999999998,37.0,26.0,46.0,330.0,26.0,5.0,18.0,2.0,356.0,1.0,,
6,"Otte, Dylynn",Jr,OH,5-11,94,,94,28.0,24.0,196,122,640,0.11599999999999999,26.0,12.0,39.0,252.0,22.0,8.0,37.0,5.0,234.5,1.0,,
13,"Klein, Jordyn",So,DS,5-4,90,,90,26.0,,4,0,11,0.364,110.0,20.0,19.0,355.0,23.0,,,,24.0,,,
20,"Everett, Hope",Fr,MB,6-3,88,,88,26.0,24.0,206,83,498,0.247,7.0,,1.0,20.0,,15.0,68.0,4.0,255.0,,,
10,"Fields, Kiana",Jr,MB,6-0,78,,78,26.0,20.0,117,71,376,0.122,4.0,10.0,10.0,59.0,1.0,3.0,36.0,5.0,148.0,,,
19,"Wimes, Gabby",So,OH,5-10,73,,73,25.0,8.0,99,80,376,0.051,1.0,1.0,3.0,60.0,7.0,,23.0,4.0,111.5,,,
2,"LeMasters, Ellen",Fr,OH,5-11,68,,68,22.0,14.0,129,75,366,0.14800000000000002,6.0,7.0,9.0,120.0,9.0,,27.0,4.0,149.5,,,
18,"Ellis, Annie",So,MB,6-2,68,,68,22.0,20.0,140,46,374,0.251,1.0,1.0,18.0,16.0,,6.0,46.0,2.0,170.0,,,
12,"Knight, Sami",Jr,S,5-7,66,,66,18.0,4.0,12,6,66,0.091,342.0,1.0,9.0,99.0,,,9.0,5.0,17.5,12.0,,
3,"Hurst, Grace",Fr,DS,5-4,63,,63,21.0,1.0,0,2,10,-0.2,25.0,8.0,8.0,170.0,25.0,,,,8.0,1.0,,
9,"McKinley, Madison",Jr,MB,6-0,48,,48,18.0,4.0,32,27,143,0.035,3.0,1.0,1.0,23.0,,,18.0,1.0,42.0,,,
15,"Manaois, Leila",Fr,L/DS,5-4,45,,45,14.0,,0,3,6,-0.5,111.0,6.0,12.0,65.0,,,1.0,,6.5,10.0,,
5,"Bagley, Hannah",Fr,OH,6-0,19,,19,11.0,2.0,15,19,57,-0.07,3.0,,,5.0,1.0,,6.0,3.0,18.0,,,
-,TEAM,-,-,-,-,-,22,14.0,,0,0,0,,,,,,14.0,,,,,,,
-,Totals,-,-,-,-,-,105,,,1324,674,4045,0.161,1258.0,122.0,223.0,1826.0,128.0,37.0,292.0,35.0,1629.0,39.0,,
-,Opponent Totals,-,-,-,-,-,105,,,1365,541,3987,0.207,1281.0,129.0,183.0,1769.0,122.0,42.0,283.0,45.0,1677.5,37.0,,
