Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Xue, Yizhi",Jr,MB,6-4,113,,113,29.0,28.0,193,47,449,0.325,5.0,,,23.0,1.0,21.0,95.0,9.0,261.5,1.0,,
3,"Kirst, Emma",Sr,OH,-,113,,113,29.0,29.0,165,60,413,0.254,14.0,20.0,33.0,72.0,4.0,10.0,110.0,13.0,250.0,2.0,,
13,"Harward, Hailey",Jr,L/DS,5-9,110,,110,29.0,24.0,232,94,687,0.201,28.0,41.0,52.0,373.0,22.0,6.0,34.0,12.0,296.0,1.0,,
22,"Williams, Kashauna",Fr,OH,-,108,,108,28.0,28.0,286,158,699,0.183,2.0,,5.0,83.0,5.0,5.0,60.0,11.0,321.0,2.0,,
35,"Spriggs, Tyler",Sr,OH,-,107,,107,29.0,28.0,329,84,883,0.27699999999999997,15.0,19.0,30.0,202.0,30.0,13.0,40.0,12.0,381.0,3.0,,
10,"Aigner-Swesey, Carly",Fr,S,-,98,,98,28.0,21.0,20,7,80,0.163,847.0,10.0,24.0,165.0,,1.0,16.0,9.0,39.0,45.0,,
6,"Alex, Gigi",Sr,DS,-,90,,90,29.0,1.0,0,0,1,0.0,34.0,12.0,13.0,174.0,17.0,,,,12.0,,,
11,"Hill, Carly",Fr,L/DS,-,81,,81,23.0,,0,1,3,-0.33299999999999996,49.0,6.0,17.0,263.0,17.0,,,,6.0,3.0,,
1,"Martinez, Allison",Fr,OH,-,79,,79,26.0,2.0,139,48,340,0.268,2.0,8.0,19.0,44.0,3.0,,27.0,8.0,160.5,,,
17,"Kruidhof, Megan",Sr,OH,6-0,66,,66,28.0,4.0,94,48,292,0.158,6.0,18.0,27.0,56.0,8.0,3.0,18.0,3.0,124.0,,,
20,"Dela Cruz, Dylan",Fr,DS,-,64,,64,21.0,,0,1,2,-0.5,50.0,7.0,8.0,113.0,5.0,,,,7.0,2.0,,
12,"Andjelkovic, Mina",So,S,6-1,63,,63,22.0,8.0,11,6,31,0.161,318.0,4.0,8.0,72.0,1.0,,14.0,1.0,22.0,19.0,,
19,"Rascon-Ryn, Fayth",So,DS,5-8,10,,10,7.0,,0,0,0,,2.0,,7.0,7.0,3.0,,,,,,,
9,"Norveel, Kjersti",Jr,MB,6-2,8,,8,6.0,,3,2,8,0.125,,1.0,3.0,,,,2.0,,5.0,,,
15,"McFarland, Erin",Fr,MB,-,7,,7,4.0,1.0,1,3,9,-0.222,,,,,,,2.0,,2.0,,,
-,TEAM,-,-,-,-,-,21,9.0,,0,0,0,,,,,,6.0,,,,,,,
-,Totals,-,-,-,-,-,114,,,1473,559,3897,0.235,1372.0,146.0,246.0,1647.0,122.0,59.0,418.0,78.0,1887.0,78.0,,
-,Opponent Totals,-,-,-,-,-,114,,,1388,577,3911,0.207,1292.0,122.0,208.0,1592.0,146.0,45.0,332.0,56.0,1721.0,41.0,,
