Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Rolda, Antonette",Jr,S,5-7,130,,130,34.0,23.0,33,17,92,0.174,1062.0,36.0,55.0,210.0,,3.0,20.0,3.0,82.0,11.0,,
16,"Descamps, Elsa",Sr,MB,6-2,130,,130,34.0,33.0,247,58,667,0.28300000000000003,28.0,18.0,22.0,160.0,17.0,21.0,109.0,5.0,340.5,4.0,,
7,"Hayden, Mariena",So,OH,6-0,127,,127,33.0,33.0,543,214,1323,0.249,26.0,114.0,129.0,395.0,31.0,11.0,44.0,12.0,690.0,5.0,,
5,"Davis, Erin",So,MB,5-10,126,,126,34.0,19.0,198,92,530,0.2,4.0,,,55.0,,3.0,60.0,9.0,231.0,2.0,,
3,"Brennan, Kate",Fr,MB,6-2,125,,125,34.0,34.0,230,78,489,0.311,9.0,19.0,37.0,47.0,1.0,9.0,61.0,9.0,288.5,1.0,,
12,"Berg, Jill",So,OH,5-10,124,,124,34.0,30.0,137,54,477,0.174,6.0,22.0,48.0,267.0,20.0,2.0,15.0,2.0,168.5,1.0,,
15,"Scott, Shania",So,L,5-5,115,,115,31.0,1.0,0,0,5,0.0,56.0,7.0,20.0,319.0,42.0,,,,7.0,3.0,,
9,"Ivanova, Ellie",So,L,5-4,107,,107,29.0,12.0,0,0,4,0.0,43.0,18.0,22.0,220.0,29.0,,,,18.0,,,
6,"Sweder, Thea",So,OH,5-10,78,,78,28.0,2.0,158,72,472,0.182,2.0,2.0,9.0,22.0,8.0,,19.0,6.0,169.5,,,
14,"Burt, Lauryn",Fr,S,5-8,62,,62,18.0,11.0,31,3,73,0.384,290.0,15.0,38.0,105.0,,,,,46.0,9.0,,
8,"Smith, Macy",Fr,MB,6-0,54,,54,22.0,4.0,38,23,113,0.133,,,,14.0,,1.0,28.0,5.0,53.0,,,
2,"French, Alison",So,OH,6-0,39,,39,14.0,2.0,39,18,122,0.172,,,1.0,13.0,,1.0,14.0,5.0,47.0,,,
4,"Dottin, Mycah",Fr,MB,6-1,2,,2,2.0,,1,0,2,0.5,,,1.0,,,,,,1.0,,,
-,TEAM,-,-,-,-,-,23,18.0,,0,0,0,,,,,,26.0,,,,,,,
-,Totals,-,-,-,-,-,130,,,1655,629,4369,0.235,1526.0,251.0,382.0,1827.0,174.0,51.0,370.0,56.0,2142.0,36.0,,
-,Opponent Totals,-,-,-,-,-,130,,,1478,655,4242,0.19399999999999998,1376.0,174.0,316.0,1828.0,251.0,62.0,422.0,69.0,1925.0,42.0,,
