Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"Butters, Emily",Sr,L,5-8,118,,118,32.0,,0,0,0,,86.0,21.0,9.0,599.0,9.0,,,,21.0,1.0,,
5,"Rear, Chloe",Fr,S,5-10,116,,116,32.0,30.0,100,36,306,0.209,1166.0,11.0,25.0,244.0,,3.0,50.0,13.0,139.0,22.0,,
7,"Dake, Laynie",So,MB,6-2,113,,113,32.0,31.0,242,93,584,0.255,6.0,6.0,12.0,43.0,2.0,4.0,90.0,18.0,297.0,1.0,,
24,"Flynn, Amelia",Fr,OH,6-0,113,,113,32.0,31.0,380,206,1023,0.17,27.0,13.0,18.0,306.0,39.0,5.0,44.0,4.0,420.0,,,
13,"Idos, Gerri",Jr,DS,5-1,112,,112,32.0,4.0,0,0,0,,22.0,13.0,7.0,256.0,9.0,,,,13.0,,,
10,"Cheffey, Aubrey",Jr,OH,6-2,112,,112,32.0,26.0,242,97,703,0.20600000000000002,15.0,1.0,1.0,25.0,2.0,2.0,84.0,3.0,287.0,,,
1,"Vokolek, Leah",Fr,L/DS,5-8,106,,106,32.0,15.0,1,0,3,0.33299999999999996,13.0,20.0,24.0,258.0,10.0,,,,21.0,,,
23,"Villarreal, Cambree",Sr,OH,6-2,84,,84,28.0,10.0,166,57,600,0.182,7.0,,6.0,80.0,11.0,4.0,21.0,2.0,180.5,,,
11,"Ophoven, Ashley",Sr,OH,6-1,83,,83,31.0,4.0,195,101,573,0.16399999999999998,,,2.0,36.0,6.0,6.0,14.0,4.0,208.0,,,
14,"Irwin, Mackenzie",Sr,MB,6-1,80,,80,28.0,16.0,82,28,242,0.223,2.0,2.0,7.0,36.0,1.0,7.0,66.0,3.0,124.0,,,
4,"Doucette, Alyssa",Fr,MB,6-0,60,,60,25.0,5.0,64,17,153,0.307,1.0,1.0,8.0,8.0,1.0,2.0,28.0,5.0,81.0,,,
6,"Wratten, Makina",Fr,MB,6-0,55,,55,17.0,14.0,74,26,175,0.27399999999999997,1.0,,1.0,5.0,1.0,2.0,53.0,6.0,102.5,,,
18,"Gibbany, Izzy",Fr,DS,5-3,42,,42,21.0,,0,0,0,,1.0,4.0,3.0,13.0,3.0,,,,4.0,,,
22,"Messa, Daniele",Jr,S,5-7,40,,40,13.0,5.0,9,0,23,0.391,137.0,14.0,7.0,65.0,,,1.0,,23.5,12.0,,
15,"Petrova, Natali",Fr,OH,6-2,25,,25,16.0,1.0,21,13,61,0.131,6.0,4.0,6.0,40.0,2.0,,2.0,,26.0,,,
21,"Orlando, Sofia",Fr,DS,5-8,3,,3,2.0,,0,0,0,,6.0,,1.0,,,,,,,,,
-,TEAM,-,-,-,-,-,15,13.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,118,,,1576,674,4446,0.203,1496.0,110.0,137.0,2014.0,108.0,35.0,453.0,58.0,1947.5,36.0,,
-,Opponent Totals,-,-,-,-,-,118,,,1509,671,4492,0.187,1414.0,108.0,152.0,1894.0,110.0,61.0,441.0,54.0,1898.5,28.0,,
