Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Roberts, Rylin",So,OH,5-9,105,,105,28.0,24.0,159,63,543,0.177,18.0,27.0,29.0,311.0,23.0,1.0,34.0,3.0,204.0,,,
8,"Gneiting, Megan",Jr,OH,6-0,105,,105,28.0,27.0,307,118,857,0.221,4.0,27.0,37.0,214.0,2.0,6.0,97.0,17.0,388.5,1.0,,
19,"Power, Ashlyn",So,S,5-8,105,,105,28.0,27.0,21,8,67,0.19399999999999998,1150.0,51.0,30.0,248.0,,,19.0,4.0,81.5,21.0,,
11,"Hill, Hannah",Jr,MB,6-2,103,,103,28.0,28.0,199,46,388,0.39399999999999996,1.0,7.0,5.0,27.0,3.0,6.0,116.0,14.0,270.0,,,
5,"Hale, Andrea",Sr,OH,6-3,101,,101,28.0,28.0,370,158,1038,0.204,9.0,34.0,35.0,204.0,40.0,5.0,49.0,3.0,433.5,4.0,,
3,"Erwin, Katelyn",Jr,L,5-7,98,,98,28.0,3.0,0,1,1,-1.0,4.0,2.0,3.0,155.0,13.0,,,,2.0,,,
4,"Khouri, Helena",Jr,L,5-7,96,,96,27.0,3.0,1,2,7,-0.14300000000000002,54.0,13.0,31.0,356.0,32.0,,,,14.0,,,
20,"Saunders, Aubrey",Jr,MB,5-9,94,,94,28.0,18.0,119,43,324,0.235,1.0,17.0,9.0,52.0,,7.0,64.0,15.0,175.0,1.0,,
15,"Schiess, Sam",So,MB,6-1,89,,89,27.0,10.0,79,25,162,0.33299999999999996,2.0,,2.0,13.0,,6.0,51.0,11.0,110.5,,,
13,"Redd, Kennedy",So,OH,6-1,81,,81,26.0,,81,53,295,0.095,3.0,1.0,2.0,25.0,8.0,5.0,17.0,10.0,95.5,,,
10,"Evans, Halle",Jr,S,5-9,66,,66,24.0,,1,0,3,0.33299999999999996,11.0,,1.0,11.0,,,,,1.0,,,
12,"Nay, Dani",Fr,OH,5-10,6,,6,4.0,,6,3,23,0.13,,,1.0,4.0,,,2.0,,7.0,,,
18,"Olson, Emily",Fr,S,5-8,2,,2,2.0,,1,0,1,1.0,,,,,,,,,1.0,,,
16,"Edwards, Maia",Fr,MB,6-1,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,51,19.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,105,,,1342,520,3707,0.222,1257.0,179.0,185.0,1620.0,130.0,36.0,449.0,77.0,1781.5,27.0,,
-,Opponent Totals,-,-,-,-,-,105,,,1366,588,3830,0.203,1298.0,130.0,189.0,1636.0,179.0,49.0,313.0,39.0,1701.5,25.0,,
