Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Clapp, Bethany",So,,6-0,95,,95,26.0,23.0,324,110,968,0.221,6.0,22.0,35.0,190,27.0,1.0,45.0,3.0,369.5,,,
2,"Patton, Chloe",Fr,,-,94,,94,26.0,6.0,39,41,186,-0.011000000000000001,12.0,20.0,26.0,204,17.0,,7.0,1.0,62.5,,,
4,"Miller, Madelynn",So,L/DS,5-3,93,,93,26.0,,0,0,19,0.0,72.0,19.0,28.0,418,16.0,,,,19.0,,,
16,"McGarity, Carissa",Fr,,6-1,92,,92,26.0,23.0,118,50,309,0.22,3.0,11.0,17.0,20,,8.0,74.0,5.0,174.0,,,
21,"Carlin, Alyssa",So,L/DS,5-4,92,,92,27.0,1.0,0,1,4,-0.25,11.0,8.0,5.0,168,31.0,,,,8.0,,,
7,"Monday, Julia",So,RS,6-0,90,,90,26.0,22.0,246,93,634,0.24100000000000002,4.0,9.0,19.0,73,8.0,4.0,24.0,,271.0,1.0,,
3,"Gonzaba, Pilar",Fr,,5-8,81,,81,26.0,19.0,12,9,71,0.042,602.0,10.0,26.0,149,2.0,,13.0,1.0,28.5,58.0,,
24,"Slaughter, Maddie",Sr,MB,5-10,79,,79,23.0,20.0,126,60,358,0.184,3.0,11.0,28.0,31,1.0,7.0,40.0,8.0,164.0,,,
1,"Kilchrist, Kendall",Fr,,5-9,58,,58,20.0,8.0,17,9,76,0.105,385.0,3.0,8.0,73,,,7.0,3.0,23.5,19.0,,
6,"Lockley, Autumn",Sr,OH,5-10,44,,44,13.0,12.0,150,59,410,0.222,7.0,2.0,12.0,88,14.0,3.0,19.0,,164.5,,,
12,"Taylor, Cameron",Jr,S,5-11,41,,41,15.0,7.0,52,20,148,0.21600000000000003,6.0,13.0,9.0,31,,1.0,12.0,1.0,72.0,2.0,,
13,"Edwards, Cameron",Jr,OH,5-7,37,,37,13.0,4.0,1,4,23,-0.13,5.0,,2.0,45,10.0,,,,1.0,1.0,,
10,"Perez, Emily",Fr,,5-11,22,,22,9.0,6.0,31,16,74,0.203,2.0,,3.0,5,1.0,,10.0,1.0,36.0,1.0,,
14,"Waits, Allison",Jr,MB,6-1,22,,22,11.0,4.0,33,13,75,0.267,,,,3,,1.0,14.0,,41.0,1.0,,
32,"Stewart, Imani",So,MB,6-0,20,,20,10.0,4.0,15,5,44,0.22699999999999998,,,1.0,5,,,4.0,,17.0,1.0,,
17,"Waller, Emily",Jr,RS,6-1,16,,16,8.0,3.0,29,11,92,0.196,,,2.0,14,,,7.0,,32.5,,,
11,"Rodriguez, Desiray",Fr,,-,3,,3,3.0,,1,0,4,0.25,,,,1,,1.0,1.0,,2.5,,,
-,TEAM,-,-,-,-,-,27,14.0,,0,0,0,,7.0,,,1,19.0,,,,,,,
-,Totals,-,-,-,-,-,101,,,1194,501,3495,0.198,1125.0,128.0,221.0,1519,146.0,26.0,277.0,23.0,1486.5,84.0,,
-,Opponent Totals,-,-,-,-,-,101,,,1308,514,3552,0.22399999999999998,1223.0,146.0,228.0,1567,127.0,36.0,359.0,32.0,1669.5,51.0,,
