Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"Walling, Jamie",So,MH,6-1,108,,108,27.0,26.0,364,117,852,0.29,10.0,13.0,17.0,90.0,,1.0,79.0,8.0,417.5,1.0,,
6,"Lentz, Jordan",Jr,S,6-1,107,,107,27.0,27.0,108,42,314,0.21,1025.0,17.0,13.0,279.0,1.0,1.0,72.0,5.0,162.0,20.0,1.0,
12,"Malek, Aleksandra",Sr,RS,6-0,106,,106,27.0,13.0,268,153,879,0.131,9.0,9.0,20.0,100.0,13.0,1.0,38.0,1.0,297.0,1.0,,
3,"Wightman, Lindsay",So,L/DS,5-6,105,,105,27.0,,0,3,8,-0.375,91.0,14.0,22.0,532.0,24.0,,,,14.0,,,
28,"Davis, Krysteena",Sr,MH,6-0,104,,104,26.0,26.0,240,93,610,0.24100000000000002,8.0,,5.0,33.0,,8.0,114.0,13.0,305.0,1.0,,
8,"Massab, Jordan",Sr,DS,5-4,97,,97,27.0,5.0,1,2,7,-0.14300000000000002,30.0,2.0,4.0,173.0,20.0,,,,3.0,,,
20,"Mann, Sydney",Fr,L,5-8,92,,92,25.0,8.0,1,0,7,0.14300000000000002,15.0,15.0,27.0,179.0,23.0,,,,16.0,,,
2,"Dunn, Kenzie",So,S,5-7,87,,87,26.0,9.0,0,0,0,,13.0,12.0,22.0,136.0,25.0,,,,12.0,1.0,,
10,"Schneider, Mackenzie",Jr,RS,6-2,84,,84,25.0,14.0,143,86,558,0.102,5.0,7.0,13.0,59.0,2.0,3.0,50.0,7.0,178.0,1.0,,
18,"Neidinger, Abby",Fr,OH,6-0,82,,82,24.0,13.0,141,113,566,0.049,5.0,,,41.0,2.0,4.0,29.0,2.0,159.5,,,
14,"Riedl, Jessica",Fr,MH,6-0,67,,67,18.0,16.0,46,32,149,0.094,6.0,3.0,11.0,20.0,1.0,10.0,52.0,5.0,85.0,,,
26,"Lentz, Maddie",So,S,5-11,62,,62,20.0,,1,1,7,0.0,18.0,7.0,7.0,85.0,4.0,,,,8.0,1.0,,
1,"Johnson, Katelyn",Fr,L,5-5,44,,44,17.0,5.0,0,1,1,-1.0,5.0,3.0,9.0,57.0,19.0,,,,3.0,,,
15,"Carter, Myana",Fr,OH,5-8,11,,11,7.0,,0,2,6,-0.33299999999999996,,2.0,1.0,2.0,3.0,,,,2.0,,,
4,"Hobler, Megan",Jr,MH,6-2,6,,6,4.0,,0,0,0,,,,,,,,1.0,,0.5,,,
-,TEAM,-,-,-,-,-,52,18.0,,0,0,0,,,,,,14.0,,,,,,,
-,Totals,-,-,-,-,-,108,,,1313,645,3964,0.16899999999999998,1240.0,104.0,171.0,1786.0,151.0,28.0,435.0,41.0,1662.5,26.0,,
-,Opponent Totals,-,-,-,-,-,108,,,1391,578,4000,0.203,1304.0,151.0,183.0,1726.0,104.0,32.0,478.0,42.0,1813.0,29.0,,
