Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
12,"Loreen, Chloe",So,OH,6-0,108,,108,30.0,1.0,8,6,27,0.07400000000000001,85.0,17.0,22.0,416.0,37.0,,,,25.0,7.0,,
7,"Shaffer, Michelle",Fr,OH,5-11,108,,108,30.0,30.0,297,126,844,0.203,17.0,29.0,38.0,294.0,65.0,7.0,39.0,3.0,352.5,3.0,,
6,"Dreyer, Alexa",Jr,MB,6-3,108,,108,30.0,30.0,212,70,520,0.273,20.0,10.0,11.0,51.0,,6.0,87.0,13.0,271.5,1.0,,
8,"Light, Liliana",Fr,S,6-1,98,,98,27.0,23.0,47,28,133,0.14300000000000002,673.0,14.0,42.0,187.0,1.0,3.0,30.0,14.0,79.0,42.0,,
5,"Kantor, Allison",So,OH,6-0,88,,88,25.0,20.0,195,86,601,0.18100000000000002,18.0,8.0,24.0,184.0,31.0,8.0,42.0,1.0,232.0,1.0,,
15,"Odom, Taylor",Jr,MB,6-2,71,,71,20.0,17.0,88,35,240,0.221,12.0,,,15.0,2.0,4.0,71.0,10.0,127.5,4.0,,
9,"Gillingham, Brittany",So,L/DS,5-5,71,,71,24.0,2.0,1,2,4,-0.25,63.0,7.0,10.0,99.0,14.0,,,,8.0,1.0,,
16,"Caoili, Kamrin",Fr,OPP,6-0,66,,66,22.0,10.0,166,79,455,0.191,7.0,6.0,4.0,51.0,,2.0,12.0,,180.0,1.0,,
35,"Gajdka, Michelle",Jr,OH,5-10,65,,65,25.0,10.0,85,56,243,0.11900000000000001,15.0,12.0,15.0,104.0,13.0,,8.0,2.0,101.0,,,
4,"Powers, Tessie",Jr,S,5-10,54,,54,19.0,7.0,8,3,21,0.23800000000000002,295.0,5.0,4.0,125.0,2.0,,,,13.0,7.0,,
25,"Reinert, Gretchen",So,L/DS,5-6,48,,48,23.0,,0,0,0,,3.0,1.0,4.0,18.0,4.0,,,,1.0,,,
18,"Anthony, Alex",Fr,MB,6-0,44,,44,14.0,11.0,27,17,113,0.08800000000000001,9.0,,,17.0,1.0,,27.0,,40.5,,,
3,"McCreadie, Anna",Jr,OH,6-3,43,,43,17.0,5.0,52,38,176,0.08,1.0,,,7.0,,,22.0,1.0,63.0,,,
1,"Nwabuzoh, Ngozi",Jr,OPP,5-10,40,,40,12.0,10.0,79,40,232,0.168,3.0,,,10.0,,1.0,22.0,,91.0,,,
14,"Decker, Kathryn",Fr,OH,6-3,37,,37,14.0,3.0,50,33,132,0.129,1.0,,,12.0,,,7.0,,53.5,,,
29,"San Juan, Tatiana",Sr,L/DS,5-7,30,,30,17.0,,0,0,0,,2.0,,5.0,25.0,6.0,,,,,,,
17,"Willems, Laura",Jr,MB,6-0,2,,2,2.0,1.0,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,6,6.0,,0,0,0,,,,,,4.0,,,,,,,
-,Totals,-,-,-,-,-,108,,,1315,619,3741,0.18600000000000003,1224.0,109.0,179.0,1615.0,180.0,31.0,367.0,44.0,1638.5,67.0,,
-,Opponent Totals,-,-,-,-,-,108,,,1409,495,3770,0.242,1307.0,180.0,256.0,1543.0,109.0,36.0,407.0,55.0,1828.5,21.0,,
