Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
4,"Rose, Sarah",So,S,5-7,115,,115,35.0,1.0,2,3,10,-0.1,573.0,29.0,29.0,188.0,,,,1.0,31.0,6.0,,
9,"Rosenthal, Jenna",Sr,MH,6-6,115,,115,35.0,35.0,286,61,599,0.376,6.0,25.0,32.0,68.0,1.0,9.0,104.0,20.0,372.0,1.0,,
10,"Barber, Allie",Jr,OH,6-5,115,,115,35.0,35.0,537,125,1156,0.35600000000000004,6.0,2.0,1.0,59.0,,3.0,42.0,8.0,563.0,,,
7,"Konovodoff, Martha",So,DS,5-7,115,,115,35.0,,1,1,5,0.0,141.0,31.0,45.0,559.0,27.0,,,,32.0,1.0,,
8,"Werch, Hope",So,OH,6-1,115,,115,35.0,35.0,268,115,708,0.21600000000000003,24.0,55.0,33.0,244.0,34.0,2.0,40.0,8.0,345.0,4.0,,
23,"Orf, Elizabeth",So,MB,6-3,115,,115,35.0,35.0,155,61,370,0.254,5.0,,3.0,18.0,,4.0,79.0,16.0,198.5,,,
13,"Haak, Anna",Sr,OH,5-11,112,,112,34.0,34.0,284,104,771,0.233,4.0,42.0,26.0,349.0,18.0,7.0,40.0,2.0,353.0,,,
5,"Speckman, Lauren",Jr,S,5-9,109,,109,33.0,32.0,8,3,24,0.20800000000000002,770.0,23.0,43.0,208.0,,,1.0,,31.5,12.0,,
12,"Mosher, Madeline",Jr,OH,6-0,89,,89,32.0,,109,51,358,0.162,3.0,,,39.0,1.0,,41.0,2.0,129.5,,,
15,"Koontz, Ellie",Fr,OH,-,50,,50,22.0,,41,11,99,0.303,,,,9.0,,,22.0,1.0,52.0,,,
17,"Schoessow, Katie",Fr,DS,-,48,,48,25.0,,0,0,0,,3.0,1.0,1.0,31.0,4.0,,,,1.0,,,
1,"Mosher, Claire",Fr,S,-,24,,24,16.0,2.0,0,0,0,,43.0,3.0,5.0,9.0,,,,,3.0,,,
2,"Julian, Abby",Sr,DS,5-7,18,,18,12.0,1.0,0,0,0,,2.0,,1.0,11.0,2.0,,,,,,,
11,"Martinez, Gabbi",So,DS,5-4,13,,13,12.0,,0,0,1,0.0,1.0,,1.0,9.0,,,,,,,,
6,"Mohr, Sandy",Jr,MB,-,1,,1,1.0,,0,0,0,,1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,10,9.0,,0,1,1,-1.0,,,,,7.0,,,,,,,
-,Totals,-,-,-,-,-,115,,,1691,536,4102,0.282,1581.0,211.0,220.0,1801.0,94.0,25.0,369.0,58.0,2111.5,24.0,,
-,Opponent Totals,-,-,-,-,-,115,,,1404,569,4034,0.207,1335.0,94.0,215.0,1662.0,211.0,33.0,369.0,67.0,1715.5,31.0,,
