Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
11,"Bailey, Brooke",So,OH,6-2,129,,129,34.0,31.0,437,185,1088,0.23199999999999998,5.0,,,39.0,7.0,12.0,38.0,6.0,468.0,,,
2,"Easton, Gabby",Fr,S,5-9,129,,129,34.0,34.0,85,21,221,0.29,1397.0,29.0,23.0,206.0,2.0,8.0,68.0,8.0,156.0,34.0,,
19,"Howell, Madi",So,L/DS,5-6,129,,129,34.0,2.0,1,1,4,0.0,55.0,23.0,16.0,321.0,26.0,,,,24.0,2.0,,
3,"Frederick, Torie",Fr,L/DS,5-4,129,,129,34.0,12.0,2,0,6,0.33299999999999996,54.0,16.0,19.0,350.0,28.0,,,,18.0,,,
4,"Curtis, Emily",Jr,L/DS,5-6,125,,125,33.0,5.0,1,1,3,0.0,63.0,25.0,37.0,279.0,23.0,,,,26.0,,,
15,"Alberts, Ashtynne",Fr,OH,5-11,117,,117,34.0,33.0,296,169,947,0.134,16.0,11.0,20.0,198.0,30.0,1.0,28.0,5.0,322.0,2.0,,
22,"Thomas, Solei",Fr,OH,5-11,113,,113,32.0,16.0,327,122,713,0.28800000000000003,2.0,5.0,15.0,46.0,,7.0,47.0,15.0,362.5,,,
6,"Deloney, Alyssa",So,OH,6-0,108,,108,30.0,28.0,242,64,499,0.35700000000000004,4.0,26.0,28.0,68.0,2.0,12.0,77.0,8.0,318.5,1.0,,
20,"Pritchard, Ava",Fr,MB,6-0,100,,100,30.0,22.0,146,63,300,0.27699999999999997,1.0,4.0,19.0,11.0,,8.0,85.0,10.0,200.5,,,
21,"Oliver, Adria",Fr,MB,6-1,75,,75,26.0,20.0,125,79,326,0.141,3.0,1.0,8.0,18.0,,9.0,46.0,11.0,158.0,1.0,,
8,"Childs, Crystal",Fr,OH,5-8,33,,33,16.0,1.0,55,25,138,0.217,5.0,4.0,8.0,47.0,6.0,,14.0,,66.0,1.0,,
9,"DeGuzman, Katelyn",Fr,L/DS,5-1,28,,28,17.0,,0,0,0,,3.0,4.0,2.0,9.0,3.0,,,,4.0,,,
5,"Kit, Lisie",So,S,5-10,2,,2,2.0,,0,0,1,0.0,6.0,,,1.0,,,1.0,,0.5,,,
7,"Pearson, Caroline",Sr,S,5-7,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
1,"Korte, Kaylin",Jr,OH,6-0,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,20,15.0,,0,1,1,-1.0,3.0,,,,19.0,,,,,,,
-,Totals,-,-,-,-,-,129,,,1717,731,4247,0.23199999999999998,1617.0,148.0,195.0,1593.0,146.0,57.0,404.0,63.0,2124.0,41.0,,
-,Opponent Totals,-,-,-,-,-,129,,,1672,665,4247,0.237,1573.0,146.0,282.0,1497.0,148.0,86.0,382.0,62.0,2095.0,31.0,,
