Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"Choy, Bailey",Jr,S,5-9,128,,128,33.0,33.0,37,13,115,0.209,1096.0,48.0,30.0,325.0,1.0,,14.0,5.0,92.0,14.0,,
17,"Doehrmann, Brianna",Jr,L/DS,5-7,126,,126,33.0,,2,0,2,1.0,132.0,20.0,33.0,487.0,21.0,,,,22.0,,,
1,"Drews, Dani",So,RS,6-0,126,,126,33.0,33.0,522,186,1352,0.249,7.0,38.0,46.0,332.0,28.0,6.0,52.0,7.0,592.0,2.0,,
4,"Koerber, Kenzie",So,OH,6-3,124,,124,33.0,33.0,264,84,684,0.263,12.0,7.0,14.0,124.0,12.0,4.0,104.0,12.0,327.0,,,
5,"Gauta, Lauga",Sr,OH,5-11,115,,115,33.0,16.0,287,127,710,0.225,17.0,9.0,16.0,145.0,22.0,2.0,40.0,11.0,318.0,3.0,,
14,"Yett, Megan",Fr,OH,6-1,107,,107,31.0,17.0,260,111,730,0.204,19.0,18.0,21.0,232.0,33.0,6.0,29.0,4.0,298.5,,,
9,"Ka'aha'aina-Torres, Saige",Fr,S,6-0,102,,102,32.0,,0,2,9,-0.222,349.0,16.0,18.0,104.0,1.0,,,1.0,16.0,2.0,,
19,"Grace, Phoebe",Fr,MB,6-2,98,,98,27.0,23.0,159,52,383,0.27899999999999997,6.0,2.0,2.0,16.0,1.0,10.0,107.0,8.0,224.5,,,
10,"Evans, Kennedi",Fr,MB,6-2,91,,91,24.0,23.0,95,38,243,0.235,1.0,12.0,14.0,27.0,1.0,11.0,89.0,,162.5,1.0,,
18,"Sproule, Lauren",So,OH,6-0,76,,76,25.0,14.0,96,32,203,0.315,5.0,2.0,7.0,18.0,,3.0,43.0,6.0,122.5,,,
2,"Laugero, Taylor",Jr,L/DS,5-5,74,,74,28.0,,0,0,1,0.0,5.0,3.0,3.0,49.0,10.0,,,,3.0,,,
13,"Windisch, Kinga",Jr,OH,6-2,49,,49,16.0,,6,5,17,0.059000000000000004,1.0,7.0,9.0,15.0,,,1.0,1.0,13.5,,,
11,"Van Komen, Alexa",Fr,S,5-8,25,,25,16.0,,0,0,0,,,,2.0,8.0,2.0,,,,,,,
12,"Oblad, Berkeley",Sr,MB,6-4,18,,18,6.0,6.0,30,16,79,0.177,2.0,3.0,1.0,,,1.0,13.0,1.0,40.5,,,
-,TEAM,-,-,-,-,-,7,6.0,,0,0,0,,,,,,4.0,,,,,,,
-,Totals,-,-,-,-,-,128,,,1758,666,4528,0.24100000000000002,1652.0,185.0,216.0,1882.0,136.0,43.0,492.0,56.0,2232.0,22.0,,
-,Opponent Totals,-,-,-,-,-,128,,,1698,667,4563,0.226,1593.0,136.0,219.0,1894.0,185.0,46.0,440.0,52.0,2100.0,25.0,,
