Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
13,"Kuruzovich, Taylor",So,S,5-8,103,,103,27.0,14.0,0,3,7,-0.429,191.0,16.0,27.0,137.0,2.0,,2.0,,17.0,12.0,,
8,"Pawlak, Abbey",Sr,DS,5-4,103,,103,27.0,8.0,1,0,4,0.25,15.0,27.0,38.0,187.0,36.0,,,,28.0,1.0,,
9,"Richardson, Ashley",Jr,MB,6-1,103,,103,27.0,27.0,255,61,601,0.32299999999999995,4.0,12.0,16.0,43.0,,7.0,64.0,2.0,306.0,1.0,,
2,"Sharrits, Taylor",So,DS,5-7,103,,103,27.0,,0,1,6,-0.16699999999999998,100.0,26.0,32.0,455.0,18.0,,,,26.0,,,
3,"Weigand, Emily",So,S,5-10,103,,103,27.0,27.0,75,19,197,0.284,812.0,47.0,54.0,240.0,,,31.0,5.0,137.5,24.0,,
6,"Gwozdz, Kayla",Sr,OH,5-10,102,,102,27.0,24.0,309,134,925,0.18899999999999997,20.0,6.0,7.0,117.0,39.0,4.0,22.0,4.0,330.0,,,
10,"Adleta, Alexis",So,OH,6-2,102,,102,27.0,21.0,175,104,587,0.121,19.0,6.0,14.0,166.0,25.0,4.0,18.0,4.0,194.0,,,
14,"Fulmer, Shelby",So,RS,6-0,78,,78,24.0,11.0,163,75,457,0.193,4.0,2.0,12.0,35.0,,2.0,22.0,1.0,178.0,,,
11,"Kelly, Megan",Fr,RS,6-0,77,,77,27.0,13.0,91,50,272,0.151,3.0,3.0,12.0,21.0,,1.0,39.0,1.0,114.5,,,
19,"Ochaya, Teagan",Fr,RS,6-3,58,,58,19.0,2.0,88,36,250,0.20800000000000002,,,,28.0,,4.0,20.0,2.0,102.0,1.0,,
4,"Karsner, Elya",Jr,OH,6-1,40,,40,17.0,1.0,70,38,180,0.17800000000000002,2.0,,3.0,10.0,12.0,1.0,13.0,1.0,77.5,,,
5,"Vinson, Mahogany",Fr,MB,6-1,37,,37,16.0,6.0,24,18,65,0.092,2.0,,,2.0,4.0,,21.0,5.0,34.5,,,
18,"Yaconis, Hannah",Fr,MB,6-0,33,,33,12.0,8.0,21,7,81,0.17300000000000001,,,,2.0,,,13.0,,27.5,,,
12,"Durra, Jen",Fr,OH,5-11,9,,9,9.0,,8,3,17,0.294,1.0,,2.0,4.0,4.0,,,,8.0,,,
1,"Slijepcevic, Jelena",Jr,S,5-9,7,,7,5.0,,0,0,1,0.0,18.0,,1.0,2.0,,,1.0,,0.5,2.0,,
-,TEAM,-,-,-,-,-,20,14.0,,0,0,0,,,,,,10.0,,,,,,,
-,Totals,-,-,-,-,-,103,,,1280,549,3650,0.2,1191.0,145.0,218.0,1449.0,150.0,23.0,266.0,25.0,1581.0,41.0,,
-,Opponent Totals,-,-,-,-,-,103,,,1272,480,3500,0.226,1170.0,151.0,185.0,1493.0,145.0,57.0,352.0,38.0,1656.0,40.0,,
