0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ BYU,L 0 - 3,1,1,1,3,7,-0.286,,,,,,,1,,1.5,,
08/27/2016,"Rice @ Provo, Utah",L 0 - 3,3,1,9,2,20,0.350,,,,5,,,2,,10.0,,
08/27/2016,"Cal Poly @ Provo, Utah",L 0 - 3,1,1,0,2,3,-0.667,,,,,1,,,1,,,
08/30/2016,Idaho St.,L 0 - 3,3,1,6,5,18,0.056,,,,1,3,,,,6.0,,
09/02/2016,North Texas,W 3 - 2,4,1,11,6,34,0.147,1,,,1,,1,5,,14.5,,
09/03/2016,Southern Utah,W 3 - 0,2,1,3,1,13,0.154,1,1,1,1,2,,4,,6.0,,
09/03/2016,San Jose St.,W 3 - 1,2,1,6,1,23,0.217,,,,,,,1,,6.5,,
09/08/2016,@ Hawaii,L 0 - 3,1,1,0,0,0,,,,,,,,,,,,
09/09/2016,"Washington @ Honolulu, HI",L 0 - 3,3,1,9,5,25,0.160,,,1,2,1,1,2,,11.0,,
09/10/2016,"Northern Ill. @ Honolulu, HI",W 3 - 2,5,1,9,6,33,0.091,,,,1,1,,3,,10.5,,
09/13/2016,Utah St.,L 1 - 3,2,1,4,3,14,0.071,,,,,1,,1,,4.5,,
09/16/2016,UNLV,L 1 - 3,3,1,5,3,17,0.118,1,,1,2,,,1,,5.5,,
09/17/2016,CSUN,L 2 - 3,2,1,3,2,16,0.062,,,,5,1,1,2,,5.0,,
09/22/2016,@ UTRGV,L 1 - 3,4,1,12,3,40,0.225,,,1,9,1,,6,,15.0,,
09/24/2016,@ New Mexico St.,L 2 - 3,3,1,0,4,7,-0.571,,,,,,,,,,,
09/29/2016,Chicago St.,W 3 - 0,2,1,1,2,10,-0.100,,,,,,,1,,1.5,,
10/01/2016,Kansas City,W 3 - 2,4,1,5,0,12,0.417,,,,,,,1,,5.5,,
10/08/2016,Seattle U,W 3 - 1,1,1,0,0,0,,,,,,,,,,,,
10/13/2016,@ CSU Bakersfield,W 3 - 2,5,1,12,7,36,0.139,,,,2,1,1,3,,14.5,,
10/15/2016,@ Grand Canyon,W 3 - 1,2,1,1,1,2,,,,,,,,,,1.0,,
10/20/2016,New Mexico St.,L 2 - 3,,,,,,,,,,,,,,,,,
10/22/2016,UTRGV,W 3 - 2,1,1,2,1,8,0.125,,,,,,,,,2.0,,
10/27/2016,@ Kansas City,L 1 - 3,,,,,,,,,,,,,,,,,
10/29/2016,@ Chicago St.,W 3 - 1,,,,,,,,,,,,,,,,,
11/01/2016,Weber St.,W 3 - 2,,,,,,,,,,,,,,,,,
11/05/2016,@ Seattle U,W 3 - 0,,,,,,,,,,,,,,,,,
11/10/2016,Grand Canyon,W 3 - 0,2,1,5,0,11,0.455,,,,1,,,,,5.0,,
11/12/2016,CSU Bakersfield,W 3 - 2,1,1,0,1,2,-0.500,,,,,,,,,,,
11/18/2016,"CSU Bakersfield @ Las Cruces, NM",W 3 - 2,3,1,4,2,9,0.222,,,,3,,,1,1,4.5,,
11/19/2016,"UTRGV @ Las Cruces, N.M.",L 0 - 3,,,,,,,,,,,,,,,,,
