0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Liberty @ Kennesaw, Ga.",W 3 - 0,3,1,7,7,18,,,,1,5,2,,5,,9.5,,
08/27/2016,@ Kennesaw St.,W 3 - 0,3,1,6,6,20,,,1,1,8,2,,,,7.0,,
08/27/2016,"Missouri @ Kennesaw, Ga.",L 1 - 3,4,1,15,8,31,0.226,1,,2,6,3,,1,,15.5,,
09/03/2016,"CSU Bakersfield @ Santa Barbara, CA",W 3 - 0,1,1,0,3,6,-0.500,,,,2,1,,,,,,
09/03/2016,"Colorado St. @ Santa Barbara, Calif",W 3 - 2,5,1,14,4,37,0.270,1,,2,7,2,,1,,14.5,,
09/04/2016,@ UC Santa Barbara,W 3 - 1,4,1,20,3,34,0.500,1,,1,13,,,3,,21.5,,
09/09/2016,Coastal Carolina,L 1 - 3,4,1,8,5,24,0.125,,,1,7,5,,1,1,8.5,,
09/10/2016,American,W 3 - 1,4,1,25,5,44,0.455,,1,,6,3,1,2,,28.0,,
09/10/2016,Michigan,W 3 - 2,5,1,21,11,68,0.147,1,2,2,13,2,,1,1,23.5,,
09/16/2016,Western Ky.,L 2 - 3,5,1,19,11,57,0.140,,,2,10,1,,,1,19.0,1,
09/17/2016,Lehigh,W 3 - 0,3,1,12,5,28,0.250,,2,1,3,2,,2,1,15.0,,
09/17/2016,Robert Morris,W 3 - 0,2,1,5,0,9,0.556,1,,,3,1,,,,5.0,,
09/23/2016,Georgia Tech,W 3 - 1,4,1,21,4,43,0.395,2,1,1,11,3,,1,,22.5,,
09/25/2016,Clemson,W 3 - 0,3,1,10,3,20,0.350,2,,1,10,1,,2,,11.0,,
09/28/2016,@ Virginia Tech,W 3 - 1,4,1,19,6,50,0.260,1,2,1,16,,,2,,22.0,,
10/02/2016,Virginia,W 3 - 0,3,1,10,5,26,0.192,1,4,,11,1,,1,1,14.5,,
10/07/2016,@ Duke,L 1 - 3,4,1,19,8,47,0.234,1,3,2,10,1,,2,1,23.0,1,
10/09/2016,@ Wake Forest,L 1 - 3,4,1,9,7,28,0.071,1,1,,10,1,,,,10.0,,
10/14/2016,@ Miami (FL),W 3 - 1,4,1,17,10,39,0.179,2,1,1,12,1,1,1,,19.5,,
10/16/2016,@ Florida St.,L 1 - 3,4,1,7,6,27,0.037,1,,1,12,2,,,,7.0,,
10/21/2016,Notre Dame,L 0 - 3,3,1,14,9,41,0.122,,,2,10,1,,1,,14.5,,
10/23/2016,Louisville,W 3 - 0,3,1,13,4,25,0.360,,1,2,11,,,3,1,15.5,,
10/28/2016,NC State,W 3 - 2,5,1,16,8,42,0.190,4,,2,4,3,,3,,17.5,,
10/30/2016,North Carolina,W 3 - 2,5,1,14,7,45,0.156,4,2,2,11,2,,2,,17.0,,
11/04/2016,@ Clemson,W 3 - 0,3,1,14,4,30,0.333,1,1,,8,1,,,,15.0,,
11/06/2016,@ Georgia Tech,W 3 - 1,4,1,22,6,43,0.372,1,3,3,12,4,,,,25.0,,
11/11/2016,Wake Forest,W 3 - 0,3,1,16,0,23,0.696,2,,,6,,,,,16.0,,
11/13/2016,Duke,L 0 - 3,3,1,7,6,26,0.038,3,,,14,2,1,3,,9.5,,
11/18/2016,@ Syracuse,W 3 - 1,4,1,15,9,47,0.128,1,2,2,15,1,1,1,,18.5,,
11/20/2016,@ Boston College,W 3 - 0,3,1,13,3,27,0.370,,1,2,5,1,,,,14.0,,
11/23/2016,Virginia Tech,W 3 - 0,3,1,15,3,27,0.444,2,,1,4,,,2,,16.0,,
11/26/2016,@ Virginia,W 3 - 1,4,1,15,4,35,0.314,2,1,,11,2,,1,,16.5,1,
12/02/2016,"Dayton @ University Park, PA",W 3 - 1,4,1,15,3,39,0.308,3,1,,14,1,,2,1,17.0,,
12/03/2016,@ Penn St.,L 1 - 3,4,1,14,7,33,0.212,7,,1,8,1,,1,,14.5,1,
