Date,TeamA,TeamB,Result,S,Team A Kills,Team A Errors,Team A Total Attacks,Team A Hit Pct,Team A Assists,Team A Aces,Team A SErr,Team A Digs,Team A RErr,Team A Block Solos,Team A Block Assists,Team A BErr,Team A PTS,Team B Kills,Team B Errors,Team B Total Attacks,Team B Hit Pct,Team B Assists,Team B Aces,Team B SErr,Team B Digs,Team B RErr,Team B Block Solos,Team B Block Assists,Team B BErr,Team B PTS
9142018,USC Upstate,Ga. Southern,0,4.0,42.75,22.25,137.08333333333334,0.15825000000000006,40.16666666666666,4.166666666666667,7.75,56.0,5.166666666666667,1.0833333333333333,10.5,2.4166666666666665,53.25,39.90909090909091,25.63636363636364,123.0,0.11600000000000002,37.09090909090909,5.090909090909091,6.727272727272728,43.18181818181818,6.8181818181818175,1.5454545454545454,16.0,1.7272727272727273,54.54545454545455
9152018,USC Upstate,Savannah St.,1,5.0,43.153846153846146,21.923076923076927,136.76923076923077,0.1634615384615385,40.46153846153846,4.461538461538462,8.0,56.615384615384606,5.846153846153847,1.0,10.461538461538463,2.3846153846153846,53.846153846153854,25.818181818181817,19.0,87.0,0.07118181818181818,24.181818181818183,4.636363636363637,7.909090909090909,31.63636363636364,9.181818181818182,1.181818181818182,6.1818181818181825,1.6363636363636365,34.72727272727273
9182018,USC Upstate,High Point,0,4.0,43.5,22.071428571428577,136.71428571428572,0.1643571428571429,40.714285714285715,4.642857142857143,7.857142857142858,55.42857142857143,5.7857142857142865,1.2857142857142858,10.714285714285714,2.2142857142857144,54.78571428571429,47.09090909090909,20.90909090909091,129.0909090909091,0.2042727272727273,44.09090909090909,5.090909090909091,8.454545454545455,52.72727272727273,4.636363636363637,1.0,10.0,1.5454545454545454,58.18181818181818
9222018,USC Upstate,Radford,0,4.0,43.33333333333334,21.86666666666667,137.53333333333333,0.16326666666666673,40.4,4.733333333333333,7.7333333333333325,55.13333333333333,5.8,1.4,11.066666666666665,2.1333333333333333,55.0,48.7,19.9,128.4,0.2329,45.8,6.1,7.5,56.9,3.8,1.5,12.0,1.9,62.3
9262018,USC Upstate,South Carolina St.,1,3.0,43.0625,21.5,134.3125,0.16975000000000004,40.0625,4.8125,7.625,54.0625,5.8125,1.375,11.125,2.0,54.8125,24.33333333333333,19.25,89.16666666666669,0.061999999999999986,21.0,3.9166666666666665,6.916666666666668,33.583333333333336,8.0,1.5833333333333333,3.6666666666666665,1.8333333333333333,31.66666666666667
9282018,USC Upstate,Hampton,1,4.0,43.235294117647065,21.47058823529412,134.1764705882353,0.1708823529411765,40.411764705882355,5.0,7.647058823529411,53.88235294117647,5.705882352941178,1.2941176470588236,11.294117647058822,2.0588235294117645,55.17647058823529,46.92307692307693,22.0,127.76923076923076,0.1849230769230769,43.46153846153846,7.769230769230768,11.384615384615385,48.846153846153854,8.153846153846152,1.6923076923076923,9.384615384615383,2.4615384615384617,61.07692307692307
9292018,USC Upstate,Campbell,0,4.0,43.5,21.33333333333333,135.94444444444446,0.17111111111111113,40.77777777777778,4.9444444444444455,7.9444444444444455,55.5,5.833333333333332,1.2222222222222223,11.0,1.9444444444444444,55.16666666666666,40.0,22.07692307692308,116.6153846153846,0.15023076923076922,38.0,4.538461538461538,6.538461538461537,49.69230769230769,7.3076923076923075,0.9230769230769232,12.769230769230768,1.8461538461538465,51.846153846153854
10052018,USC Upstate,Winthrop,0,4.0,44.05263157894736,21.0,136.78947368421052,0.17563157894736844,41.10526315789474,4.789473684210527,7.7894736842105265,55.42105263157895,5.842105263157895,1.368421052631579,11.26315789473684,2.1052631578947367,55.842105263157904,43.66666666666666,20.83333333333333,132.83333333333334,0.16905555555555554,40.5,4.666666666666667,6.5,57.66666666666666,4.888888888888889,1.3888888888888888,9.611111111111109,1.1666666666666667,54.52777777777778
10062018,USC Upstate,Gardner-Webb,1,3.0,43.7,21.05,136.1,0.17295000000000002,40.85,4.85,7.75,55.25,5.6,1.6,11.4,2.1,55.85,40.77777777777778,24.61111111111111,133.05555555555554,0.12405555555555553,37.77777777777778,4.888888888888889,8.888888888888891,54.16666666666666,6.111111111111112,2.1666666666666665,13.444444444444445,1.3333333333333333,54.555555555555564
10092018,USC Upstate,UNC Asheville,1,4.0,44.19047619047619,21.142857142857142,137.85714285714286,0.17323809523809525,41.285714285714285,4.904761904761905,7.904761904761906,56.523809523809526,5.571428571428571,1.8571428571428568,11.61904761904762,2.0,56.76190476190475,38.375,15.6875,111.9375,0.19306250000000005,35.75,4.25,6.125,46.25,4.5,1.5,9.1875,0.6875,48.71875
10122018,USC Upstate,High Point,0,3.0,43.45454545454545,21.045454545454547,136.13636363636363,0.16945454545454547,40.54545454545455,4.818181818181818,7.6818181818181825,55.45454545454545,5.590909090909091,1.8636363636363635,11.545454545454545,1.9545454545454544,55.90909090909091,46.89473684210525,20.42105263157895,124.52631578947368,0.21800000000000005,44.631578947368425,4.894736842105263,7.578947368421053,51.78947368421053,4.7368421052631575,1.263157894736842,10.210526315789474,1.4210526315789471,58.157894736842096
10162018,USC Upstate,Presbyterian,1,5.0,44.21739130434783,20.82608695652174,136.95652173913044,0.17469565217391306,41.21739130434783,4.869565217391305,7.695652173913044,56.60869565217392,5.565217391304348,1.826086956521739,11.91304347826087,1.9565217391304348,56.8695652173913,45.88888888888889,22.66666666666667,139.61111111111111,0.16800000000000004,42.5,6.722222222222222,8.222222222222221,54.66666666666666,6.388888888888888,2.055555555555556,11.666666666666664,1.8333333333333333,60.5
10202018,USC Upstate,Charleston So.,1,4.0,44.16666666666666,20.70833333333333,138.125,0.17375,41.083333333333336,4.958333333333333,7.708333333333332,57.33333333333334,5.541666666666668,2.208333333333333,11.666666666666664,1.9166666666666667,57.16666666666666,40.411764705882355,18.823529411764707,132.23529411764707,0.15694117647058822,37.23529411764706,4.411764705882354,6.352941176470589,61.764705882352935,4.117647058823529,1.2941176470588236,9.882352941176473,0.5882352941176471,51.058823529411775
10262018,USC Upstate,Gardner-Webb,1,4.0,44.346153846153854,20.423076923076927,135.34615384615384,0.1835769230769231,41.346153846153854,5.038461538461538,7.653846153846153,56.57692307692307,5.346153846153847,2.4615384615384617,11.461538461538463,1.9230769230769231,57.57692307692307,39.95652173913044,23.17391304347826,127.82608695652172,0.1350869565217391,36.91304347826087,4.652173913043479,8.217391304347826,51.34782608695652,5.956521739130435,2.0869565217391304,13.391304347826088,1.391304347826087,53.39130434782609
10272018,USC Upstate,Winthrop,0,4.0,44.407407407407405,20.666666666666668,137.07407407407408,0.18062962962962967,41.333333333333336,4.962962962962963,7.62962962962963,57.25925925925926,5.296296296296297,2.5185185185185186,11.925925925925926,1.851851851851852,57.85185185185186,44.75,21.041666666666668,135.375,0.17087499999999994,41.25,5.041666666666667,6.25,58.5,4.541666666666667,1.5,8.833333333333334,1.125,55.70833333333334
11022018,USC Upstate,Campbell,1,5.0,45.32142857142857,20.928571428571427,139.07142857142858,0.18196428571428572,42.035714285714285,4.928571428571429,7.642857142857142,57.92857142857143,5.357142857142857,2.5357142857142856,12.142857142857142,2.0,58.85714285714285,40.36363636363637,22.13636363636364,120.95454545454544,0.1482727272727273,38.18181818181818,5.318181818181818,6.363636363636362,51.40909090909091,6.8181818181818175,0.8636363636363636,10.636363636363637,1.818181818181818,51.86363636363637
11032018,USC Upstate,Hampton,1,3.0,44.89655172413793,20.58620689655172,137.13793103448276,0.18482758620689654,41.620689655172406,4.827586206896552,7.620689655172414,57.206896551724135,5.310344827586206,2.5517241379310347,12.137931034482758,2.034482758620689,58.3448275862069,45.0,22.83333333333333,126.29166666666669,0.16712500000000005,41.458333333333336,6.25,9.708333333333334,48.0,7.75,1.4166666666666667,9.25,2.375,57.29166666666666
11062018,USC Upstate,UNC Asheville,0,4.0,45.3,20.733333333333334,138.4,0.18476666666666666,42.0,4.733333333333333,7.566666666666666,58.13333333333333,5.3,2.6666666666666665,11.933333333333335,1.9666666666666663,58.66666666666666,39.12,16.0,115.44,0.19640000000000007,36.48,4.44,5.88,49.56,4.36,2.24,8.96,0.56,50.28
11092018,USC Upstate,Radford,0,4.0,45.645161290322584,20.83870967741936,139.67741935483872,0.18461290322580645,42.25806451612903,4.806451612903227,7.451612903225807,58.193548387096776,5.451612903225807,2.7096774193548385,12.06451612903226,1.903225806451613,59.193548387096776,47.78260869565217,20.43478260869565,127.43478260869566,0.22182608695652176,44.82608695652174,6.043478260869565,6.478260869565218,58.04347826086956,4.260869565217392,1.2173913043478262,10.608695652173912,2.0,60.34782608695652
8242018,Clemson,A&M-Corpus Christi,1,3.0,46.5,20.0,120.0,0.23600000000000004,43.0,4.0,5.5,46.5,1.5,1.5,15.0,3.5,59.5,27.0,16.0,69.0,0.159,24.0,4.0,9.0,31.0,6.0,3.0,4.0,0.0,36.0
8252018,Clemson,South Carolina,0,3.0,43.66666666666666,18.0,112.0,0.2406666666666667,40.333333333333336,4.0,6.666666666666668,42.66666666666666,2.0,1.0,14.0,3.0,55.66666666666666,40.5,17.0,97.0,0.248,35.0,7.0,7.0,32.0,2.5,3.0,8.0,2.0,54.5
8312018,Clemson,Mississippi St.,1,5.0,50.0,20.5,131.75,0.23425,46.75,5.75,6.5,51.75,2.75,1.5,13.0,3.25,63.75,37.0,24.25,132.0,0.10099999999999999,34.75,3.25,4.25,66.5,5.75,2.75,9.5,1.75,47.75
9012018,Clemson,Davidson,1,3.0,51.8,19.2,129.6,0.26180000000000003,48.0,5.2,6.0,52.0,2.6,1.6,11.2,2.8,64.2,44.0,16.2,119.8,0.243,41.0,4.2,6.0,52.2,5.8,1.6,9.6,1.2,54.6
9042018,Clemson,Kennesaw St.,0,4.0,53.14285714285714,20.571428571428573,135.57142857142858,0.24642857142857144,49.85714285714285,4.714285714285714,6.0,55.14285714285714,3.8571428571428568,2.142857142857143,10.857142857142858,2.4285714285714284,65.42857142857143,51.4,19.4,131.4,0.2564,48.2,8.6,11.8,53.0,3.8,0.4,16.8,1.6,68.8
9072018,Clemson,UAB,1,4.0,54.5,21.625,138.875,0.242625,51.375,4.5,6.125,56.125,3.875,2.5,10.75,2.25,66.875,45.125,17.5,119.375,0.237,43.25,5.75,7.75,52.25,4.5,2.0,11.0,5.25,58.375
9082018,Clemson,North Dakota,1,3.0,54.0,21.11111111111111,137.11111111111111,0.2454444444444445,50.88888888888889,4.4444444444444455,5.777777777777778,55.88888888888889,3.6666666666666665,2.333333333333333,10.0,2.333333333333333,65.77777777777777,42.75,16.625,123.75,0.213,39.5,4.5,4.0,56.625,4.125,1.75,12.375,1.125,55.1875
9082018,Clemson,Troy,1,3.0,52.2,20.4,131.2,0.2491,49.3,4.5,5.7,53.1,3.7,2.1,10.4,2.2,64.0,51.28571428571429,19.428571428571427,130.42857142857142,0.26357142857142857,49.0,7.0,10.428571428571429,50.714285714285715,4.428571428571429,2.142857142857143,12.142857142857142,0.7142857142857143,66.5
9142018,Clemson,Villanova,1,4.0,52.72727272727273,20.454545454545453,133.9090909090909,0.2473636363636364,50.0,5.0,5.363636363636363,55.45454545454545,4.090909090909091,1.9090909090909087,10.363636363636363,2.0,64.81818181818181,49.88888888888889,14.222222222222221,142.0,0.2556666666666667,47.0,5.222222222222221,7.666666666666668,65.8888888888889,5.0,1.7777777777777777,12.666666666666664,1.1111111111111112,63.22222222222222
9142018,Clemson,Little Rock,1,3.0,51.91666666666666,20.08333333333333,131.83333333333334,0.2474166666666667,49.41666666666666,4.916666666666667,5.166666666666667,54.75,4.333333333333333,1.8333333333333333,10.166666666666666,1.9166666666666667,63.75,49.36363636363637,15.363636363636365,127.45454545454544,0.30172727272727273,46.09090909090909,5.636363636363638,6.8181818181818175,56.90909090909091,3.9090909090909087,3.0909090909090913,14.363636363636365,1.4545454545454546,65.27272727272727
9152018,Clemson,Tulane,0,5.0,52.769230769230774,21.076923076923077,134.69230769230768,0.2420769230769231,50.153846153846146,5.0769230769230775,5.384615384615384,54.69230769230769,4.230769230769232,1.7692307692307692,10.615384615384617,2.0769230769230766,64.92307692307692,48.92857142857143,19.071428571428573,124.64285714285714,0.25092857142857145,46.42857142857143,6.2857142857142865,6.2142857142857135,56.57142857142857,3.4285714285714284,1.0,15.071428571428573,2.4285714285714284,63.75
9212018,Clemson,Boston College,0,3.0,50.85714285714285,21.5,130.78571428571428,0.2238571428571429,48.35714285714285,4.785714285714286,5.571428571428571,52.35714285714285,4.5,2.142857142857143,10.285714285714286,1.9285714285714288,62.92857142857143,46.58333333333334,18.08333333333333,125.0,0.23975,43.66666666666666,4.166666666666667,5.583333333333332,55.58333333333334,2.6666666666666665,1.9166666666666667,15.25,2.333333333333333,60.29166666666666
9232018,Clemson,Syracuse,0,4.0,50.86666666666667,21.86666666666667,131.06666666666666,0.2208,48.4,4.6,5.466666666666668,52.0,4.466666666666667,2.1333333333333333,10.266666666666667,1.9333333333333331,62.73333333333333,53.33333333333334,21.33333333333333,142.0,0.2306666666666667,50.0,4.5555555555555545,9.333333333333334,55.22222222222222,3.333333333333333,3.333333333333333,17.88888888888889,3.7777777777777777,70.16666666666667
9282018,Clemson,Notre Dame,0,3.0,49.9375,21.375,128.5625,0.222125,47.625,4.4375,5.25,51.0625,4.625,2.125,9.875,2.0,61.4375,42.083333333333336,17.0,132.66666666666666,0.19775,38.583333333333336,5.916666666666668,9.416666666666666,60.5,3.75,1.0833333333333333,16.583333333333332,1.9166666666666667,57.375
9302018,Clemson,Louisville,0,5.0,50.058823529411775,21.764705882352942,128.41176470588235,0.22023529411764708,47.70588235294117,4.411764705882354,5.411764705882354,50.70588235294117,4.764705882352942,2.117647058823529,10.235294117647056,2.117647058823529,61.70588235294117,48.0,16.928571428571427,115.35714285714286,0.2844285714285714,44.5,5.285714285714286,9.5,48.214285714285715,3.0,1.7857142857142858,14.357142857142858,1.5,62.25
10032018,Clemson,Georgia Tech,0,5.0,50.5,22.11111111111111,129.77777777777777,0.2188888888888889,48.16666666666666,4.333333333333333,5.5,50.72222222222222,4.777777777777779,2.0,10.333333333333334,2.2222222222222223,62.0,48.352941176470594,18.176470588235293,129.52941176470586,0.2335294117647059,45.29411764705882,4.882352941176472,5.294117647058823,59.11764705882353,4.941176470588236,2.0,12.588235294117649,1.6470588235294117,61.529411764705884
10072018,Clemson,Virginia Tech,1,3.0,50.05263157894736,21.52631578947368,127.36842105263158,0.2267894736842105,47.73684210526316,4.3157894736842115,5.526315789473684,49.842105263157904,4.578947368421051,1.947368421052632,10.421052631578947,2.1052631578947367,61.526315789473685,45.529411764705884,18.0,113.82352941176471,0.2488235294117647,42.117647058823536,5.529411764705882,6.647058823529411,47.529411764705884,3.294117647058824,0.7647058823529411,13.411764705882351,1.3529411764705883,58.529411764705884
10122018,Clemson,Duke,0,3.0,49.05,21.8,125.8,0.217,46.85,4.15,5.35,48.85,4.65,1.85,10.1,2.05,60.1,46.875,16.75,122.3125,0.23562500000000006,44.6875,3.8125,7.3125,50.5625,3.3125,1.3125,14.6875,0.5625,59.34375
10142018,Clemson,Wake Forest,0,5.0,49.66666666666666,22.095238095238095,126.95238095238096,0.2174761904761905,47.28571428571429,4.142857142857143,5.238095238095238,49.19047619047619,4.6190476190476195,1.809523809523809,10.19047619047619,2.095238095238096,60.714285714285715,42.21052631578947,19.84210526315789,117.63157894736842,0.1925263157894737,39.10526315789474,4.2631578947368425,10.31578947368421,43.26315789473684,6.526315789473684,2.421052631578948,9.736842105263158,2.3684210526315788,53.76315789473684
10212018,Clemson,Florida St.,0,4.0,49.91304347826087,22.130434782608692,126.69565217391305,0.21960869565217392,47.47826086956522,4.217391304347826,5.304347826086956,48.60869565217392,4.521739130434782,1.6956521739130437,9.91304347826087,2.0869565217391304,60.78260869565217,51.31578947368421,16.42105263157895,124.42105263157896,0.2950526315789474,47.526315789473685,3.5263157894736836,5.789473684210527,53.89473684210525,4.7368421052631575,1.8947368421052633,15.894736842105265,1.7894736842105263,64.6842105263158
10262018,Clemson,NC State,1,4.0,50.41666666666666,22.0,126.5,0.225125,47.75,4.166666666666667,5.458333333333332,48.83333333333334,4.5,1.75,10.25,2.0,61.45833333333334,51.5,23.1,143.8,0.2014,48.05,3.9,9.1,61.2,4.65,2.2,12.1,1.05,63.65
10282018,Clemson,North Carolina,1,3.0,50.36,21.8,126.16,0.22696,47.6,4.2,5.56,48.28,4.4,1.8,10.56,1.92,61.64,42.8,21.3,122.1,0.17344999999999994,40.15,3.35,7.75,44.0,4.8,1.05,14.3,2.35,54.35
11022018,Clemson,Virginia,1,4.0,50.269230769230774,21.80769230769231,125.96153846153848,0.2265,47.5,4.230769230769232,5.653846153846153,48.0,4.4230769230769225,1.7692307692307692,11.076923076923077,2.0,61.80769230769231,46.45454545454545,22.40909090909091,127.0,0.19545454545454544,43.63636363636363,4.7727272727272725,7.636363636363638,51.86363636363637,5.454545454545454,1.5,13.954545454545455,2.5454545454545454,59.70454545454545
11042018,Clemson,Pittsburgh,0,4.0,50.37037037037037,21.703703703703702,126.22222222222223,0.2275925925925926,47.555555555555564,4.296296296296297,5.925925925925926,47.5925925925926,4.4444444444444455,1.8888888888888888,11.25925925925926,2.1111111111111107,62.185185185185176,51.0,17.2,111.2,0.31572,48.32,5.16,4.84,46.44,2.4,1.6,15.12,1.52,65.32
11102018,Clemson,Virginia,1,3.0,50.07142857142857,21.464285714285715,124.75,0.23082142857142854,47.32142857142857,4.357142857142857,6.0,47.10714285714285,4.357142857142857,1.8571428571428568,11.071428571428573,2.0357142857142856,61.82142857142857,47.28,23.12,130.36,0.19096,44.28,5.0,7.84,52.72,5.28,1.64,14.76,2.64,61.3
11162018,Clemson,Wake Forest,0,4.0,49.89655172413793,21.724137931034484,124.86206896551724,0.22717241379310346,47.10344827586207,4.344827586206897,6.0,46.96551724137931,4.344827586206897,1.827586206896552,11.310344827586205,2.0,61.72413793103448,43.214285714285715,21.178571428571427,120.75,0.1836428571428572,39.785714285714285,4.285714285714286,10.107142857142858,43.714285714285715,6.392857142857142,2.2857142857142856,10.642857142857142,2.321428571428572,55.10714285714285
11212018,Clemson,Virginia Tech,1,5.0,50.03333333333333,21.93333333333333,125.66666666666669,0.2254,47.13333333333333,4.5,5.866666666666666,47.0,4.4,1.8,11.8,1.9333333333333331,62.23333333333333,44.96551724137931,20.724137931034484,119.82758620689656,0.20862068965517244,42.03448275862068,4.655172413793104,6.241379310344827,48.17241379310346,4.310344827586206,0.9655172413793104,11.862068965517242,1.5862068965517242,56.51724137931034
11232018,Clemson,Boston College,1,5.0,50.516129032258064,22.161290322580644,127.12903225806451,0.22493548387096776,47.70967741935484,4.419354838709677,5.774193548387097,47.70967741935484,4.387096774193549,1.7741935483870968,12.06451612903226,1.903225806451613,62.74193548387096,47.89655172413793,20.41379310344828,131.27586206896552,0.21575862068965526,44.55172413793103,4.068965517241379,5.517241379310344,53.96551724137931,3.1724137931034484,2.1724137931034484,11.06896551724138,1.9655172413793105,59.67241379310346
11292018,Clemson,Alabama A&M,1,3.0,50.46875,21.875,126.03125,0.230125,47.59375,4.375,5.6875,47.375,4.25,1.71875,11.9375,1.84375,62.53125,40.405405405405396,15.972972972972975,106.37837837837836,0.2310000000000001,37.62162162162162,4.6756756756756745,4.3243243243243255,47.351351351351354,6.378378378378378,1.891891891891892,8.513513513513514,2.918918918918919,51.229729729729726
11302018,Clemson,Radford,1,4.0,50.81818181818182,21.63636363636364,126.0,0.2347878787878788,47.81818181818182,4.393939393939394,5.757575757575758,47.51515151515152,4.2727272727272725,1.6969696969696968,12.06060606060606,1.818181818181818,62.93939393939394,48.32142857142857,20.321428571428573,129.75,0.22071428571428567,45.10714285714285,6.2142857142857135,6.571428571428571,58.10714285714285,4.392857142857143,1.2142857142857142,10.785714285714288,1.75,61.14285714285714
8262018,North Dakota,Green Bay,1,3.0,39.0,18.0,122.66666666666669,0.16966666666666666,36.66666666666666,4.0,3.6666666666666665,53.33333333333334,4.666666666666667,1.0,8.0,0.3333333333333333,48.0,40.66666666666666,19.0,120.33333333333331,0.17466666666666664,37.66666666666666,4.333333333333333,7.666666666666668,47.0,4.0,2.0,6.0,1.6666666666666667,50.0
8262018,North Dakota,TCU,0,4.0,41.75,18.0,131.25,0.17825,39.0,3.5,4.75,57.25,4.5,1.5,8.5,1.0,51.0,47.66666666666666,13.0,102.0,0.34600000000000003,45.66666666666666,3.0,9.333333333333334,43.0,1.6666666666666667,0.6666666666666666,12.0,2.333333333333333,57.33333333333334
8302018,North Dakota,Eastern Wash.,1,3.0,41.6,16.6,127.8,0.1952,38.2,4.0,4.4,57.4,4.2,1.4,11.2,0.8,52.6,47.33333333333334,19.0,150.0,0.19166666666666665,44.33333333333334,7.333333333333332,4.666666666666667,69.66666666666667,6.333333333333332,1.6666666666666667,14.0,3.0,63.33333333333334
8312018,North Dakota,Western Caro.,1,3.0,41.833333333333336,16.333333333333332,123.66666666666669,0.20800000000000002,38.333333333333336,4.666666666666667,4.666666666666667,55.83333333333334,4.333333333333333,1.8333333333333333,10.833333333333336,0.8333333333333334,53.75,48.75,17.25,141.25,0.22475,44.0,8.25,6.5,64.0,2.75,1.5,12.0,1.5,64.5
8312018,North Dakota,Louisiana Tech,1,3.0,41.142857142857146,16.142857142857142,119.28571428571428,0.21214285714285716,38.0,4.714285714285714,4.0,55.14285714285714,3.7142857142857135,2.0,10.714285714285714,1.0,53.214285714285715,29.33333333333333,16.0,95.0,0.149,27.33333333333333,6.333333333333332,5.0,36.333333333333336,7.333333333333332,1.0,7.333333333333332,1.0,40.333333333333336
9072018,North Dakota,Troy,1,5.0,42.75,16.625,123.75,0.213,39.5,4.5,4.0,56.625,4.125,1.75,12.375,1.125,55.1875,48.0,18.166666666666668,122.33333333333331,0.2665,45.83333333333334,7.0,9.833333333333334,48.16666666666666,4.666666666666667,2.333333333333333,11.333333333333336,0.8333333333333334,63.0
9082018,North Dakota,Clemson,0,3.0,41.444444444444436,16.333333333333332,121.55555555555556,0.20744444444444446,38.444444444444436,4.222222222222221,4.111111111111111,55.22222222222222,4.111111111111111,2.0,11.222222222222221,1.3333333333333333,53.27777777777778,54.5,21.625,138.875,0.242625,51.375,4.5,6.125,56.125,3.875,2.5,10.75,2.25,66.875
9082018,North Dakota,UAB,0,3.0,40.4,17.0,120.7,0.1938,37.5,4.4,4.4,54.4,4.2,2.0,11.3,1.4,52.45,46.111111111111114,18.33333333333333,122.55555555555556,0.23244444444444445,43.77777777777778,5.5555555555555545,7.666666666666668,52.77777777777778,4.333333333333333,2.1111111111111107,10.666666666666666,4.888888888888889,59.111111111111114
9102018,North Dakota,North Florida,0,5.0,42.63636363636363,18.272727272727273,127.45454545454544,0.192,39.36363636363637,4.2727272727272725,4.545454545454546,57.54545454545455,4.181818181818182,1.818181818181818,11.909090909090908,1.5454545454545454,54.68181818181818,48.6,22.8,139.6,0.177,46.2,3.5,5.8,55.2,5.3,1.4,14.4,2.2,60.7
9112018,North Dakota,Jacksonville,1,4.0,43.08333333333334,17.833333333333332,127.41666666666669,0.199,39.66666666666666,4.166666666666667,4.75,57.75,4.166666666666667,1.8333333333333333,11.416666666666664,1.5,54.79166666666666,39.5,22.0,126.75,0.135875,36.875,7.375,10.5,44.0,5.875,1.5,10.125,1.0,53.4375
9142018,North Dakota,Charlotte,1,5.0,44.53846153846154,18.615384615384613,134.30769230769232,0.19576923076923075,40.846153846153854,4.307692307692308,4.9230769230769225,60.69230769230769,4.0,1.8461538461538465,11.461538461538463,1.4615384615384617,56.42307692307693,48.0,17.166666666666668,136.83333333333334,0.235,44.83333333333334,5.083333333333333,9.416666666666666,62.58333333333334,4.0,3.083333333333333,13.666666666666664,4.916666666666667,63.0
9142018,North Dakota,South Fla.,0,3.0,44.214285714285715,18.214285714285715,134.07142857142858,0.1965,40.5,4.285714285714286,4.785714285714286,60.5,3.928571428571429,1.8571428571428568,11.071428571428573,1.6428571428571428,55.89285714285714,50.3,19.6,149.5,0.2146,46.4,6.5,5.0,71.6,6.0,1.7,14.0,1.6,65.5
