Date,TeamA,TeamB,Result,S,Team A Kills,Team A Errors,Team A Total Attacks,Team A Hit Pct,Team A Assists,Team A Aces,Team A SErr,Team A Digs,Team A RErr,Team A Block Solos,Team A Block Assists,Team A BErr,Team A PTS,Team B Kills,Team B Errors,Team B Total Attacks,Team B Hit Pct,Team B Assists,Team B Aces,Team B SErr,Team B Digs,Team B RErr,Team B Block Solos,Team B Block Assists,Team B BErr,Team B PTS
9072018,Florida St.,VCU,1,3.0,48,10,80,0.475,44,2,7,32,3,0,8,0,54.0,22,15,73,0.096,21,3,6,16,2,1,10,1,31.0
9082018,Florida St.,Florida A&M,1,3.0,49,10,101,0.386,44,6,8,37,4,3,12,0,64.0,31,15,91,0.17600000000000002,30,4,4,37,6,0,2,0,36.0
9082018,Florida St.,Southern Miss.,1,3.0,47,11,95,0.379,44,4,4,39,2,2,6,0,56.0,37,16,99,0.212,34,2,7,35,4,0,6,0,42.0
9122018,Florida St.,Florida,0,4.0,47,28,138,0.138,39,4,4,57,2,1,14,0,59.0,47,17,124,0.242,40,2,13,43,4,5,16,1,62.0
9162018,Florida St.,Auburn,0,4.0,61,23,168,0.226,54,1,7,76,5,2,24,1,76.0,57,23,164,0.207,54,5,8,77,1,3,8,0,69.0
9212018,Florida St.,Duke,1,3.0,51,5,105,0.438,43,1,5,41,3,1,12,2,59.0,47,14,111,0.297,46,3,8,46,1,0,2,0,51.0
9232018,Florida St.,Wake Forest,1,3.0,44,11,101,0.327,40,5,6,51,2,2,20,3,61.0,33,20,113,0.115,32,2,6,44,5,2,4,0,39.0
9282018,Florida St.,Virginia,1,3.0,48,13,108,0.324,43,1,8,46,3,1,10,1,55.0,38,20,108,0.16699999999999998,37,3,5,42,1,2,8,3,47.0
9302018,Florida St.,Pittsburgh,0,4.0,35,24,125,0.08800000000000001,33,3,6,33,5,2,26,6,53.0,60,28,132,0.242,60,5,3,60,3,1,16,1,74.0
10052018,Florida St.,NC State,1,3.0,43,10,87,0.379,39,4,9,36,3,3,16,1,58.0,37,19,97,0.18600000000000005,34,3,7,29,4,0,4,1,42.0
10072018,Florida St.,North Carolina,1,4.0,51,12,116,0.336,48,5,4,58,2,3,20,1,69.0,50,28,138,0.159,49,2,11,46,5,1,12,2,59.0
10122018,Florida St.,Boston College,1,4.0,59,15,150,0.293,57,4,7,75,3,1,16,0,72.0,56,19,167,0.222,53,3,9,67,4,4,6,1,66.0
10142018,Florida St.,Syracuse,1,5.0,72,20,179,0.29100000000000004,70,3,4,77,5,2,18,2,86.0,66,31,187,0.187,63,5,2,69,3,3,12,3,80.0
10192018,Florida St.,Georgia Tech,1,4.0,56,24,151,0.212,52,6,4,70,6,3,14,2,72.0,52,30,157,0.14,49,6,3,65,6,0,14,2,65.0
10212018,Florida St.,Clemson,1,4.0,51,11,110,0.364,45,6,8,34,7,4,20,1,71.0,48,32,124,0.129,46,7,6,39,6,0,10,3,60.0
10282018,Florida St.,Virginia Tech,1,3.0,40,7,94,0.35100000000000003,38,2,7,44,4,1,22,1,54.0,38,27,113,0.097,37,4,4,40,2,1,4,0,45.0
11022018,Florida St.,Notre Dame,1,4.0,56,23,156,0.212,54,4,3,86,5,1,26,1,74.0,59,25,180,0.189,54,5,17,70,4,3,12,3,73.0
11042018,Florida St.,Louisville,1,4.0,60,15,148,0.304,60,6,7,62,2,6,14,1,79.0,61,25,161,0.224,58,2,7,63,6,2,16,4,73.0
11112018,Florida St.,Notre Dame,1,5.0,60,21,172,0.227,57,6,5,95,6,1,26,1,80.0,57,29,190,0.147,56,6,8,84,6,0,20,3,73.0
11162018,Florida St.,Pittsburgh,0,4.0,46,22,146,0.16399999999999998,43,4,5,58,6,1,26,1,64.0,60,28,164,0.195,58,6,6,69,4,0,30,3,81.0
11212018,Florida St.,North Carolina,1,3.0,47,12,106,0.33,46,3,4,44,3,1,18,1,60.0,40,19,111,0.189,39,3,6,39,3,0,6,0,46.0
11232018,Florida St.,NC State,1,4.0,57,16,137,0.299,52,5,4,58,4,5,18,1,76.0,63,27,159,0.226,61,4,9,59,5,3,2,0,71.0
11292018,Florida St.,Florida,0,3.0,33,15,107,0.168,32,0,3,48,7,0,10,1,38.0,45,14,114,0.272,42,7,5,55,0,2,18,3,63.0
8242018,Ole Miss,Virginia,1,4.0,49,30,152,0.125,45,10,6,64,3,2,14,3,68.0,55,24,156,0.199,54,3,15,60,10,4,16,2,70.0
8242018,Ole Miss,Iowa St.,0,3.0,29,19,96,0.104,27,1,3,34,5,0,4,0,32.0,45,6,90,0.433,44,5,9,42,1,1,6,1,54.0
8252018,Ole Miss,Oregon St.,1,5.0,63,27,181,0.199,60,5,11,79,6,1,22,1,80.0,66,38,195,0.14400000000000002,61,6,7,84,5,1,28,3,87.0
8312018,Ole Miss,Ohio St.,1,5.0,62,27,160,0.219,57,9,8,68,6,5,10,0,81.0,54,28,170,0.153,51,6,12,60,9,6,8,0,70.0
8312018,Ole Miss,Samford,1,3.0,42,15,94,0.287,40,3,2,52,6,6,2,0,52.0,30,27,118,0.025,28,6,2,34,3,2,6,0,41.0
9012018,Ole Miss,Little Rock,1,4.0,65,21,144,0.306,58,5,9,62,3,7,4,0,79.0,51,23,150,0.187,47,3,6,51,5,3,10,0,62.0
9022018,Ole Miss,Southern Miss.,1,5.0,56,23,155,0.213,51,9,8,54,7,8,10,0,78.0,65,27,156,0.244,62,7,7,60,9,9,16,0,89.0
9072018,Ole Miss,Chicago St.,1,3.0,46,16,102,0.294,46,1,4,38,2,3,8,0,54.0,36,19,102,0.16699999999999998,35,2,5,30,1,4,6,2,45.0
9082018,Ole Miss,Georgia St.,1,3.0,45,11,87,0.391,42,4,5,41,1,3,2,0,53.0,26,20,97,0.062,26,1,4,27,4,1,8,1,32.0
9082018,Ole Miss,Sam Houston St.,1,3.0,45,7,98,0.388,43,6,4,46,0,5,6,0,59.0,23,20,100,0.03,22,0,2,34,6,1,4,0,26.0
9112018,Ole Miss,Memphis,0,5.0,70,29,173,0.237,66,5,13,76,5,6,8,1,85.0,58,22,168,0.214,55,5,10,62,5,3,18,1,75.0
9142018,Ole Miss,Rice,0,4.0,52,24,154,0.182,47,1,5,57,2,1,12,1,60.0,63,19,151,0.29100000000000004,61,2,10,71,1,1,12,1,72.0
9142018,Ole Miss,Austin Peay,0,4.0,56,17,158,0.247,49,0,10,60,3,2,8,7,62.0,58,28,156,0.192,54,3,5,74,0,0,6,2,64.0
9152018,Ole Miss,McNeese,1,3.0,45,8,107,0.34600000000000003,43,10,4,50,3,1,10,1,61.0,39,16,112,0.205,36,3,3,47,10,1,6,1,46.0
9212018,Ole Miss,Florida,0,3.0,26,18,85,0.094,25,3,6,32,13,0,4,1,31.0,38,9,80,0.362,36,13,6,36,3,2,10,0,58.0
9282018,Ole Miss,Georgia,0,3.0,40,12,95,0.295,39,0,8,38,4,5,10,0,50.0,54,19,118,0.297,50,4,9,36,0,4,4,0,64.0
9302018,Ole Miss,Auburn,0,4.0,49,28,129,0.163,46,3,6,48,3,3,8,0,59.0,53,17,123,0.293,48,3,9,45,3,6,14,0,69.0
10052018,Ole Miss,Arkansas,0,5.0,62,24,190,0.2,59,2,8,104,6,2,16,3,74.0,71,22,210,0.233,68,6,15,93,2,0,14,0,84.0
10072018,Ole Miss,LSU,1,5.0,70,23,187,0.251,66,3,7,89,4,6,12,3,85.0,69,22,191,0.246,67,4,11,84,3,7,18,5,89.0
10122018,Ole Miss,Missouri,0,3.0,39,26,112,0.116,35,7,4,33,5,3,2,0,50.0,43,11,90,0.35600000000000004,39,5,5,39,6,4,16,1,60.0
10142018,Ole Miss,Kentucky,0,3.0,28,10,91,0.198,28,1,1,45,9,1,12,2,36.0,54,16,125,0.304,48,9,6,48,1,1,8,2,68.0
10192018,Ole Miss,Florida,0,4.0,52,32,151,0.132,51,3,1,60,5,4,6,0,62.0,56,16,140,0.28600000000000003,51,5,8,57,3,3,40,1,84.0
10212018,Ole Miss,Mississippi St.,1,4.0,61,16,134,0.336,55,7,8,47,4,2,12,2,76.0,54,21,132,0.25,50,4,3,53,7,4,10,0,67.0
10262018,Ole Miss,Auburn,0,5.0,59,25,150,0.227,52,1,6,57,5,5,18,3,74.0,77,30,176,0.267,72,5,15,59,1,1,26,1,96.0
10282018,Ole Miss,Alabama,1,4.0,61,18,168,0.256,54,4,2,80,5,5,8,2,74.0,66,24,182,0.231,60,5,8,79,4,4,16,1,83.0
11022018,Ole Miss,Tennessee,0,4.0,62,21,150,0.273,59,2,5,68,5,5,10,3,74.0,66,20,161,0.28600000000000003,61,5,8,59,2,1,20,2,82.0
11042018,Ole Miss,Kentucky,0,3.0,33,19,115,0.122,29,2,2,50,4,5,4,1,42.0,49,17,124,0.258,47,4,8,58,2,5,10,4,63.0
11072018,Ole Miss,LSU,0,5.0,69,21,201,0.239,67,7,6,98,4,1,14,0,84.0,76,23,212,0.25,68,4,6,99,7,1,16,2,89.0
11112018,Ole Miss,Texas A&M,0,4.0,50,13,121,0.306,48,1,4,45,8,6,10,3,62.0,69,21,139,0.345,67,8,8,48,1,2,10,1,84.0
11162018,Ole Miss,South Carolina,0,3.0,35,18,117,0.145,34,3,3,56,7,2,12,2,46.0,47,17,127,0.236,44,7,7,54,3,2,12,0,62.0
11182018,Ole Miss,Alabama,1,4.0,52,17,152,0.23,49,4,4,79,5,5,8,1,65.0,47,25,164,0.134,47,5,7,76,4,1,7,1,56.5
11242018,Ole Miss,Tennessee,0,4.0,36,24,139,0.086,32,4,9,53,6,3,8,1,47.0,57,26,146,0.212,50,6,6,69,4,3,24,0,78.0
8242018,LSU,Baylor,0,4.0,39,18,119,0.17600000000000002,35,4,15,40,4,3,8,1,50.0,48,26,121,0.182,44,4,6,56,4,0,10,3,57.0
8252018,LSU,Texas St.,1,3.0,45,16,114,0.254,39,3,7,39,5,2,20,2,60.0,32,19,101,0.129,29,5,8,40,3,0,6,1,40.0
8252018,LSU,Marquette,0,3.0,40,14,106,0.245,35,3,10,45,9,1,8,4,48.0,41,9,100,0.32,36,9,4,47,3,2,0,0,52.0
8312018,LSU,Duke,0,4.0,53,26,159,0.17,49,3,5,71,4,1,18,3,66.0,57,18,159,0.245,51,4,7,60,3,3,12,1,70.0
8312018,LSU,A&M-Corpus Christi,1,3.0,45,10,89,0.393,38,6,4,48,2,1,6,0,55.0,26,15,103,0.107,24,2,7,28,6,1,2,0,30.0
9012018,LSU,South Fla.,0,5.0,59,29,172,0.174,54,8,10,75,8,3,10,3,75.0,43,22,151,0.139,42,8,8,75,8,1,14,0,59.0
9072018,LSU,Michigan,0,3.0,24,26,108,-0.019,21,1,3,34,5,3,14,3,35.0,39,15,92,0.261,37,5,5,50,1,2,12,3,52.0
9072018,LSU,Colorado St.,0,3.0,40,21,109,0.174,37,6,7,42,4,2,14,7,55.0,42,15,102,0.265,36,4,6,42,6,2,12,0,54.0
9082018,LSU,Oakland,1,3.0,45,16,101,0.287,41,4,11,34,1,1,12,2,56.0,31,21,92,0.109,29,1,5,36,4,0,14,0,39.0
9142018,LSU,Abilene Christian,1,4.0,55,25,148,0.203,52,13,7,74,3,1,16,4,77.0,42,21,147,0.14300000000000002,39,3,11,63,13,1,12,1,52.0
9152018,LSU,SMU,1,5.0,81,34,203,0.232,78,5,20,83,1,2,20,4,98.0,54,24,176,0.17,48,1,4,79,5,2,18,1,66.0
9212018,LSU,Georgia,0,5.0,55,23,159,0.201,49,7,7,58,3,0,28,2,76.0,75,28,183,0.257,67,3,23,59,7,0,20,0,88.0
9232018,LSU,South Carolina,0,3.0,30,21,87,0.103,25,1,12,35,6,1,10,4,37.0,35,14,88,0.239,32,6,12,34,1,4,2,4,46.0
9262018,LSU,Florida,0,3.0,45,18,101,0.267,40,2,5,38,6,2,4,0,51.0,44,12,99,0.32299999999999995,40,6,3,34,2,1,18,0,60.0
9302018,LSU,Texas A&M,0,5.0,65,20,192,0.234,58,6,11,97,6,1,18,0,81.0,68,26,209,0.201,62,6,9,90,6,0,8,1,78.0
10072018,LSU,Ole Miss,0,5.0,69,22,191,0.246,67,4,11,84,3,7,18,5,89.0,70,23,187,0.251,66,3,7,89,4,6,12,3,85.0
10102018,LSU,Georgia,1,4.0,56,15,164,0.25,49,1,6,84,5,2,10,0,64.0,55,31,187,0.128,54,5,7,82,1,2,6,1,65.0
10142018,LSU,Auburn,1,3.0,51,20,123,0.252,46,5,4,52,4,0,2,3,57.0,35,11,106,0.226,34,4,5,43,5,0,14,2,46.0
10192018,LSU,Kentucky,0,3.0,31,20,122,0.09,27,2,6,52,3,0,6,0,36.0,44,7,113,0.327,41,3,10,58,2,1,10,1,53.0
10212018,LSU,Tennessee,0,4.0,49,27,184,0.12,44,1,6,81,4,5,17,3,63.5,62,28,191,0.17800000000000002,55,4,6,88,1,1,14,0,74.0
10262018,LSU,Missouri,0,3.0,30,13,92,0.185,29,3,4,31,5,4,6,0,40.0,54,20,109,0.312,47,5,4,42,3,2,0,0,61.0
11022018,LSU,Mississippi St.,1,3.0,47,13,93,0.366,44,5,3,43,4,1,6,0,56.0,27,17,91,0.11,26,4,6,29,5,1,0,0,32.0
11042018,LSU,Alabama,1,5.0,71,19,151,0.344,65,3,7,69,9,7,6,4,84.0,63,26,164,0.226,53,9,9,56,3,6,4,1,80.0
11072018,LSU,Ole Miss,1,5.0,76,23,212,0.25,68,4,6,99,7,1,16,2,89.0,69,21,201,0.239,67,7,6,98,4,1,14,0,84.0
11112018,LSU,Arkansas,1,4.0,49,18,131,0.237,46,8,7,63,2,0,22,2,68.0,57,26,157,0.197,55,2,15,58,8,1,10,2,65.0
11162018,LSU,Florida,0,3.0,34,22,118,0.102,29,4,6,54,2,2,4,0,42.0,44,18,122,0.213,42,2,8,54,4,0,20,0,56.0
11182018,LSU,South Carolina,1,5.0,69,18,188,0.271,67,5,7,95,4,3,14,4,84.0,69,23,194,0.237,65,4,8,87,5,2,10,3,80.0
11212018,LSU,Missouri,0,5.0,64,20,162,0.272,55,6,13,63,6,3,6,1,76.0,66,23,163,0.264,60,6,6,65,6,0,8,0,76.0
11232018,LSU,Texas A&M,0,5.0,43,21,146,0.151,41,4,8,51,9,8,22,6,66.0,68,37,163,0.19,63,9,13,72,4,1,14,3,85.0
8242018,UMBC,Navy,0,3.0,31,30,109,0.009000000000000001,29,2,4,34,2,1,4,1,36.0,39,10,93,0.312,38,2,4,43,2,3,10,1,49.0
8252018,UMBC,Penn St.,0,3.0,16,19,83,-0.036000000000000004,16,3,3,39,8,0,8,1,23.0,43,8,91,0.385,36,8,11,44,3,4,12,2,61.0
8252018,UMBC,Eastern Ky.,1,3.0,49,23,124,0.21,47,5,6,54,2,0,16,1,62.0,33,18,113,0.133,31,2,8,45,5,1,10,3,41.0
8312018,UMBC,ETSU,0,3.0,38,21,113,0.15,38,2,7,46,5,2,10,1,47.0,43,14,112,0.259,40,5,4,52,2,2,12,1,56.0
8312018,UMBC,Belmont,1,5.0,50,25,165,0.152,47,5,13,81,4,4,14,4,66.0,62,29,187,0.17600000000000002,55,4,20,76,5,2,12,6,74.0
9012018,UMBC,Tulsa,0,4.0,47,27,158,0.127,45,6,8,79,3,3,10,5,61.0,55,18,158,0.234,50,3,11,77,6,5,14,2,70.0
9072018,UMBC,Robert Morris,0,5.0,66,17,167,0.293,63,7,10,74,6,1,16,4,82.0,56,18,159,0.239,48,7,10,60,7,0,14,1,70.0
9072018,UMBC,James Madison,0,4.0,47,28,156,0.122,42,1,6,58,3,1,10,2,54.0,55,13,130,0.32299999999999995,50,3,9,64,1,1,20,2,69.0
9082018,UMBC,Loyola Maryland,1,4.0,60,18,151,0.278,56,6,7,78,4,0,14,0,73.0,48,22,155,0.168,44,4,2,66,6,0,16,1,60.0
9142018,UMBC,Ball St.,0,5.0,59,26,186,0.177,51,4,11,77,7,1,14,3,71.0,55,21,169,0.201,47,7,2,86,4,2,14,4,71.0
9152018,UMBC,La Salle,0,5.0,58,26,159,0.201,51,7,6,59,4,0,10,6,70.0,65,25,161,0.248,61,4,9,65,7,0,8,2,73.0
9152018,UMBC,Towson,0,5.0,63,34,184,0.158,60,7,5,66,6,0,22,3,81.0,69,23,175,0.263,66,6,9,72,7,2,21,2,87.5
9182018,UMBC,Howard,0,3.0,28,21,102,0.069,24,6,13,37,6,0,18,0,43.0,35,26,105,0.086,31,6,8,45,6,2,14,0,50.0
9212018,UMBC,Binghamton,0,5.0,58,35,172,0.134,54,7,14,74,6,4,20,1,79.0,47,27,162,0.123,45,6,6,67,7,0,16,0,61.0
9252018,UMBC,Coppin St.,1,3.0,41,16,119,0.21,40,7,9,43,3,1,10,1,54.0,32,17,100,0.15,29,3,11,51,7,1,8,2,40.0
10052018,UMBC,New Hampshire,0,3.0,46,25,143,0.147,44,3,4,74,3,2,6,1,54.0,46,16,141,0.213,43,3,5,59,3,1,16,1,58.0
10072018,UMBC,UMass Lowell,0,5.0,58,26,185,0.173,51,8,8,91,6,4,20,0,80.0,54,30,197,0.122,52,6,6,83,8,3,4,0,65.0
10122018,UMBC,Hartford,1,5.0,69,26,196,0.219,64,5,11,76,4,2,10,1,81.0,60,23,173,0.214,58,4,10,82,5,1,10,3,70.0
10142018,UMBC,Stony Brook,0,3.0,36,20,116,0.138,35,5,4,49,3,0,12,5,47.0,45,16,113,0.257,42,3,0,57,5,0,10,0,53.0
10192018,UMBC,Binghamton,1,4.0,56,16,138,0.29,51,6,8,72,5,1,20,2,73.0,43,24,151,0.126,37,5,9,52,6,1,12,1,55.0
11022018,UMBC,UMass Lowell,0,5.0,51,26,167,0.15,46,8,8,72,5,2,16,2,69.0,62,35,179,0.151,59,5,10,71,8,1,26,3,81.0
11042018,UMBC,New Hampshire,0,5.0,59,27,163,0.196,57,4,8,74,6,2,12,2,71.0,53,24,175,0.166,51,6,5,71,4,3,16,1,70.0
11092018,UMBC,Stony Brook,0,5.0,63,29,213,0.16,61,3,2,103,2,3,14,3,76.0,77,31,229,0.201,72,2,5,107,3,2,14,0,88.0
11112018,UMBC,Hartford,1,3.0,43,8,93,0.376,36,4,2,43,2,0,14,1,54.0,34,23,105,0.105,31,2,4,32,4,2,4,0,40.0
8252018,Hofstra,Rhode Island,1,3.0,48,12,112,0.321,48,5,9,55,2,2,14,4,62.0,25,18,107,0.065,23,2,1,47,5,0,6,2,30.0
8252018,Hofstra,Temple,1,5.0,73,32,194,0.211,69,10,7,83,2,2,22,0,96.0,50,21,163,0.17800000000000002,46,2,3,72,10,4,18,1,65.0
8282018,Hofstra,Stony Brook,1,3.0,53,10,112,0.384,52,7,9,52,2,1,2,3,62.0,44,10,118,0.28800000000000003,42,2,6,42,7,0,4,3,48.0
8312018,Hofstra,Southeastern La.,1,3.0,49,12,102,0.363,43,4,12,39,2,1,4,2,56.0,23,16,83,0.084,19,2,5,31,4,1,6,3,29.0
9012018,Hofstra,Army West Point,1,3.0,36,19,97,0.175,34,6,10,40,6,2,18,1,53.0,33,24,104,0.087,29,6,9,36,6,3,14,1,49.0
9072018,Hofstra,San Francisco,0,5.0,67,25,168,0.25,65,5,8,74,6,2,26,4,87.0,60,29,176,0.17600000000000002,53,6,3,66,5,2,12,4,74.0
9082018,Hofstra,Southern Utah,1,3.0,47,11,98,0.3670000000000001,43,10,8,50,2,0,12,0,63.0,23,13,91,0.11,22,2,4,38,10,0,8,2,29.0
9142018,Hofstra,Dartmouth,1,4.0,62,22,154,0.26,62,7,8,72,2,0,12,3,75.0,51,17,148,0.23,45,2,6,61,7,0,10,1,58.0
9152018,Hofstra,Columbia,0,5.0,70,21,151,0.325,65,8,11,63,5,0,16,4,86.0,56,18,153,0.248,52,5,5,51,8,2,12,0,69.0
9152018,Hofstra,Seton Hall,1,5.0,65,18,149,0.315,63,10,16,65,6,2,12,3,83.0,49,17,142,0.225,45,6,9,56,10,2,8,1,61.0
9222018,Hofstra,James Madison,0,5.0,58,28,175,0.171,54,4,12,83,5,2,14,2,71.0,61,22,187,0.209,55,5,10,78,4,3,12,2,75.0
9242018,Hofstra,Towson,1,3.0,49,16,111,0.297,43,4,8,47,1,0,8,1,57.0,34,13,98,0.214,34,1,5,41,4,1,8,0,40.0
9282018,Hofstra,Elon,1,3.0,41,12,99,0.293,38,4,5,51,2,0,16,1,53.0,20,26,105,-0.057,20,2,2,36,4,0,12,3,28.0
9302018,Hofstra,William & Mary,1,3.0,45,16,96,0.302,40,10,7,34,9,1,10,1,61.0,22,14,76,0.105,22,9,0,33,10,0,8,2,35.0
10052018,Hofstra,Col. of Charleston,1,4.0,62,20,157,0.268,58,7,4,65,7,2,16,1,79.0,53,28,161,0.155,53,7,4,70,7,2,14,1,69.0
10072018,Hofstra,UNCW,0,5.0,67,30,161,0.23,59,6,3,58,10,3,10,4,81.0,57,18,142,0.275,50,10,12,52,6,2,22,0,80.0
10142018,Hofstra,Delaware,1,4.0,58,18,165,0.242,56,6,7,82,4,1,18,3,74.0,58,23,182,0.192,54,4,9,80,6,0,14,1,69.0
10172018,Hofstra,Northeastern,1,3.0,40,9,106,0.292,37,6,7,59,5,2,14,0,55.0,29,22,119,0.059,28,5,5,49,6,0,6,0,37.0
10192018,Hofstra,Towson,0,5.0,58,25,160,0.206,54,8,9,52,7,2,10,2,73.0,56,20,139,0.259,52,7,6,63,8,1,18,2,73.0
10212018,Hofstra,James Madison,1,4.0,49,21,154,0.182,44,7,6,74,9,2,36,1,76.0,48,36,167,0.07200000000000001,40,9,6,76,7,1,16,3,66.0
10262018,Hofstra,William & Mary,1,3.0,43,12,105,0.295,39,5,5,44,3,0,16,1,56.0,33,18,105,0.14300000000000002,31,3,6,40,5,1,12,0,43.0
10282018,Hofstra,Elon,1,3.0,50,17,123,0.268,47,6,6,59,0,1,12,0,63.0,35,14,118,0.17800000000000002,28,0,2,51,6,1,10,1,41.0
11012018,Hofstra,Col. of Charleston,1,5.0,66,22,165,0.267,62,7,11,60,6,0,24,2,85.0,56,27,152,0.191,54,6,3,65,7,1,14,1,70.0
11032018,Hofstra,UNCW,1,3.0,54,18,123,0.293,51,5,3,63,1,1,2,3,61.0,35,8,116,0.233,32,1,5,41,5,0,10,3,41.0
11042018,Hofstra,Delaware,1,5.0,63,34,181,0.16,59,8,7,83,6,2,16,2,81.0,49,25,172,0.14,45,6,7,76,8,0,26,4,68.0
11112018,Hofstra,Northeastern,1,3.0,48,12,110,0.327,44,7,6,45,4,0,4,2,57.0,40,15,116,0.21600000000000005,35,4,5,43,7,1,4,1,47.0
11172018,Hofstra,Towson,1,5.0,64,25,163,0.239,62,5,9,71,6,3,18,1,81.0,60,26,166,0.205,58,6,5,63,5,3,24,6,81.0
11182018,Hofstra,James Madison,1,5.0,80,23,178,0.32,73,7,9,83,6,0,10,0,92.0,50,12,157,0.242,44,6,7,65,7,0,18,3,65.0
11302018,Hofstra,Nebraska,0,3.0,31,18,97,0.134,28,1,7,39,5,1,3,2,34.5,41,9,91,0.35200000000000004,38,5,5,45,1,1,14,3,54.0
8252018,Hawaii,Kansas St.,0,3.0,46,16,125,0.24,45,3,6,56,5,2,8,2,55.0,51,14,135,0.274,47,5,5,56,3,0,4,1,58.0
8262018,Hawaii,Kansas St.,0,3.0,45,24,121,0.174,43,0,6,61,2,1,10,1,51.0,44,13,123,0.252,42,2,6,45,0,1,22,2,58.0
9062018,Hawaii,Idaho,1,4.0,56,16,139,0.28800000000000003,54,10,12,61,5,3,10,0,74.0,51,17,137,0.248,47,5,12,59,10,0,16,0,64.0
9072018,Hawaii,Portland,0,5.0,60,29,183,0.16899999999999998,57,3,13,78,3,2,6,7,68.0,57,10,155,0.303,56,3,13,75,3,1,26,1,74.0
9092018,Hawaii,San Diego St.,1,4.0,57,21,150,0.24,53,6,10,60,5,1,12,0,70.0,43,18,128,0.195,41,5,8,59,6,1,16,3,57.0
9132018,Hawaii,Oregon,0,3.0,35,16,106,0.179,34,3,6,44,4,2,4,0,42.0,47,14,111,0.297,45,4,10,45,3,1,8,0,56.0
9142018,Hawaii,Oregon,0,5.0,64,31,188,0.17600000000000002,62,1,11,93,5,2,10,2,72.0,61,19,182,0.231,59,5,7,78,1,3,30,0,84.0
9212018,Hawaii,UC Davis,1,3.0,51,16,121,0.289,50,4,5,55,2,2,8,0,61.0,39,15,119,0.202,34,2,4,46,4,2,12,0,49.0
9232018,Hawaii,UC Irvine,1,5.0,71,34,212,0.175,67,11,8,99,4,1,10,2,88.0,58,19,188,0.207,54,4,8,86,11,3,24,1,77.0
9282018,Hawaii,Cal St. Fullerton,1,3.0,39,14,113,0.221,37,6,11,40,3,0,16,1,53.0,27,20,94,0.07400000000000001,27,3,6,49,6,1,8,2,35.0
9292018,Hawaii,UC Riverside,1,3.0,37,19,98,0.184,33,7,9,35,0,1,10,1,50.0,23,25,91,-0.022,22,0,4,35,7,4,6,0,30.0
10052018,Hawaii,UC Santa Barbara,1,5.0,55,31,174,0.138,51,5,14,89,3,2,22,2,73.0,44,30,173,0.081,40,3,11,80,5,2,16,3,57.0
10062018,Hawaii,Cal Poly,0,4.0,63,31,179,0.179,62,4,10,73,0,0,18,4,76.0,55,16,152,0.257,53,0,4,76,4,3,14,0,65.0
10122018,Hawaii,Long Beach St.,1,4.0,56,19,153,0.242,54,5,12,61,1,1,12,2,68.0,54,23,144,0.215,47,1,9,65,5,4,14,3,66.0
10132018,Hawaii,CSUN,1,4.0,60,21,155,0.252,55,3,10,66,5,0,10,2,68.0,46,16,141,0.213,41,5,9,60,3,0,18,0,60.0
10192018,Hawaii,UC Riverside,1,3.0,42,13,112,0.259,41,5,12,48,1,0,13,1,53.5,29,17,105,0.114,26,1,7,51,5,2,4,1,34.0
10202018,Hawaii,Cal St. Fullerton,1,3.0,43,11,96,0.333,40,13,1,50,2,1,4,0,59.0,16,17,88,-0.011,16,2,1,36,13,0,8,1,22.0
10262018,Hawaii,Cal Poly,1,5.0,63,31,168,0.19,57,4,4,65,1,4,15,2,78.5,57,16,146,0.281,51,1,9,62,4,2,34,1,77.0
10272018,Hawaii,UC Santa Barbara,0,3.0,38,24,119,0.118,35,2,7,56,3,0,16,0,48.0,40,19,129,0.163,36,3,7,51,2,1,18,1,53.0
11022018,Hawaii,CSUN,1,3.0,44,17,104,0.26,41,3,6,39,1,1,12,2,54.0,37,15,98,0.224,35,1,6,33,3,1,8,2,43.0
11032018,Hawaii,Long Beach St.,1,4.0,51,21,148,0.203,48,8,8,57,2,0,10,0,64.0,49,20,131,0.221,46,2,11,63,8,1,10,1,57.0
11062018,Hawaii,Pepperdine,0,5.0,53,22,157,0.197,52,4,9,64,9,2,14,5,66.0,62,25,162,0.228,57,9,12,66,4,2,14,3,80.0
11152018,Hawaii,UC Irvine,1,3.0,46,15,126,0.246,43,5,9,56,2,3,10,0,59.0,33,21,122,0.098,33,2,5,53,5,1,8,1,40.0
11162018,Hawaii,UC Davis,1,4.0,56,15,149,0.275,53,5,7,69,2,1,22,0,73.0,51,27,161,0.149,48,2,8,62,5,0,10,0,58.0
11292018,Hawaii,Baylor,0,5.0,53,40,207,0.063,49,4,9,89,2,3,18,0,69.0,61,32,191,0.152,56,2,13,82,4,1,30,2,79.0
8242018,Virginia,Ole Miss,0,4.0,55,24,156,0.199,54,3,15,60,10,4,16,2,70.0,49,30,152,0.125,45,10,6,64,3,2,14,3,68.0
8242018,Virginia,Oregon St.,0,5.0,54,28,151,0.172,52,3,6,75,4,4,6,6,64.0,63,27,174,0.207,57,4,12,60,3,3,24,0,82.0
8252018,Virginia,Iowa St.,0,4.0,48,28,139,0.14400000000000002,45,3,7,50,9,0,8,4,55.0,52,16,126,0.28600000000000003,46,9,8,53,3,2,22,2,74.0
8312018,Virginia,Northern Ky.,1,5.0,64,30,173,0.197,59,6,12,79,7,0,18,0,79.0,55,19,165,0.218,55,7,14,74,6,3,12,1,71.0
