0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ Western Caro.,L 2 - 3,3,1,5,2,9,0.333,,,,1,,,1,1,5.5,,
08/27/2016,"Charleston So. @ Cullowhee, N.C.",W 3 - 1,4,1,5,2,15,0.200,,,,,,,7,2,8.5,,
08/27/2016,"Tennessee Tech @ Cullowhee, N.C.",L 2 - 3,5,1,14,3,27,0.407,,,,,,1,2,4,16.0,,
09/02/2016,Radford,L 0 - 3,3,1,5,2,13,0.231,,,,,,,1,,5.5,,
09/02/2016,Southeast Mo. St.,W 3 - 0,3,1,3,1,18,0.111,,,,1,,,7,,6.5,,
09/03/2016,Northwestern St.,L 0 - 3,3,1,1,4,7,-0.429,,,,,,,4,,3.0,,
09/03/2016,Tennessee Tech,W 3 - 0,3,1,6,0,10,0.600,,,,,,,5,,8.5,,
09/09/2016,"Mississippi Val. @ Jacksonville, Ala.",W 3 - 0,3,1,10,0,14,0.714,,,,1,,,3,,11.5,,
09/09/2016,"Jackson St. @ Jacksonville, Ala.",W 3 - 0,3,1,5,1,8,0.500,,,,,,1,3,,7.5,,
09/10/2016,"New Orleans @ Jacksonville, Ala.",W 3 - 0,3,1,5,1,13,0.308,,,,,,3,,4,8.0,,
09/10/2016,@ Jacksonville St.,L 1 - 3,4,1,5,0,15,0.333,,,,,1,4,1,4,9.5,,
09/13/2016,Troy,W 3 - 2,5,1,8,2,16,0.375,1,,,1,,1,6,1,12.0,,
09/15/2016,Louisiana,L 1 - 3,4,1,4,3,14,0.071,,,,1,,1,3,,6.5,,
09/16/2016,UT Martin,L 1 - 3,4,1,7,3,19,0.211,,1,,2,,,2,,9.0,,
09/16/2016,Memphis,L 0 - 3,3,1,4,1,11,0.273,,,1,2,,,2,,5.0,,
09/23/2016,Middle Tenn.,L 1 - 3,4,1,4,2,14,0.143,,,2,2,,,2,,5.0,,
09/25/2016,UTEP,L 2 - 3,5,1,8,1,18,0.389,,1,1,4,,1,5,,12.5,,
09/30/2016,@ Charlotte,W 3 - 0,3,1,8,2,22,0.273,,,,,,2,4,2,12.0,,
10/02/2016,@ FIU,L 0 - 3,3,1,7,1,14,0.429,,,,1,,,1,1,7.5,,
10/07/2016,North Texas,L 1 - 3,4,1,6,2,12,0.333,,,,,,,,1,6.0,,
10/09/2016,Louisiana Tech,W 3 - 1,4,1,11,1,17,0.588,,,,,,,3,1,12.5,,
10/14/2016,@ Western Ky.,L 1 - 3,4,1,5,1,14,0.286,,,,2,,1,2,4,7.0,,
10/16/2016,@ Rice,L 0 - 3,3,1,8,3,21,0.238,,,,,,,1,1,8.5,,
10/19/2016,@ Alabama St.,W 3 - 0,3,1,8,4,19,0.211,,,,,,,1,,8.5,,
10/23/2016,@ Middle Tenn.,W 3 - 1,4,1,11,2,20,0.450,,,,,,1,2,,13.0,,
10/28/2016,UTSA,L 1 - 3,4,1,6,1,15,0.333,,,,1,,,,2,6.0,,
10/30/2016,Western Ky.,L 0 - 3,3,1,2,2,9,,1,,,1,,,4,,4.0,,
11/04/2016,@ Southern Miss.,L 0 - 3,3,1,6,2,14,0.286,1,,,1,,,2,1,7.0,,
11/10/2016,@ Fla. Atlantic,L 0 - 3,3,1,6,0,10,0.600,,,,1,,,4,,8.0,,
11/12/2016,Marshall,L 1 - 3,3,1,2,1,12,0.083,,,,1,,,1,,2.5,,
