0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,North Florida,L 2 - 3,4,1,11,3,26,0.308,,,,2,,,,,11.0,,
08/26/2016,Bethune-Cookman,W 3 - 0,,,,,,,,,,,,,,,,,
08/27/2016,Northeastern,L 1 - 3,4,1,5,0,22,0.227,,,,2,,1,,,6.0,,
08/27/2016,Drake,L 0 - 3,2,1,3,3,16,,,,,2,,,,,3.0,,
09/02/2016,"Stetson @ Tampa, Fla.",W 3 - 0,3,1,5,1,13,0.308,,,,1,,1,2,,7.0,,
09/02/2016,Georgetown,W 3 - 1,2,1,5,1,19,0.211,,,,3,,,1,,5.5,,
09/03/2016,"Western Caro. @ Tampa, Fla.",W 3 - 1,2,1,3,2,14,0.071,,,,2,,,,1,3.0,,
09/09/2016,@ UCF,L 1 - 3,4,1,10,1,23,0.391,,,,,1,,1,,10.5,,
09/10/2016,"LSU @ Orlando, Fla.",L 1 - 3,4,1,5,4,27,0.037,,,,2,1,,1,1,5.5,,
09/10/2016,"Seattle U @ Orlando, Fla.",L 2 - 3,4,1,1,3,12,-0.167,,,,2,,,,,1.0,,
09/15/2016,FGCU,L 2 - 3,5,1,22,3,39,0.487,,,,4,1,,4,,24.0,,
09/16/2016,@ Tulane,L 2 - 3,4,1,3,3,17,,,,,3,,,1,,3.5,,
09/16/2016,Abilene Christian,W 3 - 1,,,,,,,,,,,,,,,,,
09/17/2016,UTRGV,L 2 - 3,,,,,,,,,,,,,,,,,
09/23/2016,@ Western Ky.,L 1 - 3,4,1,5,3,23,0.087,,,,3,1,,1,,5.5,,
09/30/2016,@ FIU,W 3 - 0,,,,,,,,,,,,,,,,,
10/02/2016,@ Charlotte,W 3 - 0,,,,,,,,,,,,,,,,,
10/09/2016,Middle Tenn.,W 3 - 0,1,1,1,0,2,0.500,,,,,,,,,1.0,,
10/11/2016,Rice,W 3 - 2,3,1,3,1,13,0.154,1,,,,,,1,,3.5,,
10/16/2016,@ North Texas,W 3 - 2,,,,,,,,,,,,,,,,,
10/21/2016,Louisiana Tech,W 3 - 0,,,,,,,,,,,,,,,,,
10/23/2016,Southern Miss.,W 3 - 1,2,1,6,0,7,0.857,,,,1,,,,,6.0,,
10/28/2016,FIU,W 3 - 0,,,,,,,,,,,,,,,,,
10/30/2016,@ Marshall,L 1 - 3,2,1,3,1,8,0.250,,,,,,1,,,4.0,,
11/04/2016,@ UTSA,L 0 - 3,1,1,0,2,3,-0.667,,,,1,,,,,,,
11/06/2016,@ UTEP,L 1 - 3,2,1,2,3,13,-0.077,,,,1,,1,,1,3.0,,
11/10/2016,UAB,W 3 - 0,3,1,12,2,32,0.312,2,,,6,,,,,12.0,,
11/12/2016,Charlotte,W 3 - 0,3,1,5,2,21,0.143,,,,1,,,2,,6.0,,
11/18/2016,"UTSA @ Houston, Texas",L 1 - 3,4,1,12,3,33,0.273,,,,5,,2,2,,15.0,,
