0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,@ Morehead St.,L 2 - 3,,5,,61,29,191,0.168,57,2,8,79,1,3,12,2,72.0,5,
08/24/2018,"Hampton @ Morehead, Ky.",W 3 - 0,,3,,34,8,86,0.302,29,9,2,40,,1,12,,50.0,2,
08/25/2018,"St. Francis Brooklyn @ Morehead, KY",W 3 - 1,,4,,55,19,163,0.221,53,7,6,70,5,3,16,2,73.0,3,
08/31/2018,Western Ill.,W 3 - 1,,4,,56,26,181,0.166,54,2,8,87,4,1,14,1,66.0,4,
09/01/2018,Toledo,W 3 - 0,,3,,46,19,157,0.172,40,4,5,85,3,2,8,,56.0,,
09/01/2018,George Washington,W 3 - 1,,4,,58,18,166,0.241,54,10,6,77,1,2,4,1,72.0,,
09/07/2018,"Western Caro. @ Cadsden, Ala.",W 3 - 0,,3,,33,15,111,0.162,30,8,7,53,3,,14,1,48.0,,
09/07/2018,"Jacksonville St. @ Gadsden, Ala.",L 2 - 3,,5,,58,15,149,0.289,52,5,14,56,5,5,6,2,71.0,4,
09/08/2018,"Mississippi Val. @ Gadsden, Ala.",W 3 - 0,,3,,38,6,74,0.432,35,8,7,37,1,2,4,,50.0,1,
09/14/2018,Omaha,W 3 - 2,,5,,69,25,182,0.242,65,4,10,88,9,2,8,,79.0,,
09/14/2018,Eastern Ill.,W 3 - 0,,3,,50,17,148,0.223,45,3,4,78,1,,12,1,59.0,2,
09/15/2018,Milwaukee,W 3 - 0,,3,,43,9,131,0.260,39,7,2,66,2,2,20,1,62.0,1,
09/21/2018,@ Southern Ill.,W 3 - 0,,3,,42,9,98,0.337,39,4,3,54,1,1,10,1,52.0,1,
09/22/2018,@ Missouri St.,W 3 - 1,,4,,54,26,188,0.149,51,5,6,88,2,,22,2,70.0,1,
09/28/2018,Indiana St.,W 3 - 1,,4,,70,25,181,0.249,69,5,6,83,2,1,10,2,81.0,1,
09/29/2018,Evansville,W 3 - 0,,3,,45,11,118,0.288,40,3,9,58,4,,10,,53.0,2,
10/05/2018,@ Drake,L 1 - 3,,4,,44,33,171,0.064,40,4,6,78,4,1,16,,57.0,4,
10/06/2018,@ UNI,L 1 - 3,,4,,40,24,151,0.106,39,4,2,74,5,1,6,2,48.0,1,
10/12/2018,Loyola Chicago,W 3 - 1,,4,,54,25,157,0.185,50,7,6,74,3,,4,,63.0,,
10/13/2018,Valparaiso,W 3 - 0,,3,,55,12,125,0.344,55,2,5,63,1,,16,,65.0,1,
10/15/2018,@ Illinois St.,L 1 - 3,,4,,52,29,188,0.122,45,5,6,80,3,1,8,,62.0,3,
10/19/2018,Missouri St.,W 3 - 1,,4,,69,25,174,0.253,66,5,8,65,1,,16,2,82.0,,
10/20/2018,Southern Ill.,W 3 - 0,,3,,47,13,113,0.301,45,11,5,59,3,1,6,,62.0,2,
10/26/2018,@ Evansville,W 3 - 2,,5,,63,23,204,0.196,58,5,6,92,8,,18,5,77.0,,
10/27/2018,@ Indiana St.,L 1 - 3,,4,,68,30,194,0.196,58,6,8,84,3,1,14,,82.0,,
11/02/2018,UNI,L 0 - 3,,3,,44,17,135,0.200,43,3,7,62,3,1,8,,52.0,2,
11/03/2018,Drake,W 3 - 1,,4,,52,23,212,0.137,50,6,6,126/,,1,20,2,69.0,,
11/09/2018,@ Valparaiso,W 3 - 2,,5,,59,27,193,0.166,57,6,9,107,8,1,14,2,73.0,4,
11/10/2018,@ Loyola Chicago,W 3 - 2,,5,,67,22,181,0.249,65,8,15,86,6,1,14,,83.0,6,
11/16/2018,Illinois St.,W 3 - 0,,3,,46,14,121,0.264,43,2,7,61,2,1,6,,52.0,2,
11/22/2018,"Drake @ Springfield, Mo.",L 2 - 3,,5,,69,35,225,0.151,68,3,3,125,6,2,14,3,81.0,2,
11/29/2018,"Bowling Green @ Ames, Iowa",W 3 - 2,,5,,69,30,231/,0.169,64,9,14,119,6,,8,,82.0,1,
11/30/2018,@ Iowa St.,L 0 - 3,,3,,35,21,121,0.116,31,,4,55,3,,8,,39.0,,
