0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,@ Northern Ill.,W 3 - 2,,5,1,13,4,28,0.321,3,2,3,16,4,,2,,16.0,,
08/25/2018,"Oklahoma @ DeKalb, Ill.",L 0 - 3,,3,1,5,1,15,0.267,1,,,7,4,,,1,5.0,,
08/31/2018,"Valparaiso @ Mount Pleasant, Mich",L 0 - 3,,3,1,3,2,21,0.048,2,,1,5,,,1,,3.5,,
08/31/2018,@ Central Mich.,W 3 - 0,,3,1,6,0,15,0.400,1,,,4,,1,1,,7.5,,
09/01/2018,@ La Salle,L 1 - 3,,4,1,10,5,27,0.185,,,,9,,,1,,10.5,,
09/07/2018,UConn,L 0 - 3,,3,1,9,5,23,0.174,,,1,2,,,,,9.0,,
09/08/2018,Fla. Atlantic,L 0 - 3,,2,1,0,0,2,,1,2,1,1,2,,,,2.0,,
09/08/2018,Purdue Fort Wayne,L 1 - 3,,,,,,,,,,,,,,,,,,
09/14/2018,@ Loyola Chicago,L 0 - 3,,3,1,8,2,24,0.250,1,,,7,1,,1,,8.5,,
09/15/2018,"Northwestern @ Chicago, Ill.",L 0 - 3,,3,1,6,6,26,,,1,,10,,,,,7.0,,
09/15/2018,"UIC @ Chicago, Ill.",L 0 - 3,,1,1,0,3,10,-0.300,,,,,3,,,,,1,
09/21/2018,@ Creighton,L 0 - 3,,3,1,4,3,19,0.053,,,,1,2,,,1,4.0,,
09/23/2018,@ Providence,L 2 - 3,,5,1,12,3,38,0.237,,,1,15,2,,1,2,12.5,,
09/28/2018,Villanova,L 0 - 3,,3,1,4,2,22,0.091,,1,2,8,3,,1,1,5.5,,
09/29/2018,Georgetown,W 3 - 1,,4,1,12,3,32,0.281,2,1,1,16,5,,1,,13.5,,
10/03/2018,Butler,W 3 - 2,,5,1,15,5,38,0.263,,,,12,1,1,,,16.0,1,
10/06/2018,Marquette,L 0 - 3,,3,1,6,5,28,0.036,,,,5,1,,,1,6.0,,
10/10/2018,Xavier,W 3 - 1,,4,1,3,4,20,-0.050,,1,,5,2,1,,,5.0,,
10/12/2018,@ Seton Hall,L 0 - 3,,3,1,7,1,25,0.240,1,,,4,,,,,7.0,,
10/13/2018,@ St. John's (NY),L 2 - 3,,5,1,9,3,27,0.222,2,2,,7,,,3,3,12.5,,
10/19/2018,@ Marquette,L 0 - 3,,3,1,4,3,20,0.050,,,,,3,,,,4.0,,
10/26/2018,Providence,L 0 - 3,,3,1,6,4,22,0.091,3,,,14,1,,,,6.0,,
10/27/2018,Creighton,L 0 - 3,,3,1,4,5,18,-0.056,,,,7,3,,,,4.0,,
11/02/2018,@ Georgetown,L 0 - 3,,3,1,5,2,15,0.200,,1,,3,2,1,1,,7.5,,
11/03/2018,@ Villanova,L 1 - 3,,4,1,6,5,25,0.040,2,3,,5,3,,,1,9.0,1,
11/09/2018,@ Xavier,L 1 - 3,,4,1,13,3,37,0.270,1,,1,8,1,,,,13.0,,
11/11/2018,@ Butler,L 0 - 3,,3,1,7,5,19,0.105,2,,1,5,1,,,,7.0,1,
11/16/2018,St. John's (NY),L 1 - 3,,4,1,11,6,36,0.139,,,,8,1,,,,11.0,,
11/17/2018,Seton Hall,L 0 - 3,,3,1,7,6,26,0.038,,,,8,1,,,,7.0,,
