0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Portland St. @ St. Louis, Mo.",L 0 - 3,3,1,,6,2,13,0.308,2,1,1,2,,,1,,7.5,,
08/31/2019,@ Saint Louis,L 1 - 3,4,1,,11,1,14,0.714,,1,1,3,,1,1,,13.5,,
08/31/2019,"Middle Tenn. @ St. Louis, Mo.",W 3 - 1,4,1,,10,1,19,0.474,,,1,3,,,3,,11.5,,
09/06/2019,Alabama A&M,W 3 - 1,4,1,,9,3,17,0.353,,1,1,3,,2,3,,13.5,1,
09/06/2019,SIUE,L 1 - 3,4,1,,3,1,9,0.222,,,,6,,1,1,,4.5,,
09/07/2019,Southeastern La.,W 3 - 1,4,1,,3,2,9,0.111,,3,2,2,,,,,6.0,,
09/10/2019,Southeast Mo. St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/13/2019,IUPUI,L 2 - 3,,,,,,,,,,,,,,,,,,
09/13/2019,Memphis,L 2 - 3,,,,,,,,,,,,,,,,,,
09/14/2019,Alabama St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/17/2019,UT Martin,W 3 - 2,5,1,,2,2,12,0.000,,,,1,2,,2,,3.0,,
09/20/2019,"Middle Tenn. @ Cookeville, Tenn.",L 1 - 3,4,1,,3,1,9,0.222,,2,1,8,,,2,,6.0,,
09/21/2019,@ Tennessee Tech,W 3 - 2,5,1,,11,5,27,0.222,,2,,2,,1,3,,15.5,,
09/21/2019,"Western Ill. @ Cookeville, Tenn.",W 3 - 1,4,1,,3,1,14,0.143,,,1,3,,,3,1,4.5,,
09/27/2019,@ Bradley,W 3 - 2,5,1,,6,1,11,0.455,,1,,10,,1,4,,10.0,1,
09/28/2019,@ Illinois St.,L 0 - 3,3,1,,8,2,13,0.462,,,1,,,,3,,9.5,,
10/04/2019,Drake,W 3 - 1,4,1,,5,2,13,0.231,,2,2,1,,,1,,7.5,,
10/05/2019,UNI,L 0 - 3,3,1,,4,2,10,0.200,,1,2,2,,,2,,6.0,,
10/11/2019,@ Loyola Chicago,L 1 - 3,4,1,,4,3,12,0.083,,1,1,5,,1,3,,7.5,,
10/12/2019,@ Valparaiso,L 0 - 3,3,1,,5,0,13,0.385,,,,4,,,1,1,5.5,,
10/18/2019,Evansville,L 0 - 3,3,1,,8,1,13,0.538,,,1,4,,1,5,,11.5,,
10/19/2019,Indiana St.,L 2 - 3,5,1,,7,4,20,0.150,1,2,1,3,,1,4,1,12.0,,
10/21/2019,Missouri St.,W 3 - 2,5,1,,6,4,18,0.111,,3,1,6,,,4,,11.0,,
10/25/2019,Illinois St.,W 3 - 1,4,1,,4,0,11,0.364,1,1,1,3,,,2,,6.0,,
10/26/2019,Bradley,L 0 - 3,3,1,,5,2,15,0.200,,,3,3,,1,3,1,7.5,,
11/01/2019,@ UNI,L 1 - 3,4,1,,2,0,10,0.200,,,,7,,3,4,,7.0,,
11/02/2019,@ Drake,W 3 - 1,4,1,,9,2,19,0.368,,2,2,3,,1,1,,12.5,,
11/08/2019,Valparaiso,L 2 - 3,5,1,,2,3,14,-0.071,,1,,4,,,2,1,4.0,,
11/09/2019,@ Loyola Chicago,L 2 - 3,5,1,,2,2,11,0.000,2,4,1,1,,,3,,7.5,,
11/15/2019,@ Indiana St.,L 1 - 3,4,1,,3,1,9,0.222,1,1,2,4,,1,3,,6.5,,
11/16/2019,@ Evansville,W 3 - 2,5,1,,10,2,24,0.333,1,,3,5,,,5,1,12.5,,
11/22/2019,@ Missouri St.,L 1 - 3,4,1,,6,2,13,0.308,1,,1,4,,,5,,8.5,,
