Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Rath, Rebekah",Fr,OH,6-0,127,,127,32,,266,128,849,0.163,3.0,20.0,38.0,116.0,35.0,2.0,53.0,5.0,314.5,,0
4,"Gardner, Jada",Jr,MB,6-1,127,,127,32,,166,97,506,0.136,7.0,1.0,4.0,45.0,,3.0,84.0,4.0,212.0,,0
9,"Pritchard, Erika",Jr,OH,6-2,127,,127,32,,417,189,1150,0.198,15.0,30.0,51.0,249.0,53.0,6.0,68.0,1.0,487.0,2.0,0
2,"Jones, Rainelle",So,MB,6-3,125,,125,32,,185,55,432,0.301,,,1.0,12.0,1.0,10.0,126.0,9.0,258.0,3.0,0
23,"Myers, Katie",So,MB,6-2,121,,121,30,,273,49,567,0.395,12.0,46.0,87.0,51.0,3.0,10.0,146.0,8.0,402.0,,0
15,"Rivas, Allegra",So,L,5-10,112,,112,28,,2,1,20,0.05,125.0,19.0,17.0,413.0,32.0,,,,21.0,2.0,0
16,"Snyder, Samantha",Sr,DS,5-9,109,,109,27,,2,3,14,-0.071,481.0,39.0,35.0,149.0,,,,,41.0,12.0,0
3,"Schriner, Emma",So,OH,6-2,103,,103,26,,90,48,305,0.138,1.0,,,28.0,,2.0,63.0,3.0,123.5,,0
1,"Alford, Nicole",Jr,S,6-1,76,,76,20,,12,4,28,0.28600000000000003,463.0,4.0,13.0,139.0,,1.0,12.0,3.0,23.0,17.0,0
17,"Burgio, Sam",Jr,DS,5-10,58,,58,20,,0,0,2,0.0,,9.0,8.0,104.0,14.0,,,,9.0,1.0,0
5,"Finnerty, Lexy",Fr,DS,5-7,46,,46,18,,0,0,0,,3.0,2.0,5.0,39.0,10.0,,,,2.0,,0
6,"Drummey, Nell",Sr,L/DS,5-4,46,,46,18,,0,0,2,0.0,1.0,,4.0,31.0,3.0,,,,,,0
7,"Smith, Taylor",Sr,S,6-0,35,,35,11,,0,1,7,-0.14300000000000002,85.0,9.0,9.0,36.0,,1.0,2.0,1.0,11.0,15.0,0
10,"Rubino, Hailey",Jr,OH,5-11,31,,31,16,,2,1,18,0.055999999999999994,2.0,,4.0,32.0,5.0,,1.0,,2.5,1.0,0
19,"Prejean, Chloe",Jr,S,5-9,30,,30,9,,1,1,4,0.0,120.0,4.0,10.0,33.0,,,,,5.0,,0
22,"Naumann, Maddie",So,DS,5-9,22,,22,11,,0,0,0,,13.0,3.0,5.0,46.0,5.0,,,,3.0,,0
14,"Lewis, Cara",Fr,MB,6-1,6,,6,6,,5,1,10,0.4,,,,,,1.0,4.0,,8.0,,0
-,TEAM,-,-,-,-,-,24,14,,0,0,0,,,,,,25.0,,,,,,0
-,Totals,-,-,-,-,-,127,8,,1421,578,3915,0.215,1331.0,186.0,291.0,1523.0,186.0,36.0,559.0,34.0,1788.5,53.0,8
-,Opponent Totals,-,-,-,-,-,127,8,,1603,719,4182,0.21100000000000002,1477.0,187.0,277.0,1679.0,186.0,58.0,357.0,44.0,1924.5,30.0,8
