Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
17,"Baer, Kristin",Sr,MB,6-2,115,,115,29,,177,46,431,0.304,2.0,,4.0,15.0,2.0,10.0,109.0,15.0,241.5,1.0,0
20,"Cruzado, Madison",Jr,L,5-4,115,,115,29,,1,0,8,0.125,100.0,28.0,39.0,451.0,27.0,,,,29.0,,0
5,"Niego, Charley",So,OH,6-0,115,,115,29,,410,193,1283,0.16899999999999998,31.0,33.0,59.0,326.0,17.0,5.0,48.0,3.0,472.0,1.0,0
16,"Meuth, Caroline",Fr,OH,6-1,115,,115,29,,366,164,1081,0.187,10.0,11.0,27.0,231.0,8.0,6.0,65.0,8.0,415.5,2.0,0
2,"Nunez, Zoe",So,S,5-10,115,,115,29,,51,10,154,0.266,1219.0,24.0,31.0,284.0,,7.0,52.0,8.0,108.0,17.0,0
3,"Bent, Sydney",So,RS,6-0,106,,106,27,,345,166,914,0.196,8.0,15.0,35.0,186.0,5.0,3.0,53.0,5.0,389.5,1.0,0
6,"Wenzel, Lauren",So,MB,6-0,105,,105,28,,111,36,311,0.24100000000000002,6.0,8.0,10.0,29.0,1.0,5.0,84.0,12.0,166.0,,0
9,"Schmidt, Kiara",Fr,L,5-6,98,,98,27,,0,0,1,0.0,14.0,5.0,18.0,184.0,22.0,,,,5.0,,0
11,"McKnight, Paige",Sr,S,5-9,91,,91,24,,1,0,2,0.5,5.0,18.0,28.0,51.0,,,,,19.0,,0
4,"Kane, Nancy",Fr,S,5-11,39,,39,16,,0,0,0,,1.0,2.0,11.0,3.0,1.0,,,,2.0,,0
7,"Olsen, Monroe",Jr,S,6-2,36,,36,13,,10,3,21,0.33299999999999996,1.0,,6.0,10.0,,,2.0,,10.5,,0
14,"Thompson, Hannah",Jr,OH,5-9,27,,27,16,,21,8,60,0.217,,,,1.0,,1.0,15.0,4.0,29.5,,0
13,"Saulny, Lexi",So,L,5-3,1,,1,1,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,3,2,,0,0,0,,,,,,12.0,,,,,,0
-,Totals,-,-,-,-,-,115,23,,1493,626,4266,0.203,1397.0,144.0,268.0,1771.0,95.0,37.0,428.0,55.0,1667.0,22.0,23
-,Opponent Totals,-,-,-,-,-,115,23,,1440,634,4168,0.193,1379.0,94.0,260.0,1854.0,144.0,34.0,401.0,55.0,1578.5,28.0,23
