Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Lema, Sydney",Sr,OH,6-0,124,,124,32,,225,71,739,0.20800000000000002,46.0,31.0,32.0,461.0,35.0,8.0,18.0,8.0,273.0,1.0,0
8,"Bandfield, Aubrea",So,S,5-9,124,,124,32,,18,3,35,0.429,541.0,41.0,43.0,178.0,,,,,59.0,9.0,0
6,"Davis, Ryann",So,OPP,6-2,124,,124,32,,249,86,817,0.2,12.0,11.0,9.0,104.0,1.0,2.0,77.0,8.0,300.5,,0
17,"Stomp, Abby",Sr,S,5-9,124,,124,32,,11,0,43,0.256,745.0,13.0,25.0,175.0,,,2.0,,24.5,12.0,0
9,"Akin, Abby",Sr,MB,6-3,121,,121,31,,314,61,628,0.40299999999999997,18.0,38.0,47.0,71.0,,19.0,126.0,15.0,434.0,,0
4,"Jacobsen, Taylor",Fr,OH,6-1,117,,117,32,,313,121,1004,0.191,20.0,37.0,45.0,394.0,48.0,15.0,39.0,3.0,384.5,,0
5,"West, Jasmine",Fr,DS,5-7,103,,103,27,,2,0,3,0.667,82.0,22.0,21.0,440.0,41.0,,,,24.0,1.0,0
1,"Newton, Neche",Fr,MB,5-11,91,,91,23,,44,24,119,0.168,2.0,,,26.0,,8.0,57.0,9.0,80.5,2.0,0
24,"Harris, Heaven",Jr,OPP,6-0,78,,78,21,,245,65,573,0.314,2.0,,,40.0,,,52.0,3.0,271.0,,0
14,"Gappmayer, Morgan",Fr,OH,6-0,37,,37,10,,42,22,166,0.12,1.0,,,11.0,,2.0,17.0,6.0,52.5,,0
2,"Ewalefo, Victoria",Jr,MB,6-1,37,,37,13,,27,14,88,0.14800000000000002,,,2.0,7.0,,2.0,23.0,2.0,40.5,,0
3,"Turner, Olivia",Jr,OH,5-11,31,,31,11,,71,33,209,0.182,3.0,4.0,7.0,80.0,16.0,2.0,3.0,1.0,78.5,1.0,0
11,"Thomas, Lillian",Fr,DS,5-6,8,,8,3,,1,0,5,0.2,3.0,3.0,1.0,54.0,2.0,,,,4.0,,0
-,TEAM,-,-,-,-,-,19,10,,0,0,0,,,,,,19.0,,,,,,0
-,Totals,-,-,-,-,-,124,9,,1562,503,4429,0.239,1475.0,200.0,232.0,2041.0,162.0,58.0,414.0,55.0,1915.0,26.0,9
-,Opponent Totals,-,-,-,-,-,124,9,,1560,725,4656,0.179,1459.0,161.0,217.0,2100.0,200.0,35.0,394.0,64.0,1831.0,43.0,9
