Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Holzman, Ellie",Fr,OH,6-2,,,,0,,0,0,0,,,,,,,,,,,,0.0
5,"Brown, Diana",Fr,S,6-0,118,,118.0,30,,55,16,195,0.2,1294.0,18.0,36.0,278.0,,5.0,54.0,13.0,105.0,8.0,0.0
12,"Fleming, Ashlyn",Sr,MB,6-4,118,,118.0,30,,290,86,583,0.35,6.0,26.0,43.0,51.0,1.0,10.0,112.0,4.0,382.0,,0.0
15,"Cooney, Megan",Jr,OH,6-4,118,,118.0,30,,347,156,899,0.212,3.0,,2.0,49.0,12.0,9.0,46.0,8.0,379.0,,0.0
7,"Quade, Jacqueline",Sr,OH,6-2,118,,118.0,30,,499,201,1388,0.215,12.0,44.0,58.0,261.0,24.0,4.0,47.0,,570.5,2.0,0.0
21,"Welsh, Caroline",Sr,DS,5-8,116,,116.0,30,,1,1,7,0.0,19.0,21.0,25.0,210.0,11.0,,,,22.0,1.0,0.0
3,"Kuper, Taylor",So,DS,5-8,116,,116.0,30,,3,3,19,0.0,24.0,37.0,60.0,249.0,23.0,,,,40.0,1.0,0.0
16,"O'Brien, Morgan",Jr,DS,5-8,105,,105.0,27,,2,1,6,0.16699999999999998,110.0,29.0,25.0,402.0,14.0,,,,31.0,1.0,0.0
1,"Collins, Kennedy",Fr,MB,6-3,96,,96.0,26,,129,56,311,0.235,3.0,,,17.0,,6.0,74.0,6.0,172.0,1.0,0.0
13,"Allison, Mica",So,S,6-1,69,,69.0,21,,119,44,312,0.24,12.0,1.0,4.0,31.0,1.0,2.0,34.0,1.0,139.0,,0.0
8,"Prince, Beth",Sr,OH,6-3,60,,60.0,17,,86,45,251,0.163,1.0,,1.0,10.0,,,11.0,,91.5,,0.0
4,"Bruder, Kylie",Jr,DS,5-11,48,,48.0,17,,0,1,1,-1.0,8.0,3.0,7.0,10.0,,,,,3.0,,0.0
2,"Hinton, Rylee",Fr,MB,6-2,29,,29.0,9,,26,6,66,0.303,,,,1.0,1.0,3.0,21.0,4.0,39.0,,0.0
9,"Vrankovic, Bruna",Fr,OH,6-2,27,,27.0,8,,44,20,111,0.21600000000000003,,,,13.0,,,8.0,1.0,48.0,,0.0
6,"Swanson, Kyla",Fr,MB,6-4,16,,16.0,5,,7,3,29,0.138,1.0,,3.0,7.0,,,11.0,1.0,12.5,1.0,0.0
18,"Eske, Alyssa",Fr,DS,5-5,16,,16.0,7,,0,0,0,,3.0,2.0,5.0,25.0,2.0,,,,2.0,,0.0
19,"Chi, Madison",Fr,DS,5-8,7,,7.0,5,,0,0,0,,,1.0,3.0,1.0,,,,,1.0,,0.0
14,"Hollowell, Emily",Jr,OH,6-3,1,,1.0,1,,0,1,1,-1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,1.0,1,,0,0,0,,,,,,10.0,,,,,,0.0
-,Totals,-,-,-,-,-,118.0,21,,1608,640,4179,0.23199999999999998,1496.0,182.0,272.0,1615.0,99.0,39.0,418.0,38.0,1962.0,15.0,21.0
-,Opponent Totals,-,-,-,-,-,118.0,21,,1435,594,3955,0.213,1328.0,99.0,205.0,1618.0,183.0,46.0,390.0,60.0,1713.0,33.0,21.0
