Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Slavik, McKenna",Fr,S,6-1,106,,106,29,,54,22,183,0.175,1009.0,13.0,16.0,190.0,1.0,2.0,64.0,2.0,101.0,12.0,0.0
19,"Howell, Madi",Jr,L/DS,5-6,106,,106,29,,1,2,6,-0.16699999999999998,57.0,20.0,18.0,288.0,19.0,,,,21.0,,0.0
1,"Korte, Kaylin",Jr,OH,6-0,106,,106,29,,378,157,1005,0.22,21.0,23.0,35.0,256.0,26.0,8.0,38.0,7.0,428.0,,0.0
4,"Curtis, Emily",Sr,L/DS,5-6,103,,103,28,,2,2,5,0.0,56.0,26.0,36.0,336.0,28.0,,,,28.0,2.0,0.0
22,"Thomas, Solei",So,OH,5-11,101,,101,28,,248,101,573,0.257,4.0,,3.0,36.0,2.0,2.0,36.0,5.0,268.0,,0.0
6,"Deloney, Alyssa",Jr,MH,6-0,91,,91,28,,160,48,391,0.28600000000000003,7.0,25.0,21.0,51.0,,8.0,60.0,6.0,223.0,,0.0
34,"Clark, Ani",Fr,MB,6-3,75,,75,24,,109,48,245,0.249,2.0,,15.0,17.0,,14.0,49.0,3.0,147.5,,0.0
3,"Radtke, Jori",Jr,OH,5-11,73,,73,24,,90,45,292,0.154,6.0,20.0,21.0,151.0,16.0,,2.0,,111.0,1.0,0.0
20,"Pritchard, Ava",So,MB,6-0,71,,71,23,,94,46,235,0.204,1.0,,,11.0,1.0,6.0,68.0,6.0,134.0,,0.0
15,"Alberts, Ashtynne",So,OH,5-11,52,,52,20,,102,58,325,0.135,2.0,,1.0,21.0,4.0,2.0,14.0,,111.0,,0.0
10,"Wilmot, Maddie",Fr,L/DS,5-5,48,,48,19,,0,0,0,,15.0,9.0,24.0,67.0,14.0,,,,9.0,,0.0
11,"Bailey, Brooke",Jr,OH,6-2,44,,44,17,,97,54,321,0.134,2.0,,,23.0,1.0,2.0,17.0,,107.5,,0.0
9,"DeGuzman, Katelyn",So,L/DS,5-1,16,,16,11,,0,0,0,,1.0,,2.0,11.0,4.0,,,,,,0.0
2,"Easton, Gabby",So,S,5-9,14,,14,8,,2,2,7,0.0,48.0,1.0,1.0,11.0,,1.0,,,4.0,4.0,0.0
5,"Kit, Lisie",Jr,S,5-10,5,,5,4,,0,0,0,,12.0,,,2.0,,,,,,,0.0
8,"Childs, Crystal",So,OH,5-8,2,,2,1,,0,0,0,,,,,3.0,1.0,,,,,,
-,TEAM,-,-,-,-,-,9,8,,0,0,0,,,,,,14.0,,,,,,0.0
-,Totals,-,-,-,-,-,107,6,,1337,585,3588,0.21,1243.0,137.0,193.0,1474.0,131.0,45.0,348.0,29.0,1693.0,19.0,6.0
-,Opponent Totals,-,-,-,-,-,107,6,,1395,566,3659,0.22699999999999998,1293.0,131.0,234.0,1428.0,137.0,62.0,355.0,61.0,1765.5,36.0,6.0
