Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Foreman, Whitney",So,MB,6-2,102,,102,28,,193,74,483,0.24600000000000002,7.0,3.0,13.0,21.0,,19.0,79.0,10.0,254.5,,0.0
5,"Cianciulli, Raigen",Jr,DS,5-4,102,,102,28,,1,2,17,-0.059000000000000004,83.0,17.0,36.0,445.0,32.0,,,,18.0,1.0,0.0
7,"Bannister, Taylor",Jr,MB,6-5,102,,102,28,,438,171,1039,0.257,14.0,21.0,50.0,147.0,1.0,5.0,74.0,19.0,501.0,4.0,0.0
1,"Hill, Samarah",Fr,OH,6-0,101,,101,28,,262,92,804,0.21100000000000002,15.0,15.0,28.0,243.0,26.0,12.0,31.0,6.0,304.5,,0.0
18,"Rose, Karli",Fr,S,5-7,101,,101,28,,73,32,203,0.20199999999999999,961.0,17.0,27.0,236.0,1.0,7.0,52.0,4.0,123.0,13.0,0.0
8,"Walters, Emmaline",Jr,DS,5-7,86,,86,25,,0,1,2,-0.5,10.0,14.0,18.0,134.0,13.0,,,,14.0,1.0,0.0
19,"Mukes, Sydney",Sr,OH,6-2,75,,75,25,,83,39,292,0.151,2.0,,3.0,34.0,3.0,7.0,22.0,1.0,101.0,,0.0
14,"Morris, Allee",Fr,MB,6-4,65,,65,19,,93,35,227,0.256,,,,7.0,,8.0,52.0,3.0,127.0,1.0,0.0
2,"Zwiebel, Anna",Sr,S,5-10,63,,63,22,,1,0,2,0.5,36.0,10.0,30.0,30.0,,,2.0,,12.0,1.0,0.0
11,"Anwusi, Anita",Fr,MB,6-3,51,,51,20,,47,25,120,0.183,2.0,,,3.0,,3.0,54.0,3.0,77.0,1.0,0.0
10,"Bohnet, Jill",Fr,DS,5-4,47,,47,18,,0,0,1,0.0,4.0,10.0,9.0,72.0,3.0,,,,10.0,,0.0
17,"Stokes, Milan",Sr,OH,5-10,43,,43,20,,66,37,191,0.152,1.0,1.0,3.0,25.0,5.0,,10.0,1.0,71.5,,0.0
15,"Maher, Leigh",So,DS,5-2,31,,31,10,,0,0,2,0.0,4.0,2.0,6.0,42.0,3.0,,1.0,,2.5,,0.0
6,"Goins, Darian",So,S,5-8,13,,13,8,,0,0,1,0.0,12.0,2.0,1.0,8.0,,,,,2.0,1.0,
3,"Howard, Meredyth",Fr,MB,5-11,7,,7,5,,3,1,14,0.14300000000000002,,,,4.0,,,5.0,1.0,5.5,,0.0
-,TEAM,-,-,-,-,-,18,12,,0,0,0,,,,,,28.0,,,,,,0.0
-,Totals,-,-,-,-,-,102,7,,1260,509,3398,0.221,1151.0,112.0,224.0,1451.0,115.0,61.0,382.0,48.0,1507.0,23.0,7.0
-,Opponent Totals,-,-,-,-,-,102,7,,1286,589,3595,0.19399999999999998,1181.0,115.0,202.0,1416.0,107.0,43.0,255.0,29.0,1477.5,24.0,7.0
