Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Hildenbrand, Abigail",So,S,6-0,103,,103,28,,23,6,133,0.128,611.0,21.0,25.0,214.0,1.0,,6.0,2.0,47.0,6.0,0
17,"Davis, Madeline",Sr,MB,6-2,99,,99,28,,258,99,722,0.22,12.0,22.0,23.0,108.0,21.0,13.0,24.0,4.0,305.0,1.0,0
9,"Boylan, Emily",Jr,MB,6-1,97,,97,28,,154,49,365,0.28800000000000003,8.0,2.0,3.0,27.0,2.0,18.0,48.0,15.0,198.0,,0
2,"Verlinden, Marie-Helene",Jr,MB,6-1,96,,96,27,,135,36,351,0.282,13.0,22.0,19.0,54.0,,14.0,69.0,4.0,205.5,3.0,0
1,"Currie, Morgan",Sr,L/DS,5-6,96,,96,27,,3,4,34,-0.028999999999999998,62.0,17.0,19.0,377.0,21.0,,,,20.0,,0
15,"Adams, Kaitlyn",Sr,OH,5-11,92,,92,27,,224,78,639,0.228,5.0,,,54.0,,2.0,46.0,5.0,249.0,1.0,0
6,"Prostran, Mia",So,S,5-7,86,,86,27,,6,6,38,0.0,376.0,19.0,23.0,110.0,,1.0,,,26.0,14.0,0
14,"Zucco, Alyssa",Jr,L/DS,5-8,85,,85,27,,1,2,7,-0.14300000000000002,23.0,2.0,19.0,170.0,22.0,,1.0,,3.0,,0
5,"Mirich, Carter",Jr,OH,5-10,76,,76,26,,154,74,494,0.162,14.0,8.0,27.0,163.0,15.0,4.0,19.0,4.0,175.5,1.0,0
3,"Carswell, Jordyn",So,OH,5-10,72,,72,27,,165,82,512,0.162,9.0,13.0,18.0,180.0,11.0,1.0,19.0,4.0,188.5,2.0,0
10,"Honore, Natalie",So,L,5-7,66,,66,24,,0,1,4,-0.25,5.0,4.0,11.0,84.0,11.0,,,,4.0,,0
8,"Takova, Elena",Jr,OH,6-0,53,,53,21,,61,29,202,0.158,2.0,,,19.0,,1.0,17.0,2.0,69.5,,0
4,"Ehieze, Laura",Fr,MB,5-11,41,,41,17,,52,20,130,0.24600000000000002,1.0,,1.0,4.0,1.0,5.0,33.0,14.0,73.5,,0
7,"Watkins, Molly",Jr,MB,6-4,31,,31,12,,18,16,65,0.031,3.0,,,13.0,,2.0,14.0,3.0,26.5,,0
-,TEAM,-,-,-,-,-,3,2,,0,0,0,,,,,,33.0,,,,,,0
-,Totals,-,-,-,-,-,103,23,,1254,502,3696,0.203,1144.0,130.0,188.0,1577.0,138.0,61.0,296.0,57.0,1358.0,28.0,23
-,Opponent Totals,-,-,-,-,-,103,23,,1374,521,3763,0.22699999999999998,1243.0,137.0,220.0,1625.0,130.0,47.0,221.0,42.0,1450.5,32.0,23
