Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Hoener, Erin",Jr,MB,6-1,115,,115,31,,260,78,617,0.295,7.0,14.0,26.0,38.0,,28.0,86.0,17.0,345.0,1.0,0
2,"Eleutiza, Nashally",Jr,L/DS,5-8,115,,115,31,,5,3,29,0.069,69.0,8.0,20.0,502.0,16.0,,,,13.0,,0
12,"Riner, Katelynn",Jr,L/DS,5-3,115,,115,31,,1,4,6,-0.5,17.0,15.0,21.0,243.0,31.0,,,,16.0,,0
15,"Menocal, Julia",So,OH,6-4,112,,112,30,,276,148,829,0.154,8.0,10.0,12.0,56.0,27.0,4.0,39.0,12.0,309.5,,0
8,"Miller, Meagan",Jr,MB,6-2,104,,104,28,,144,44,397,0.252,7.0,23.0,42.0,35.0,,18.0,64.0,10.0,217.0,1.0,0
11,"Markowski, Kelly",Fr,OPP,6-0,104,,104,30,,132,74,515,0.113,7.0,,2.0,40.0,10.0,1.0,28.0,3.0,147.0,,0
6,"Hoffman, Reyn",Jr,DS,5-4,99,,99,30,,0,1,4,-0.25,6.0,20.0,21.0,159.0,29.0,,,,20.0,,0
3,"Donovan, Vivian",So,OH,6-1,86,,86,25,,230,137,857,0.109,11.0,38.0,54.0,221.0,67.0,,34.0,7.0,285.0,,0
10,"Wilde, Abby",So,OH,5-11,78,,78,22,,25,24,136,0.006999999999999999,577.0,10.0,17.0,161.0,1.0,4.0,26.0,9.0,52.0,44.0,0
17,"Brown, Lizzi",Fr,OH,6-1,47,,47,14,,94,65,375,0.077,10.0,19.0,19.0,97.0,2.0,3.0,14.0,5.0,123.0,,0
4,"McKee, Julieanne",Fr,S,5-8,43,,43,15,,14,6,52,0.154,349.0,8.0,18.0,54.0,,1.0,9.0,,27.5,8.0,0
14,"Napoli, Ginamarie",Sr,MB,5-10,17,,17,5,,3,5,20,-0.1,,1.0,,1.0,,,4.0,,5.5,,0
9,"Case, Elizabeth",Fr,DS,5-10,16,,16,7,,0,0,4,0.0,,,4.0,12.0,5.0,,,,,,0
5,"Prevo, Erin",So,S,5-6,8,,8,8,,0,0,0,,,,1.0,5.0,,,,,,,0
-,TEAM,-,-,-,-,-,14,10,,0,0,0,,,,,,19.0,,,,,,0
-,Totals,-,-,-,-,-,115,9,,1184,589,3841,0.155,1068.0,166.0,257.0,1624.0,207.0,59.0,304.0,63.0,1561.0,54.0,9
-,Opponent Totals,-,-,-,-,-,115,9,,1480,603,4001,0.21899999999999997,1358.0,206.0,285.0,1787.0,164.0,32.0,308.0,41.0,1872.0,40.0,9
