Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Kubik, Madi",Fr,OH,6-3,119,,119,33,,325,127,907,0.218,31.0,14.0,42.0,300.0,38.0,2.0,39.0,8.0,360.5,,0
1,"Hames, Nicklin",So,S,5-10,119,,119,33,,66,24,200,0.21,1296.0,26.0,34.0,341.0,,4.0,44.0,14.0,118.5,8.0,0
11,"Sun, Lexi",Jr,OH,6-2,119,,119,33,,425,140,1054,0.27,19.0,25.0,48.0,290.0,29.0,10.0,64.0,10.0,492.0,2.0,0
26,"Stivrins, Lauren",Jr,MB,6-4,119,,119,33,,304,87,580,0.374,13.0,9.0,19.0,33.0,1.0,16.0,111.0,16.0,384.5,1.0,0
3,"Miller, Megan",So,L/DS,5-6,118,,118,33,,1,0,2,0.5,21.0,24.0,24.0,246.0,23.0,,,,25.0,,0
12,"Sweet, Jazz",Jr,OH,6-3,118,,118,33,,327,105,795,0.27899999999999997,5.0,,,85.0,2.0,4.0,78.0,6.0,370.0,,0
2,"Knuckles, Kenzie",Fr,L/DS,5-8,116,,116,32,,0,1,5,-0.2,124.0,20.0,48.0,444.0,20.0,,,,20.0,,0
25,"Schwarzenbach, Callie",So,MB,6-5,115,,115,33,,143,54,337,0.264,4.0,,,20.0,,11.0,117.0,12.0,212.5,,0
43,"Densberger, Hayley",Jr,L/DS,5-9,68,,68,28,,0,0,1,0.0,3.0,5.0,17.0,23.0,,,,,5.0,,0
5,"Szabo, Anezka",So,OH,6-3,47,,47,30,,5,3,12,0.16699999999999998,,,,3.0,,1.0,3.0,,7.5,,0
14,"Drewnick, Nicole",Fr,S,6-1,42,,42,29,,0,0,1,0.0,10.0,2.0,6.0,3.0,,,,,2.0,,0
9,"Davis, Capri",So,OH,6-1,27,,27,9,,38,19,109,0.174,,,,11.0,,2.0,9.0,,44.5,,0
16,"Zuhn, Riley",Fr,MB,6-5,25,,25,17,,7,7,26,0.0,1.0,,,3.0,,,5.0,,9.5,,0
-,TEAM,-,-,-,-,-,9,8,,0,0,0,,,,,,13.0,,,,,,0
-,Totals,-,-,-,-,-,119,10,,1641,567,4029,0.267,1526.0,125.0,238.0,1802.0,126.0,50.0,470.0,66.0,1940.0,11.0,10
-,Opponent Totals,-,-,-,-,-,119,10,,1344,703,4205,0.152,1243.0,126.0,252.0,1581.0,125.0,45.0,341.0,66.0,1595.5,34.0,10
