Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Bowles, Madi",So,RS,6-0,124,,124,30,,337,90,778,0.317,10.0,1.0,6.0,73.0,1.0,1.0,52.0,8.0,365.0,1.0,0
16,"Armstrong, Elizabeth",Sr,S,5-9,124,,124,30,,71,17,233,0.23199999999999998,638.0,1.0,9.0,83.0,1.0,4.0,34.0,6.0,93.0,6.0,0
2,"Doss, Emily",Jr,L/DS,5-5,124,,124,30,,5,3,33,0.061,118.0,20.0,33.0,578.0,23.0,,,,25.0,1.0,0
11,"Rhodes, Ravin",Fr,MB,5-11,122,,122,30,,118,39,283,0.27899999999999997,4.0,,7.0,20.0,1.0,12.0,82.0,8.0,171.0,,0
9,"Waddington, Bailey",Jr,S,5-6,119,,119,30,,7,3,39,0.10300000000000001,668.0,21.0,10.0,188.0,,,,,28.0,7.0,0
17,"Harry, Abbie",Sr,OH,6-0,117,,117,30,,438,242,1270,0.154,16.0,32.0,55.0,222.0,43.0,1.0,39.0,5.0,490.5,2.0,0
8,"Jefferis, Rayna",Sr,DS,5-2,115,,115,30,,0,4,18,-0.222,31.0,23.0,36.0,247.0,15.0,,,,23.0,3.0,0
7,"Mitchell, Amari",Jr,MB,6-0,98,,98,25,,166,58,390,0.27699999999999997,5.0,13.0,24.0,48.0,,20.0,61.0,12.0,229.5,,0
12,"Miller, Lexi",So,OH,5-11,90,,90,28,,247,136,633,0.175,3.0,,,40.0,5.0,2.0,22.0,9.0,260.0,,0
1,"Stumbough, Alexis",Fr,OH,-,88,,88,24,,121,64,382,0.149,14.0,20.0,11.0,194.0,24.0,1.0,9.0,1.0,146.5,,0
3,"Crawford, Hannah",Fr,L/DS,-,51,,51,21,,0,0,1,0.0,7.0,,5.0,65.0,7.0,,,,,,0
13,"Moon, Kailee",Fr,MB,-,43,,43,15,,27,19,82,0.098,2.0,2.0,20.0,8.0,,5.0,22.0,,44.5,1.0,0
15,"Beaton, Amanda",Jr,OH,6-1,40,,40,18,,96,31,234,0.278,3.0,8.0,9.0,41.0,7.0,1.0,10.0,1.0,110.0,,0
21,"Oldham, Jada",Fr,S,-,34,,34,11,,0,0,5,0.0,6.0,4.0,6.0,41.0,5.0,,,,4.0,,0
-,TEAM,-,-,-,-,-,2,1,,0,0,0,,,,,,30.0,,,,,,0
-,Totals,-,-,-,-,-,124,23,,1633,706,4381,0.212,1525.0,145.0,231.0,1848.0,162.0,47.0,331.0,50.0,1990.5,21.0,23
-,Opponent Totals,-,-,-,-,-,124,23,,1514,599,4210,0.217,1407.0,162.0,231.0,1689.0,144.0,56.0,424.0,50.0,1944.0,47.0,23
