Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Eaton, Anna",Jr,MB,6-0,114,,114,30,,128,50,352,0.222,10.0,20.0,43.0,59.0,1.0,8.0,100.0,5.0,206.0,,0.0
16,"Yoss, Maddie",Sr,S,5-9,114,,114,30,,88,24,297,0.215,1223.0,25.0,45.0,325.0,,2.0,70.0,16.0,150.0,3.0,0.0
14,"Hesse, Brenna",Fr,L,5-6,114,,114,30,,1,0,1,1.0,82.0,19.0,33.0,447.0,27.0,,1.0,,20.5,1.0,0.0
1,"Wolf, Taylor",Jr,S,6-2,114,,114,30,,518,156,1269,0.285,30.0,30.0,29.0,346.0,21.0,3.0,73.0,3.0,587.5,,0.0
9,"Sledge, Ashley",Jr,MB,5-11,114,,114,30,,250,117,602,0.221,6.0,1.0,2.0,32.0,1.0,5.0,122.0,5.0,317.0,,0.0
8,"Lautenschlager, Emily",Sr,L/DS,5-4,113,,113,30,,1,0,3,0.33299999999999996,29.0,19.0,31.0,288.0,20.0,,,,20.0,,0.0
3,"Coughlin, Shannon",So,OH,5-10,97,,97,28,,250,93,830,0.18899999999999997,5.0,,,64.0,7.0,2.0,29.0,10.0,266.5,,0.0
5,"Sparks, Annelise",Fr,L,5-6,82,,82,26,,2,0,2,1.0,22.0,4.0,9.0,244.0,14.0,,1.0,,6.5,,0.0
11,"Sherolli, Zoi",Fr,OH,6-0,64,,64,20,,101,64,417,0.08900000000000001,4.0,,,57.0,11.0,1.0,25.0,7.0,114.5,1.0,0.0
21,"Kent, Micaela",Jr,L,5-2,55,,55,18,,1,0,1,1.0,13.0,4.0,15.0,89.0,17.0,,,,5.0,,0.0
7,"Paulus, Kristen",Jr,OPP,6-1,53,,53,17,,96,47,343,0.14300000000000002,3.0,,,29.0,4.0,1.0,15.0,5.0,104.5,,0.0
2,"Dorner, Alexis",So,MB,6-0,49,,49,17,,94,50,309,0.142,5.0,4.0,16.0,17.0,9.0,1.0,14.0,2.0,106.0,,0.0
12,"Chounta, Iro",So,OH,5-11,4,,4,4,,0,1,2,-0.5,,,1.0,,,,,1.0,,,
4,"Boyd, Rylee",Fr,MB,6-2,1,,1,1,,0,0,0,,,,,,,,,,,,
6,"Lass, Kayla",Fr,L,5-9,1,,1,1,,0,0,0,,1.0,,,,,,,,,,
-,TEAM,-,-,-,-,-,57,17,,0,0,0,,,,,,18.0,,,,,,0.0
-,Totals,-,-,-,-,-,114,3,,1530,602,4428,0.21,1432.0,126.0,224.0,1997.0,150.0,23.0,450.0,54.0,1904.0,5.0,3.0
-,Opponent Totals,-,-,-,-,-,114,3,,1377,656,4334,0.166,1297.0,150.0,191.0,2003.0,126.0,44.0,372.0,58.0,1757.0,14.0,3.0
