Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
17,"Herrera, Candelaria",Jr,MB,6-1,107,,107,29,,238,73,526,0.314,6.0,15.0,17.0,81.0,1.0,7.0,94.0,11.0,307.0,1.0,0
7,"Enna, Izzy",Jr,DS,5-8,107,,107,29,,3,0,6,0.5,56.0,21.0,38.0,343.0,19.0,,,,24.0,1.0,0
15,"Rhodes, Avery",So,MB,6-2,107,,107,29,,203,74,465,0.27699999999999997,17.0,,,26.0,1.0,10.0,101.0,9.0,263.5,,0
4,"Herbst, Josie",Sr,OH,5-10,102,,102,29,,252,78,763,0.228,5.0,14.0,18.0,94.0,2.0,1.0,23.0,3.0,278.5,,0
9,"Hatch, Annie",Fr,OH,6-1,101,,101,29,,280,115,793,0.20800000000000002,7.0,3.0,4.0,47.0,8.0,6.0,38.0,14.0,308.0,,0
8,"Schuler, Michal",Fr,OH,6-0,98,,98,27,,48,24,145,0.166,41.0,30.0,77.0,279.0,17.0,1.0,1.0,1.0,79.5,,0
6,"Holthaus, Eleanor",So,RS,6-1,97,,97,27,,308,107,790,0.254,49.0,11.0,32.0,228.0,26.0,4.0,77.0,6.0,361.5,1.0,0
11,"Mauck, Piper",Jr,S,6-1,97,,97,27,,69,17,182,0.28600000000000003,993.0,25.0,29.0,251.0,,3.0,51.0,3.0,122.5,28.0,0
14,"Centeno, Jaiden",Fr,L/DS,5-7,65,,65,20,,1,0,7,0.14300000000000002,26.0,,5.0,105.0,10.0,,,,1.0,,0
5,"Andersen, Brooke",So,OH,6-0,60,,60,20,,44,37,171,0.040999999999999995,8.0,12.0,18.0,108.0,11.0,,3.0,1.0,57.5,1.0,0
10,"Shannon, Kate",Fr,DS,5-7,46,,46,22,,1,0,1,1.0,,10.0,16.0,27.0,3.0,,,,11.0,,0
2,"Baranski, Taylor",So,DS,5-6,22,,22,11,,1,2,3,-0.33299999999999996,2.0,,1.0,32.0,8.0,,,,1.0,,0
3,"Brandt, Jenna",So,S,5-10,16,,16,7,,2,4,17,-0.11800000000000001,119.0,2.0,3.0,19.0,,,5.0,1.0,6.5,5.0,0
1,"Mantz, Kenzie",Fr,MB,6-2,4,,4,4,,2,2,5,0.0,,,,,,,2.0,,2.5,,0
16,"Greiman, Abby",Fr,MB,6-2,1,,1,2,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,13,10,,0,0,0,,,,,,17.0,,,,,,0
-,Totals,-,-,-,-,-,107,6,,1452,533,3874,0.237,1329.0,143.0,258.0,1640.0,123.0,32.0,395.0,49.0,1764.5,37.0,6
-,Opponent Totals,-,-,-,-,-,107,6,,1314,533,3754,0.20800000000000002,1216.0,123.0,217.0,1597.0,143.0,48.0,257.0,42.0,1572.5,24.0,6
