Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
17,"Valerian, Valerie",Jr,OH,6-1,109,,109,28,,465,131,1388,0.24100000000000002,9.0,19.0,15.0,350.0,15.0,4.0,39.0,1.0,507.5,,0
25,"Johnson, Alysha",Fr,MB,6-2,104,,104,28,,163,43,364,0.33,1.0,8.0,18.0,9.0,,12.0,78.0,6.0,222.0,,0
7,"Teakell, Barbara",Jr,OH,6-1,96,,96,26,,248,118,842,0.154,13.0,16.0,8.0,305.0,22.0,6.0,37.0,7.0,288.5,,0
1,"Galdeira, Aleeyah",Fr,L/DS,5-6,95,,95,27,,1,0,14,0.071,50.0,9.0,16.0,332.0,26.0,,,,10.0,,0
14,"Robinson, Rhett",So,OH,5-11,86,,86,22,,264,110,676,0.228,4.0,7.0,17.0,70.0,1.0,5.0,64.0,4.0,308.0,,0
21,"Burks, Jordan",Fr,L/DS,5-7,84,,84,24,,0,1,7,-0.14300000000000002,47.0,14.0,17.0,278.0,20.0,,,,14.0,1.0,0
12,"Youmans, Miranda",Jr,MB,6-1,81,,81,24,,119,40,288,0.27399999999999997,5.0,,3.0,24.0,1.0,6.0,62.0,6.0,156.0,,0
8,"Skopal, Kaliegh",Jr,S,5-11,78,,78,21,,15,13,92,0.022000000000000002,874.0,14.0,20.0,194.0,,,18.0,2.0,37.0,7.0,0
11,"Bortnem, Kasey",So,DS,5-7,65,,65,22,,3,1,17,0.11800000000000001,66.0,6.0,7.0,87.0,1.0,,4.0,,11.0,2.0,0
4,"Petnicki, Olivia",Sr,L/DS,5-4,60,,60,25,,1,0,2,0.5,7.0,6.0,10.0,55.0,5.0,,,,7.0,,0
13,"Haeussler, Sarah",So,MB,6-1,54,,54,15,,102,27,233,0.322,1.0,6.0,9.0,27.0,2.0,10.0,42.0,10.0,139.0,,0
15,"McCrillis, Avery",Fr,OH,6-1,31,,31,13,,23,15,81,0.099,1.0,5.0,5.0,29.0,4.0,,12.0,2.0,34.0,,0
2,"O'Neal, Kailyn",So,S,5-10,29,,29,8,,2,4,15,-0.133,234.0,3.0,5.0,63.0,,2.0,8.0,3.0,11.0,8.0,0
10,"Duffin, Jillian",Sr,RS,6-1,28,,28,14,,17,10,57,0.12300000000000001,,,,7.0,,,5.0,1.0,19.0,,0
-,TEAM,-,-,-,-,-,10,5,,0,0,0,,,,,,42.0,,,,,,0
-,Totals,-,-,-,-,-,109,18,,1423,513,4076,0.223,1312.0,113.0,150.0,1831.0,139.0,45.0,369.0,42.0,1624.0,18.0,18
-,Opponent Totals,-,-,-,-,-,109,18,,1430,564,4135,0.209,1335.0,138.0,186.0,1865.0,117.0,50.0,291.0,34.0,1621.5,30.0,18
