Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Huizenga, Bailee",Sr,OH,6-1,113,,113,30,,261,85,682,0.258,30.0,10.0,14.0,172.0,25.0,3.0,63.0,3.0,305.5,4.0,0
4,"Haynes, Maddie",Sr,OH,6-4,113,,113,30,,309,113,822,0.23800000000000002,2.0,33.0,35.0,90.0,17.0,17.0,34.0,4.0,376.0,1.0,0
10,"Anderson, Preslie",Jr,MB,6-2,111,,111,30,,211,45,413,0.402,14.0,14.0,20.0,62.0,1.0,13.0,85.0,5.0,280.5,2.0,0
9,"Smith, Emma",Sr,DS,5-8,109,,109,29,,0,2,9,-0.222,98.0,8.0,6.0,370.0,27.0,,,,8.0,,0
17,"Potter, Isabel",Jr,S,5-9,108,,108,30,,30,8,71,0.31,885.0,16.0,29.0,241.0,1.0,1.0,20.0,6.0,56.0,31.0,0
3,"Mirkovic, Mima",Jr,OH,5-11,99,,99,27,,325,108,897,0.242,25.0,20.0,24.0,289.0,11.0,5.0,37.0,12.0,368.5,,0
11,"Forte, Lauren",So,MB,6-3,99,,99,28,,209,72,408,0.336,1.0,,,28.0,,10.0,68.0,12.0,252.5,,0
7,"Bellizzi, Gabby",So,DS,5-6,82,,82,24,,1,1,4,0.0,26.0,7.0,12.0,163.0,17.0,,,,8.0,,0
16,"Rennie, Savannah",Sr,OH,6-2,81,,81,23,,115,36,233,0.33899999999999997,9.0,12.0,15.0,54.0,1.0,3.0,44.0,7.0,152.0,,0
14,"Blevins, Jade",So,S,5-10,69,,69,22,,1,1,10,0.0,317.0,16.0,15.0,117.0,,,2.0,8.0,17.0,8.0,0
23,"Meyer, Makana",So,OH,6-1,38,,38,11,,53,32,142,0.14800000000000002,,,,13.0,3.0,2.0,7.0,,58.5,,0
24,"Lilomaiava, Sydney",Fr,OH,6-3,28,,28,15,,1,1,9,0.0,,,,3.0,,,6.0,,2.5,,0
22,"Houghton, Jessica",So,DS,5-8,24,,24,9,,0,0,0,,3.0,2.0,4.0,37.0,1.0,,,,2.0,,0
1,"Knop, Kat",Jr,DS,5-8,19,,19,9,,0,0,1,0.0,8.0,1.0,4.0,29.0,2.0,,,,1.0,,0
2,"Clark, Darian",So,OH,5-11,18,,18,12,,0,0,0,,,,1.0,7.0,3.0,,,,,,0
8,"Milli, Deniz",Fr,OH,6-0,5,,5,5,,6,2,12,0.33299999999999996,,1.0,2.0,2.0,1.0,,,1.0,7.0,,0
13,"Wright, Morgan",Sr,DS,5-7,5,,5,2,,0,0,0,,,,,1.0,,,,,,,0
-,TEAM,-,-,-,-,-,1,1,,0,0,0,,,,,,12.0,,,,,,0
-,Totals,-,-,-,-,-,113,26,,1522,506,3713,0.27399999999999997,1418.0,140.0,181.0,1678.0,122.0,54.0,366.0,58.0,1825.0,46.0,26
-,Opponent Totals,-,-,-,-,-,113,26,,1447,606,4012,0.21,1302.0,122.0,234.0,1434.0,140.0,39.0,371.0,48.0,1742.5,24.0,26
