Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Rammelsberg, Kaley",Fr,MB,6-1,122,,122,34,,239,67,517,0.33299999999999996,3.0,21.0,52.0,42.0,,11.0,91.0,9.0,316.5,6.0,0
19,"Bottomley, Abby",Jr,DS,5-6,122,,122,34,,4,2,23,0.087,152.0,43.0,62.0,673.0,28.0,,,,47.0,1.0,0
20,"Miller, Macy",Fr,L/DS,5-7,114,,114,33,,3,0,10,0.3,20.0,30.0,38.0,234.0,19.0,,,,33.0,1.0,0
11,"Idlebird, Gabrielle",So,MB,6-0,112,,112,32,,190,65,428,0.292,3.0,3.0,13.0,33.0,1.0,12.0,90.0,19.0,250.0,3.0,0
16,"Kratzer, Megan",Fr,OH,6-2,103,,103,32,,292,160,894,0.14800000000000002,6.0,41.0,49.0,230.0,30.0,3.0,29.0,2.0,350.5,,0
15,"Thornburg, Mackenzi",So,S,5-7,103,,103,32,,2,4,23,-0.087,513.0,15.0,31.0,186.0,,,,1.0,17.0,17.0,0
2,"Mink, Sopheea",Fr,OH,6-1,96,,96,32,,124,52,347,0.207,4.0,,1.0,47.0,,5.0,45.0,4.0,151.5,2.0,0
5,"Smith, Jenna",Sr,S,5-8,94,,94,30,,6,1,21,0.23800000000000002,430.0,14.0,14.0,105.0,1.0,,,2.0,20.0,15.0,0
17,"Sullivan, Annie",Fr,OH,6-1,92,,92,26,,293,101,800,0.24,5.0,1.0,1.0,43.0,8.0,9.0,42.0,2.0,324.0,,0
6,"Salley, Maggie",Fr,OH,6-1,91,,91,27,,185,110,552,0.136,3.0,7.0,16.0,65.0,11.0,6.0,38.0,2.0,217.0,,0
14,"Weidner, Jenna",Sr,DS,5-6,62,,62,23,,4,1,13,0.231,5.0,11.0,16.0,76.0,15.0,,,,15.0,,0
7,"Miggins, Maria",Fr,S,5-11,61,,61,25,,37,14,132,0.174,306.0,6.0,17.0,67.0,2.0,,17.0,1.0,51.5,22.0,0
12,"Doering, Katie",Jr,RS,5-10,51,,51,19,,63,17,178,0.258,1.0,,,22.0,1.0,1.0,11.0,3.0,69.0,,0
3,"Dumford, Lucy",Fr,OH,6-1,34,,34,16,,36,27,120,0.075,2.0,,,16.0,,,15.0,4.0,42.5,,0
18,"Malone, Sarah",Fr,DS,5-7,25,,25,12,,0,0,4,0.0,4.0,9.0,14.0,20.0,2.0,,,,9.0,,0
4,"Smith, Madison",So,OH,6-2,24,,24,9,,48,33,149,0.10099999999999999,2.0,7.0,12.0,25.0,8.0,,3.0,,56.5,,0
10,"Thanhauser, Ali",Jr,MB,6-2,24,,24,13,,13,5,34,0.235,1.0,,1.0,5.0,,2.0,7.0,1.0,18.0,,0
9,"Rhodes, Brantley",So,OH,6-0,19,,19,14,,9,17,45,-0.17800000000000002,2.0,,1.0,4.0,1.0,,1.0,,9.5,1.0,0
8,"Dickerson, Kassidy",Jr,DS,5-6,13,,13,7,,0,0,0,,,5.0,2.0,,,,,,5.0,,0
21,"Truman, Makaya",So,DS,5-7,3,,3,2,,0,0,0,,,,3.0,1.0,,,,,,,0
-,TEAM,-,-,-,-,-,20,9,,0,0,0,,,,,,30.0,,,,,,0
-,Totals,-,-,-,-,-,122,20,,1548,676,4289,0.203,1464.0,213.0,344.0,1895.0,157.0,49.0,389.0,50.0,1876.5,68.0,20
-,Opponent Totals,-,-,-,-,-,122,20,,1319,646,4171,0.161,1189.0,157.0,217.0,1737.0,212.0,42.0,412.0,53.0,1581.0,52.0,20
