Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Peterson, Jamie",So,OH,6-4,114,,114,31,,522,177,1372,0.251,62.0,45.0,72.0,275.0,34.0,9.0,80.0,9.0,616.0,4.0,0
2,"Collins, Maura",So,L/DS,5-6,114,,114,31,,5,0,26,0.192,137.0,37.0,32.0,493.0,21.0,,,,42.0,1.0,0
3,"House, Elizabeth",So,L/DS,5-5,114,,114,31,,0,0,7,0.0,48.0,18.0,21.0,208.0,24.0,,,,18.0,1.0,0
7,"Doherty, Bridget",Jr,S,5-10,110,,110,30,,44,14,109,0.275,480.0,24.0,28.0,149.0,1.0,,,1.0,68.0,9.0,0
6,"Moore, Amelia",Fr,MB,6-5,105,,105,29,,190,66,411,0.302,10.0,20.0,41.0,48.0,2.0,8.0,101.0,8.0,268.5,3.0,0
5,"Papesh, Alli",So,OH,6-1,99,,99,30,,216,110,657,0.161,7.0,9.0,11.0,73.0,4.0,5.0,37.0,6.0,248.5,,0
16,"Dubay, Olivia",Jr,MB,6-4,95,,95,31,,125,42,284,0.292,2.0,,2.0,6.0,,5.0,108.0,3.0,184.0,,0
17,"Pla, Sierra",Sr,MB,6-3,81,,81,25,,110,40,248,0.282,5.0,,,32.0,,5.0,49.0,1.0,139.5,1.0,0
4,"Vondran, Josie",So,S,6-0,66,,66,24,,75,15,163,0.368,308.0,2.0,3.0,39.0,,1.0,28.0,3.0,92.0,3.0,0
15,"Fara, Rachael",Sr,MB,6-3,65,,65,22,,99,32,215,0.312,2.0,3.0,15.0,13.0,,,43.0,4.0,123.5,1.0,0
8,"Westbeld, Brooke",Jr,S,6-2,65,,65,21,,57,12,121,0.37200000000000005,282.0,,,39.0,1.0,3.0,25.0,1.0,72.0,4.0,0
9,"Albarran, Jordan",Sr,OH,6-0,61,,61,25,,25,6,81,0.235,16.0,4.0,7.0,79.0,7.0,,3.0,,30.5,,0
20,"Beyer, Carissa",So,L/DS,5-8,55,,55,23,,0,0,1,0.0,7.0,6.0,6.0,60.0,4.0,,,,6.0,1.0,0
1,"Van Lanen, Mikaylah",Fr,OH,6-1,52,,52,17,,37,27,167,0.06,2.0,8.0,14.0,81.0,12.0,,3.0,2.0,46.5,,0
12,"Asmus, Molly",So,MB,6-1,13,,13,10,,3,1,12,0.16699999999999998,1.0,,,1.0,,,4.0,2.0,4.0,,0
18,"Dynda, Grace",Fr,OH,5-11,10,,10,9,,2,1,3,0.33299999999999996,1.0,1.0,3.0,5.0,,,,,3.0,,0
-,TEAM,-,-,-,-,-,14,9,,0,0,0,,,,,,19.0,,,,,,0
-,Totals,-,-,-,-,-,114,17,,1510,543,3877,0.249,1370.0,177.0,255.0,1601.0,129.0,36.0,481.0,40.0,1801.5,28.0,17
-,Opponent Totals,-,-,-,-,-,114,17,,1294,647,3860,0.168,1195.0,129.0,204.0,1591.0,177.0,56.0,294.0,36.0,1458.0,29.0,17
