Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Gehler, Kaitlyn",So,L,5-6,110,,110,28,,6,2,12,0.33299999999999996,79.0,24.0,17.0,449.0,25.0,,,,30.0,2.0,0.0
22,"Bianco, Sabrina",So,S,5-7,110,,110,28,,40,12,135,0.207,1136.0,19.0,42.0,298.0,,2.0,34.0,11.0,78.0,24.0,0.0
1,"Flowers, Hannah",Jr,RS,6-2,109,,109,28,,383,114,816,0.33,7.0,50.0,57.0,71.0,,2.0,63.0,2.0,466.5,,0.0
6,"Crescenzo, Gigi",Fr,OH,5-10,107,,107,27,,94,37,313,0.182,11.0,20.0,32.0,258.0,23.0,5.0,6.0,,122.0,,0.0
32,"Wallace, Meredith",So,OH,6-1,104,,104,27,,328,162,944,0.17600000000000002,11.0,10.0,41.0,209.0,27.0,7.0,17.0,9.0,353.5,1.0,0.0
4,"O'Connor, Andrea",So,MB,6-1,101,,101,28,,142,67,433,0.17300000000000001,2.0,,1.0,18.0,2.0,10.0,65.0,13.0,184.5,1.0,0.0
17,"Cooper, Sabria",Fr,MB,6-2,85,,85,25,,145,75,359,0.195,7.0,15.0,24.0,31.0,,7.0,49.0,7.0,191.5,1.0,0.0
15,"Migliore, Mia",Fr,DS,5-4,77,,77,24,,2,1,3,0.33299999999999996,26.0,6.0,4.0,161.0,13.0,,,,8.0,,0.0
2,"Padgett, Kinkaid",Jr,DS,5-5,72,,72,22,,1,0,4,0.25,10.0,4.0,4.0,81.0,2.0,,,,5.0,,0.0
3,"Schultz, Caitlin",Sr,OH,6-4,58,,58,21,,106,62,330,0.133,,,,10.0,,7.0,16.0,1.0,120.5,,0.0
8,"Birkel, Jada",Fr,RS,6-0,54,,54,20,,99,41,252,0.23,2.0,2.0,5.0,25.0,,4.0,26.0,2.0,118.0,,0.0
13,"Palmer, Anna",Jr,OH,6-2,31,,31,15,,46,27,153,0.124,1.0,4.0,7.0,26.0,4.0,,4.0,1.0,52.0,,0.0
11,"Hayes, Anna",Fr,OH,6-1,24,,24,15,,24,31,101,-0.069,3.0,3.0,9.0,34.0,2.0,2.0,2.0,,29.5,,0.0
7,"Murrihy, Molly",So,S,6-0,9,,9,6,,1,0,2,0.5,11.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,0.0
9,"Osborne, Adjuwa",Jr,MB,6-0,2,,2,2,,0,0,1,0.0,,,,,,,,,,,
12,"Karm, Agnes",So,MB,6-2,1,,1,2,,0,0,0,,,,,,,,,,,,0.0
-,TEAM,-,-,-,-,-,6,5,,0,0,0,,,,,,20.0,,,,,,0.0
-,Totals,-,-,-,-,-,110,21,,1417,631,3858,0.204,1306.0,158.0,244.0,1672.0,118.0,46.0,283.0,46.0,1762.5,30.0,21.0
-,Opponent Totals,-,-,-,-,-,110,21,,1287,536,3699,0.203,1197.0,116.0,217.0,1618.0,160.0,34.0,427.0,53.0,1650.5,31.0,21.0
