Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
22,"Lambert, Grace",Fr,DS,5-5,,,,1,,0,0,0,,,,,1.0,,,,,,,0
16,"Phillips, Macy",Jr,DS,5-7,121,,121.0,33,,3,2,15,0.067,109.0,41.0,101.0,552.0,27.0,,,,44.0,7.0,0
4,"Johnson, Amelia",Jr,OH,6-1,120,,120.0,33,,457,188,1161,0.23199999999999998,18.0,31.0,54.0,243.0,62.0,3.0,51.0,3.0,516.5,4.0,0
8,"Morris, Hannah",Sr,S,6-0,115,,115.0,33,,48,27,174,0.121,1005.0,6.0,11.0,237.0,,3.0,69.0,7.0,91.5,19.0,0
2,"Gragg, Anna",Sr,MB,6-3,112,,112.0,32,,282,64,577,0.37799999999999995,5.0,12.0,22.0,51.0,,15.0,103.0,9.0,360.5,2.0,0
7,"Goodwin, Casey",Sr,RS,6-1,109,,109.0,30,,323,126,810,0.243,9.0,18.0,42.0,170.0,,8.0,94.0,3.0,396.0,3.0,0
13,"Fitzmaurice, Rajini",Fr,OH,5-8,100,,100.0,31,,163,86,589,0.131,16.0,18.0,42.0,201.0,15.0,1.0,48.0,3.0,205.5,2.0,0
14,"Macy, Kailey",So,MB,6-4,88,,88.0,28,,112,38,272,0.272,2.0,,,18.0,5.0,5.0,110.0,8.0,172.0,,0
20,"Thompson, Aspen",So,RS,5-10,63,,63.0,22,,79,29,206,0.243,2.0,,5.0,14.0,,5.0,52.0,6.0,110.0,,0
12,"Street, Sydney",So,L/DS,5-7,59,,59.0,23,,0,0,0,,6.0,4.0,4.0,39.0,7.0,,,,4.0,,0
5,"Kruse, Lilly",So,OH,5-10,54,,54.0,24,,50,29,168,0.125,8.0,6.0,18.0,69.0,11.0,,8.0,,60.0,,0
1,"Williams, Amaya",Jr,S,5-9,52,,52.0,20,,12,3,41,0.22,281.0,4.0,12.0,80.0,1.0,,6.0,2.0,19.0,8.0,0
24,"Carter, Payton",Sr,OH,6-0,44,,44.0,19,,41,23,128,0.141,2.0,7.0,7.0,61.0,10.0,,5.0,1.0,50.5,1.0,0
6,"Young, Kaitlyn",Jr,L/DS,5-6,25,,25.0,11,,0,0,2,0.0,6.0,,2.0,35.0,4.0,,,,,1.0,0
23,"Culhan, Jenna",Jr,RS,6-0,12,,12.0,7,,10,9,37,0.027000000000000003,,,,3.0,,,3.0,,11.0,,0
9,"Phillips, Abby",Fr,OH,5-8,9,,9.0,5,,8,5,39,0.077,,,1.0,4.0,,,2.0,2.0,9.0,,0
21,"O'Malley, Krissy",Fr,S,5-9,1,,1.0,1,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,6.0,3,,0,0,0,,,,,,17.0,,,,,,0
-,Totals,-,-,-,-,-,121.0,29,,1588,629,4219,0.22699999999999998,1469.0,147.0,321.0,1778.0,159.0,40.0,551.0,44.0,2050.5,47.0,29
-,Opponent Totals,-,-,-,-,-,121.0,29,,1442,678,4208,0.182,1337.0,158.0,219.0,1749.0,147.0,41.0,436.0,52.0,1859.0,30.0,29
