Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Watts, Montana",Sr,L,5-5,106,,106,28,,1,2,29,-0.034,83.0,16.0,27.0,549.0,13.0,,,,17.0,,0
7,"Heim, Lily",So,S,6-0,106,,106,28,,66,14,157,0.331,1230.0,20.0,24.0,309.0,,3.0,44.0,4.0,111.0,13.0,0
1,"Patterson, Kendall",Sr,S,5-9,106,,106,28,,5,2,55,0.055,35.0,8.0,13.0,272.0,17.0,,,,13.0,3.0,0
10,"Jacobs, Hannah",So,OH,6-2,105,,105,28,,355,165,973,0.195,5.0,,,40.0,10.0,,30.0,5.0,370.0,,0
21,"Kennedy, Meryn",Jr,MB,6-3,102,,102,28,,179,50,419,0.308,9.0,21.0,22.0,73.0,,13.0,98.0,13.0,262.0,1.0,0
18,"Woulfe, Rachel",So,OH,6-2,98,,98,26,,295,90,713,0.28800000000000003,1.0,,,40.0,,2.0,75.0,2.0,334.5,1.0,0
12,"Miller, Makayla",Fr,L,5-9,92,,92,27,,14,2,65,0.185,21.0,20.0,19.0,201.0,27.0,,1.0,,34.5,,0
14,"Merchant, Bria'",So,DS,5-8,82,,82,25,,2,1,6,0.16699999999999998,14.0,5.0,10.0,175.0,10.0,,,,7.0,,0
23,"Heckmann, Mekenzi",Fr,OH,6-2,77,,77,25,,236,123,625,0.18100000000000002,6.0,6.0,27.0,100.0,21.0,2.0,22.0,2.0,255.0,,0
6,"Bauss, Jadyn",Fr,OH,6-0,73,,73,24,,118,65,436,0.122,10.0,11.0,16.0,131.0,19.0,2.0,10.0,3.0,135.5,,0
4,"Winkler, Kaylyn",So,MB,6-3,65,,65,21,,130,35,300,0.317,4.0,,1.0,12.0,,11.0,49.0,7.0,165.5,,0
58,"Glover, Alex",Fr,MB,6-0,60,,60,21,,104,33,261,0.272,1.0,,,17.0,,11.0,40.0,1.0,134.5,,0
15,"Southall, Trinity",Fr,OH,5-10,2,,2,1,,0,1,1,-1.0,,,,1.0,,,,,,,0
-,TEAM,-,-,-,-,-,4,3,,0,0,0,,,,,,13.0,,,,,,0
-,Totals,-,-,-,-,-,106,22,,1505,582,4039,0.22899999999999998,1419.0,107.0,159.0,1919.0,130.0,44.0,369.0,37.0,1761.5,18.0,22
-,Opponent Totals,-,-,-,-,-,106,22,,1322,567,4029,0.187,1243.0,130.0,167.0,1649.0,107.0,36.0,479.0,54.0,1648.5,23.0,22
