Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Fergus, Megan",Sr,MB,5-10,114,,114,30,,453,176,1220,0.22699999999999998,11.0,14.0,24.0,215.0,,13.0,75.0,14.0,517.5,,0
13,"Kasperski, Courtney",Jr,OH,5-8,111,,111,30,,1,1,6,0.0,13.0,25.0,21.0,216.0,49.0,,1.0,,26.5,1.0,0
8,"Austin, Sarah",Jr,OH,5-10,111,,111,30,,279,149,896,0.145,24.0,21.0,35.0,273.0,41.0,2.0,26.0,4.0,315.0,2.0,0
16,"Stone, Stephanie",Sr,MB,6-0,108,,108,29,,97,23,220,0.336,7.0,4.0,3.0,21.0,1.0,8.0,73.0,6.0,145.5,3.0,0
17,"Theriot, Sophia",Fr,L,5-7,98,,98,27,,1,0,7,0.14300000000000002,94.0,21.0,18.0,468.0,37.0,,,,22.0,,0
9,"Murray, Gabby",Fr,MB,6-2,96,,96,28,,163,45,335,0.35200000000000004,5.0,26.0,25.0,36.0,1.0,6.0,53.0,9.0,221.5,1.0,0
5,"DeSerpa, Nikki",Sr,OH,6-0,90,,90,27,,239,123,628,0.185,2.0,10.0,17.0,87.0,21.0,3.0,17.0,6.0,260.5,,0
15,"Owens, Morgan",So,DS,5-6,81,,81,24,,0,1,6,-0.16699999999999998,11.0,9.0,15.0,98.0,16.0,,,,9.0,,0
14,"Carter, Halle",Fr,S,5-9,71,,71,20,,29,6,92,0.25,599.0,11.0,20.0,151.0,,1.0,8.0,2.0,44.5,11.0,0
3,"Fox, McKinley",So,S,6-0,62,,62,19,,20,8,70,0.171,611.0,13.0,15.0,137.0,,2.0,12.0,4.0,41.0,10.0,0
11,"Harrison, Skylar",So,MB,6-1,49,,49,21,,46,23,104,0.221,3.0,7.0,8.0,11.0,,2.0,22.0,2.0,66.0,1.0,0
12,"Cruise, Ashley",So,OH,6-2,42,,42,14,,62,34,202,0.139,1.0,5.0,4.0,19.0,2.0,1.0,11.0,2.0,73.5,,0
4,"Waumans, Madelyn",So,OH,6-0,40,,40,18,,64,29,224,0.156,3.0,2.0,1.0,29.0,2.0,1.0,11.0,,72.5,,0
19,"Udeh, Chidera",Jr,MB,5-10,7,,7,4,,4,3,11,0.091,,,1.0,1.0,,,3.0,,5.5,,0
6,"Gorman, Jocelyn",Jr,DS,5-4,2,,2,2,,0,0,0,,,,,2.0,,,,,,,0
1,"Perini, Victoria",Jr,MB,6-1,2,,2,2,,1,0,1,1.0,,,,1.0,,,,,1.0,,0
-,TEAM,-,-,-,-,-,6,5,,0,0,0,,,,,,33.0,,,,,,0
-,Totals,-,-,-,-,-,115,18,,1459,621,4022,0.20800000000000002,1384.0,168.0,207.0,1765.0,203.0,39.0,312.0,49.0,1686.0,29.0,18
-,Opponent Totals,-,-,-,-,-,115,18,,1334,561,3929,0.19699999999999998,1235.0,204.0,201.0,1669.0,168.0,35.0,456.0,74.0,1603.0,42.0,18
