Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Kaufman, Megan",Jr,L/DS,5-3,115,,115,30,,1,2,11,-0.091,91.0,29.0,29.0,457.0,28.0,,,,30.0,,0.0
10,"Rackel, Maia",So,MB,5-10,114,,114,30,,266,131,705,0.191,7.0,3.0,12.0,55.0,1.0,18.0,59.0,9.0,316.5,4.0,0.0
2,"Finch, Gylian",So,OH,5-10,113,,113,30,,313,140,1031,0.168,6.0,37.0,48.0,238.0,48.0,5.0,22.0,,366.0,,0.0
6,"Root, Sarah",Sr,MB,6-2,112,,112,30,,197,99,560,0.175,3.0,1.0,,42.0,,8.0,50.0,12.0,231.0,,0.0
5,"Everingham, Brenna",So,L/DS,5-5,112,,112,30,,1,1,5,0.0,13.0,7.0,24.0,194.0,28.0,,,,8.0,,0.0
18,"Anderson, Brianna",Sr,RS,6-0,106,,106,30,,154,108,602,0.076,13.0,25.0,39.0,191.0,20.0,9.0,26.0,1.0,201.0,,0.0
9,"Halsey, Maddie",Jr,S,5-9,103,,103,27,,76,24,221,0.235,960.0,12.0,27.0,233.0,1.0,2.0,26.0,6.0,103.0,41.0,0.0
3,"Szczepanski, Dani",Sr,MB,6-0,82,,82,23,,232,76,521,0.299,10.0,23.0,18.0,58.0,,8.0,39.0,2.0,282.5,,0.0
15,"Cerino, Victoria",So,OH,5-9,66,,66,24,,3,3,25,0.0,15.0,17.0,17.0,58.0,3.0,,1.0,1.0,20.5,4.0,0.0
7,"Davis, Coniah",Fr,RS,6-0,60,,60,22,,43,31,171,0.07,2.0,,,19.0,,3.0,16.0,4.0,53.0,,0.0
17,"Bennett, Bailey",Jr,RS,5-10,60,,60,22,,4,1,21,0.14300000000000002,60.0,11.0,15.0,110.0,7.0,,,,15.0,8.0,0.0
19,"Parrish, Nan",So,OH,5-10,27,,27,13,,11,10,75,0.013000000000000001,,6.0,4.0,16.0,2.0,,3.0,1.0,17.5,1.0,0.0
13,"Gauthreaux, Mikaela",Sr,OH,6-1,2,,2,2,,1,0,1,1.0,,,,,,,,,1.0,,0.0
11,"Langhaim, Jaquelyn",So,S,6-0,1,,1,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,4,3,,0,0,0,,,,,,22.0,,,,,,0.0
-,Totals,-,-,-,-,-,115,24,,1302,626,3949,0.171,1180.0,171.0,233.0,1671.0,160.0,53.0,242.0,36.0,1600.0,58.0,24.0
-,Opponent Totals,-,-,-,-,-,115,24,,1464,581,3956,0.223,1332.0,159.0,235.0,1794.0,169.0,68.0,292.0,60.0,1797.0,34.0,24.0
