Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Luebcke, Madelynn",Fr,MB,6-2,,,,0,,0,0,0,,,,,,,,,,,,0
17,"Kidwell, Katie",Jr,MB,6-0,127,,127.0,33,,257,85,661,0.26,4.0,19.0,45.0,97.0,,21.0,125.0,4.0,359.5,1.0,0
19,"Haberland, Taylor",Jr,DS,5-6,124,,124.0,33,,1,2,6,-0.16699999999999998,16.0,8.0,15.0,270.0,19.0,,,,9.0,,0
3,"Marciniak, Isabelle",Sr,S,5-10,123,,123.0,32,,95,23,258,0.27899999999999997,1139.0,14.0,36.0,305.0,1.0,9.0,61.0,4.0,148.5,11.0,0
15,"WALZ, Julia",So,L,5-2,122,,122.0,33,,0,1,8,-0.125,115.0,28.0,31.0,677.0,34.0,,,,28.0,,0
11,"MEYER, Katelyn",So,OH,5-10,122,,122.0,33,,459,158,1374,0.21899999999999997,7.0,5.0,13.0,104.0,2.0,6.0,39.0,1.0,489.5,,0
18,"Askin, Jacqueline",Jr,OH,6-1,120,,120.0,32,,323,134,1183,0.16,11.0,27.0,22.0,128.0,9.0,6.0,42.0,10.0,377.0,1.0,0
12,"Iacobelli, Paulina",Sr,OH,5-9,119,,119.0,33,,2,2,11,0.0,21.0,10.0,19.0,235.0,26.0,,,,12.0,,0
2,"Shaw, Kerstie",Jr,DS,5-7,105,,105.0,33,,1,1,7,0.0,32.0,18.0,19.0,215.0,19.0,,,,19.0,,0
6,"Indrova, Petra",Fr,OH,6-0,85,,85.0,24,,245,85,604,0.265,4.0,,5.0,80.0,3.0,2.0,31.0,3.0,262.5,1.0,0
7,"Sauber, Lexi",Fr,MB,6-0,70,,70.0,23,,58,27,194,0.16,2.0,,,15.0,,9.0,49.0,8.0,90.0,,0
14,"KATANIC, Nikolija",So,MB,6-0,63,,63.0,21,,61,28,163,0.20199999999999999,4.0,,,13.0,1.0,4.0,31.0,1.0,79.5,1.0,0
5,"Holly, Jessi",Sr,OH,6-2,49,,49.0,16,,76,23,260,0.204,2.0,18.0,14.0,40.0,4.0,1.0,16.0,1.0,103.0,,0
10,"LAUBE, Hanna",So,S,5-10,32,,32.0,18,,6,5,24,0.042,144.0,6.0,7.0,35.0,,,6.0,,13.5,8.0,0
1,"Torres, Yelianiz",Fr,OH,5-7,28,,28.0,13,,13,12,46,0.022000000000000002,3.0,2.0,4.0,36.0,3.0,1.0,,,16.0,,0
9,"Kanagin, Celena",Sr,RS,6-0,13,,13.0,7,,15,6,42,0.214,,,,3.0,,1.0,8.0,,20.0,,0
8,"Linne, Macie",Sr,OH,5-11,11,,11.0,5,,6,6,28,0.0,,,,2.0,,,2.0,,6.5,1.0,0
16,"Iacobelli, Victoria",Sr,OH,5-9,3,,3.0,3,,0,0,0,,1.0,,,1.0,,,,,,,0
-,TEAM,-,-,-,-,-,6.0,2,,0,0,0,,,,,,25.0,,,,,,0
-,Totals,-,-,-,-,-,127.0,27,,1618,598,4871,0.209,1505.0,155.0,230.0,2256.0,146.0,60.0,410.0,32.0,1864.0,24.0,27
-,Opponent Totals,-,-,-,-,-,127.0,27,,1702,735,5030,0.192,1607.0,147.0,247.0,2342.0,155.0,78.0,348.0,32.0,1882.0,30.0,27
