Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
21,"Taflinger, Megan",So,OH,6-0,99,,99,26,,280,108,842,0.204,6.0,10.0,33.0,108.0,6.0,7.0,37.0,9.0,315.5,,0
16,"Bown, Kara",Sr,L/DS,5-8,97,,97,28,,1,0,1,1.0,51.0,20.0,10.0,353.0,11.0,,,,21.0,,0
10,"Uluave, Sina",Fr,OH,5-11,95,,95,27,,178,91,574,0.152,18.0,11.0,30.0,238.0,23.0,,18.0,7.0,198.0,3.0,0
7,"Anderson, Nicole",Fr,OH,6-0,84,,84,26,,129,57,462,0.156,5.0,8.0,19.0,159.0,30.0,2.0,22.0,4.0,150.0,,0
18,"Ogogor, Chinelo",Fr,MB,6-0,81,,81,23,,115,47,313,0.217,1.0,,,14.0,1.0,9.0,64.0,7.0,156.0,,0
6,"Wright, Emma",Jr,MB,6-3,79,,79,26,,110,44,279,0.237,,2.0,12.0,32.0,1.0,11.0,71.0,6.0,158.5,1.0,0
8,"Arjomand, Arianna",Fr,L/DS,5-8,79,,79,25,,1,0,6,0.16699999999999998,32.0,9.0,11.0,192.0,11.0,,1.0,,10.5,,0
14,"Wuensch, Mckayla",Jr,S,5-9,77,,77,22,,17,18,50,-0.02,434.0,19.0,22.0,154.0,1.0,,10.0,6.0,40.5,6.0,0
5,"Litzau, Kayce",Fr,S,5-10,70,,70,25,,8,8,26,0.0,358.0,12.0,19.0,105.0,,2.0,6.0,,25.0,16.0,0
20,"Rohling, Sophia",Fr,OPP,6-3,69,,69,24,,109,59,336,0.149,2.0,7.0,3.0,33.0,,1.0,37.0,3.0,135.0,,0
3,"Kelly, Brylee",Fr,OH,6-1,67,,67,22,,131,72,406,0.145,3.0,1.0,7.0,34.0,2.0,,28.0,2.0,146.0,1.0,0
4,"Kauling, Kora",So,S,6-2,56,,56,21,,1,4,9,-0.33299999999999996,225.0,5.0,3.0,63.0,,,,,6.0,1.0,0
25,"Smith, Brooke",Jr,MB,6-3,44,,44,16,,55,18,157,0.23600000000000002,,1.0,1.0,9.0,3.0,6.0,40.0,6.0,81.5,,0
17,"Johnson, Damadj",Sr,MB,6-0,42,,42,16,,74,27,172,0.273,,,,16.0,,5.0,28.0,2.0,93.0,,0
24,"Liekweg, Lily",Fr,L/DS,5-5,28,,28,16,,0,0,0,,6.0,1.0,4.0,42.0,10.0,,,,1.0,,0
-,TEAM,-,-,-,-,-,6,3,,0,0,0,,,,,,20.0,,,,,,0
-,Totals,-,-,-,-,-,105,15,,1209,553,3633,0.18100000000000002,1141.0,106.0,174.0,1552.0,119.0,43.0,362.0,52.0,1539.0,28.0,15
-,Opponent Totals,-,-,-,-,-,105,15,,1441,562,3748,0.235,1327.0,119.0,231.0,1643.0,106.0,33.0,357.0,40.0,1771.5,21.0,15
