Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
25,"Reinert, Gretchen",Jr,L/DS,5-6,124,,124,33,,2,0,8,0.25,104.0,23.0,53.0,451.0,34.0,,,,25.0,,0
7,"Shaffer, Michelle",So,OH,5-11,123,,123,33,,172,80,462,0.19899999999999998,781.0,50.0,59.0,304.0,6.0,4.0,85.0,9.0,268.5,12.0,1
15,"Odom, Taylor",Sr,MB,6-2,120,,120,33,,249,77,519,0.331,14.0,22.0,37.0,75.0,1.0,13.0,183.0,33.0,375.0,2.0,0
2,"Sangiacomo, Julia",Fr,OH,6-5,119,,119,33,,411,154,1209,0.213,13.0,39.0,49.0,277.0,40.0,8.0,69.0,12.0,492.5,1.0,0
5,"Kantor, Allison",Jr,OH,6-0,113,,113,32,,337,109,966,0.23600000000000002,28.0,22.0,56.0,301.0,35.0,1.0,50.0,2.0,385.0,2.0,0
6,"Dreyer, Alexa",Sr,MB,6-3,108,,108,30,,159,38,392,0.309,12.0,2.0,4.0,32.0,,2.0,98.0,16.0,212.0,,0
8,"Light, Liliana",So,S,6-1,88,,88,23,,44,23,179,0.11699999999999999,455.0,17.0,26.0,173.0,2.0,,66.0,17.0,93.5,12.0,0
35,"Gajdka, Michelle",Sr,OH,5-10,55,,55,23,,55,35,172,0.11599999999999999,8.0,7.0,8.0,63.0,12.0,,8.0,2.0,66.0,1.0,0
16,"Caoili, Kamrin",So,OPP,6-0,46,,46,16,,18,10,65,0.12300000000000001,1.0,,,5.0,,1.0,3.0,,20.5,,0
14,"Decker, Kathryn",So,OH,6-3,45,,45,16,,105,46,304,0.19399999999999998,30.0,10.0,40.0,116.0,12.0,1.0,21.0,4.0,126.5,3.0,1
18,"Anthony, Alex",So,MB,6-0,21,,21,7,,19,6,54,0.24100000000000002,2.0,,,2.0,,,8.0,,23.0,,0
11,"Rentsch, Natalia",So,MB,5-10,17,,17,13,,0,0,1,0.0,,2.0,2.0,6.0,,,,,2.0,,0
3,"McCreadie, Anna",Sr,OH,6-3,11,,11,7,,4,3,15,0.067,,,,1.0,,1.0,,2.0,5.0,,0
23,"Doud, Claire",Fr,OH,5-10,2,,2,2,,1,0,1,1.0,,,1.0,,,,,,1.0,,0
10,"Lawton, Katie",Fr,MB,6-2,1,,1,2,,0,0,0,,,,,1.0,,,,,,,0
9,"Gillingham, Brittany",Jr,DS,5-5,1,,1,1,,0,0,2,0.0,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,4,3,,0,0,0,,,,,,16.0,,,,,,0
-,Totals,-,-,-,-,-,124,15,,1576,581,4347,0.22899999999999998,1448.0,194.0,335.0,1807.0,158.0,31.0,591.0,97.0,1815.5,33.0,15
-,Opponent Totals,-,-,-,-,-,124,15,,1476,740,4375,0.168,1380.0,158.0,244.0,1897.0,195.0,39.0,312.0,50.0,1628.0,28.0,15
