Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Mutiri, Gloria",So,OPP,6-2,113,,113,28,,282,92,785,0.242,5.0,5.0,14.0,130.0,2.0,2.0,68.0,6.0,323.0,3.0,0.0
12,"Hinkle, Loren",Fr,L/DS,5-9,112,,112,28,,1,0,13,0.077,44.0,25.0,48.0,309.0,32.0,,,1.0,26.0,,0.0
4,"Dixon, Sarah",Sr,S,5-9,112,,112,28,,49,12,145,0.255,942.0,11.0,24.0,247.0,1.0,1.0,23.0,4.0,72.5,6.0,0.0
11,"Williams, Peyton",Jr,MB,6-3,110,,110,27,,240,60,571,0.315,13.0,23.0,35.0,64.0,1.0,11.0,88.0,2.0,318.0,1.0,0.0
17,"Carlson, Brynn",So,OH,6-4,109,,109,28,,309,121,927,0.203,5.0,,1.0,67.0,22.0,,38.0,3.0,328.0,,0.0
14,"Vernon, Megan",So,MB,6-2,105,,105,28,,90,33,254,0.22399999999999998,4.0,,1.0,17.0,1.0,9.0,100.0,9.0,149.0,1.0,0.0
3,"Dixon, Anna",Fr,OH,6-3,101,,101,28,,292,144,891,0.166,8.0,9.0,12.0,84.0,18.0,3.0,44.0,6.0,326.0,2.0,0.0
16,"Kuck, Dru",Fr,L/DS,5-5,89,,89,21,,1,1,8,0.0,54.0,17.0,32.0,327.0,41.0,,,,18.0,3.0,0.0
6,"Smith, Jacque",So,L/DS,5-7,83,,83,24,,0,0,4,0.0,23.0,13.0,22.0,179.0,18.0,,,,13.0,,0.0
20,"Weber, Mckenzi",Sr,DS,5-7,78,,78,23,,0,1,2,-0.5,8.0,4.0,20.0,118.0,12.0,,,,4.0,2.0,0.0
15,"Bonde, Holly",Fr,OH,6-2,74,,74,24,,120,58,357,0.174,4.0,4.0,11.0,65.0,5.0,,26.0,6.0,137.0,,0.0
1,"Adams-Kaonohi, Teana",Fr,S,6-1,49,,49,17,,2,3,7,-0.14300000000000002,185.0,9.0,35.0,69.0,,,2.0,,12.0,7.0,
9,"Archibong, Abigail",Fr,MB,6-1,10,,10,7,,1,0,14,0.071,,,1.0,,,,6.0,,4.0,,0.0
8,"Smith, Kenzie",Fr,S,5-9,4,,4,4,,0,0,0,,,,,,1.0,,,,,,0.0
5,"Hollywood, Kayley",Fr,MB,6-5,3,,3,1,,3,0,5,0.6,,1.0,1.0,5.0,,,5.0,,6.5,,
10,"Heyne, Brooke",So,OH,5-11,2,,2,2,,0,0,0,,,,,,,,1.0,,,,0.0
-,TEAM,-,-,-,-,-,24,14,,0,0,0,,,,,,45.0,,,,,,0.0
-,Totals,-,-,-,-,-,113,6,,1391,525,3984,0.217,1295.0,121.0,257.0,1682.0,199.0,26.0,400.0,37.0,1612.0,25.0,6.0
-,Opponent Totals,-,-,-,-,-,113,6,,1494,578,4064,0.225,1371.0,196.0,241.0,1780.0,121.0,29.0,387.0,48.0,1779.5,23.0,6.0
