Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Phillips, Meredith",So,MB,6-3,110,,110,30,,198,71,419,0.303,4.0,1.0,,30.0,1.0,18.0,86.0,4.0,260.0,,0.0
8,"DeNecochea, Avalon",So,S,6-2,110,,110,30,,97,37,247,0.243,1042.0,32.0,26.0,178.0,,6.0,62.0,4.0,166.0,5.0,0.0
4,"Ungar, Lea",So,L,5-6,110,,110,30,,1,1,4,0.0,21.0,25.0,34.0,233.0,19.0,,,,26.0,,0.0
14,"Mercer, Madilyn",Jr,MB,6-4,110,,110,30,,196,49,473,0.311,5.0,13.0,35.0,47.0,2.0,18.0,85.0,8.0,269.5,3.0,0.0
15,"Dvoracek, Maia",Jr,OH,6-1,110,,110,30,,468,179,1105,0.262,17.0,64.0,93.0,243.0,,2.0,49.0,4.0,558.5,,0.0
2,"Dickson, Mika",Sr,L,5-7,110,,110,30,,1,1,6,0.0,98.0,32.0,41.0,381.0,24.0,,1.0,,33.5,3.0,0.0
10,"Jackson, Nikki",Sr,OH,6-2,82,,82,25,,125,71,443,0.122,6.0,9.0,18.0,40.0,15.0,3.0,21.0,4.0,147.5,2.0,0.0
6,"Rose, Taylor",So,L,5-8,78,,78,24,,0,0,1,0.0,20.0,5.0,,116.0,9.0,,1.0,,5.5,,0.0
13,"Ham, Kendra",Fr,OPP,6-0,72,,72,22,,16,5,38,0.289,1.0,14.0,12.0,27.0,,,3.0,,31.5,,0.0
12,"McRoskey, Jessica",Sr,OH,6-0,72,,72,23,,129,69,378,0.159,6.0,3.0,6.0,38.0,10.0,2.0,16.0,1.0,142.0,,0.0
3,"Stivers, Jamie",Jr,OH,6-2,39,,39,10,,78,30,279,0.172,20.0,6.0,6.0,95.0,14.0,2.0,14.0,,93.0,,0.0
1,"Cavote, Nicole",Fr,OH,6-0,27,,27,10,,37,27,134,0.075,3.0,,,16.0,2.0,5.0,5.0,,44.0,,0.0
5,"Amoy, Jordyn",Fr,S,5-11,11,,11,6,,0,0,0,,27.0,,,6.0,,,,,,3.0,0.0
11,"Van Winden, Torrey",Sr,OH,6-3,8,,8,2,,15,9,64,0.094,1.0,,,2.0,1.0,1.0,1.0,,16.5,,
17,"King, Grace",Fr,L/DS,5-10,3,,3,2,,0,0,0,,,,1.0,1.0,,,,,,,
9,"Reynolds, Emma",So,S,6-1,3,,3,3,,0,0,0,,2.0,,,,,,1.0,,,,0.0
18,"Retoff, Nadia",Sr,MB,6-2,3,,3,3,,0,0,2,0.0,,,,,,,2.0,,1.0,,0.0
22,"Hiatt, Amy",Fr,OH,6-3,1,,1,1,,0,0,0,,,,,,,,,,,,0.0
-,TEAM,-,-,-,-,-,10,8,,0,0,0,,,,,,13.0,,,,,,0.0
-,Totals,-,-,-,-,-,110,8,,1361,549,3593,0.226,1273.0,204.0,272.0,1453.0,110.0,57.0,347.0,25.0,1795.5,16.0,8.0
-,Opponent Totals,-,-,-,-,-,110,8,,1269,582,3585,0.192,1177.0,110.0,227.0,1408.0,204.0,59.0,373.0,71.0,1624.5,29.0,8.0
