Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Lough, Regan",Sr,L,5-6,112,,112,31,,3,0,11,0.273,84.0,21.0,26.0,528.0,26.0,,,1.0,24.0,1.0,0.0
1,"Howling, Sophia",So,MH,6-2,110,,110,31,,222,69,524,0.292,1.0,,,18.0,,23.0,91.0,12.0,290.5,2.0,0.0
4,"Decker, Emma",Sr,S,6-3,109,,109,30,,88,15,192,0.38,1107.0,37.0,56.0,199.0,,6.0,51.0,5.0,156.5,7.0,0.0
8,"Olsonoski, Allison",Sr,MB,6-1,109,,109,30,,234,36,570,0.34700000000000003,13.0,17.0,50.0,82.0,9.0,15.0,82.0,13.0,307.0,1.0,0.0
21,"Allman, Sarah",Jr,L/DS,5-8,104,,104,31,,0,2,7,-0.28600000000000003,24.0,25.0,64.0,162.0,15.0,,,,25.0,,0.0
15,"Potts, Mallory",Jr,OH,6-0,99,,99,29,,275,81,715,0.271,4.0,,,54.0,3.0,5.0,25.0,1.0,292.5,,0.0
5,"Morse, Anna",So,L/DS,5-5,98,,98,30,,1,1,6,0.0,12.0,11.0,25.0,176.0,18.0,,,,12.0,2.0,0.0
12,"Barnes, Sanaa",So,RS,5-9,94,,94,28,,220,72,551,0.26899999999999996,3.0,1.0,14.0,44.0,1.0,2.0,47.0,10.0,246.5,,0.0
33,"Delaplane, Clare",So,OH,5-11,85,,85,28,,202,86,657,0.177,14.0,31.0,36.0,179.0,26.0,7.0,22.0,2.0,251.0,,0.0
2,"Fairchild, Remy",Sr,OH,6-0,60,,60,25,,104,36,311,0.21899999999999997,11.0,7.0,8.0,122.0,18.0,2.0,14.0,,120.0,,0.0
7,"Schieder, Maddie",Fr,DS,5-4,56,,56,28,,0,0,1,0.0,6.0,14.0,20.0,42.0,5.0,,,,14.0,,0.0
17,"Johnson , Kathleen",Fr,MH,5-11,29,,29,12,,84,16,161,0.42200000000000004,,,,19.0,,3.0,17.0,,95.5,,0.0
24,"Curtis, Emily",So,S,5-8,15,,15,13,,0,0,0,,,3.0,4.0,3.0,,,,,3.0,,0.0
13,"Massenburg, Myah",Sr,MB,5-11,12,,12,7,,7,9,33,-0.061,,,2.0,2.0,,,1.0,2.0,7.5,,
45,"Galanou, Anastasia",Fr,OH,5-8,4,,4,3,,4,2,16,0.125,,,,,,,,,4.0,,
16,"Brown, Olivia",So,MB,6-4,3,,3,3,,3,3,6,0.0,,,,,,1.0,,,4.0,,
26,"Morgan, Belle",Fr,S,6-1,3,,3,1,,3,2,6,0.16699999999999998,26.0,,4.0,7.0,,,,,3.0,1.0,
-,TEAM,-,-,-,-,-,17,14,,0,0,0,,,,,,23.0,,,,,,0.0
-,Totals,-,-,-,-,-,112,6,,1450,430,3767,0.271,1305.0,167.0,309.0,1637.0,144.0,64.0,350.0,46.0,1856.0,14.0,6.0
-,Opponent Totals,-,-,-,-,-,112,6,,1381,621,3925,0.19399999999999998,1272.0,144.0,235.0,1606.0,167.0,36.0,251.0,68.0,1686.5,53.0,6.0
