Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
23,"Tomei, AnnaBelle",Fr,S,5-6,108,,108,29,,13,6,46,0.152,548.0,14.0,33.0,182.0,,,,3.0,27.0,15.0,0.0
14,"Riedl, Jessica",So,MH,6-0,108,,108,29,,141,55,348,0.247,1.0,,3.0,21.0,1.0,4.0,74.0,5.0,182.0,2.0,0.0
9,"Walling, Jamie",Jr,MH,6-1,108,,108,29,,357,106,901,0.27899999999999997,15.0,27.0,23.0,144.0,,13.0,64.0,4.0,429.0,,0.0
4,"Hobler, Megan",Sr,MH,6-2,108,,108,29,,75,27,232,0.207,12.0,,1.0,30.0,,20.0,101.0,11.0,145.5,,0.0
13,"Welch, Brittany",Fr,OH,5-11,107,,107,29,,248,153,803,0.11800000000000001,9.0,13.0,29.0,228.0,30.0,3.0,29.0,4.0,278.5,1.0,0.0
10,"Schneider, Mackenzie",Sr,RS,6-2,106,,106,29,,122,54,398,0.171,4.0,8.0,3.0,62.0,,16.0,52.0,9.0,172.0,,0.0
21,"Dellinger, Taylor",Sr,OH,6-0,102,,102,28,,360,151,1029,0.203,5.0,1.0,11.0,68.0,11.0,2.0,42.0,7.0,384.0,1.0,0.0
8,"Brown, Haley",Fr,OH,5-7,96,,96,29,,0,2,6,-0.33299999999999996,7.0,17.0,27.0,201.0,29.0,,1.0,,17.5,1.0,0.0
3,"Wightman, Lindsay",Jr,L/DS,5-6,90,,90,24,,0,0,5,0.0,96.0,16.0,12.0,478.0,18.0,,,,16.0,1.0,0.0
2,"Dunn, Kenzie",Jr,DS,5-7,71,,71,25,,6,2,34,0.11800000000000001,342.0,9.0,20.0,157.0,1.0,,,1.0,15.0,9.0,0.0
5,"Ross, Madison",Fr,S,6-1,51,,51,18,,9,5,28,0.14300000000000002,243.0,4.0,19.0,95.0,1.0,,2.0,5.0,14.0,20.0,0.0
1,"Johnson, Katelyn",So,L,5-5,48,,48,20,,0,2,5,-0.4,10.0,7.0,10.0,87.0,15.0,,,,7.0,,0.0
20,"Mann, Sydney",So,L,5-8,38,,38,18,,1,2,4,-0.25,5.0,2.0,10.0,53.0,7.0,,,,3.0,,0.0
18,"Neidinger, Abby",So,OH,6-0,26,,26,13,,42,22,134,0.149,1.0,,,12.0,5.0,,5.0,1.0,44.5,,0.0
19,"Allor, Ryan",Fr,L,5-6,6,,6,6,,0,1,1,-1.0,,,,2.0,,,,,,,0.0
15,"Carter, Myana",So,OH,5-8,4,,4,4,,1,5,10,-0.4,,,,6.0,,,,,1.0,,0.0
11,"Lepo, Avolyn",Fr,MB,6-2,3,,3,2,,0,2,2,-1.0,,,,,,,,,,,0.0
29,"Cornist, Kerra",So,MB,6-0,2,,2,2,,0,1,1,-1.0,,,,,,,1.0,,0.5,,
-,TEAM,-,-,-,-,-,47,14,,0,0,0,,,,,,15.0,,,,,,0.0
-,Totals,-,-,-,-,-,108,7,,1375,595,3986,0.196,1298.0,118.0,201.0,1826.0,133.0,58.0,371.0,50.0,1655.0,50.0,7.0
-,Opponent Totals,-,-,-,-,-,108,7,,1374,569,4024,0.2,1282.0,133.0,188.0,1762.0,119.0,32.0,410.0,44.0,1659.0,32.0,7.0
