Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Reilly, Emma",Jr,L/DS,5-6,116,,116,30,,17,6,45,0.244,73.0,55.0,52.0,542.0,20.0,,2.0,,73.0,1.0,0.0
11,"Longley, Emma",Sr,OH,5-11,116,,116,30,,446,180,1308,0.203,13.0,6.0,37.0,262.0,41.0,12.0,27.0,4.0,477.5,1.0,0.0
3,"Farthing, Sydney",Sr,L/DS,5-5,113,,113,30,,20,5,59,0.254,11.0,26.0,38.0,224.0,25.0,2.0,1.0,,48.5,,0.0
13,"Spicer, Kara",Jr,MB,6-2,113,,113,29,,342,102,713,0.337,3.0,26.0,65.0,63.0,2.0,31.0,69.0,6.0,433.5,1.0,0.0
17,"Bickley, Sam",Fr,S,6-0,110,,110,29,,52,16,172,0.209,1108.0,18.0,20.0,192.0,1.0,4.0,26.0,12.0,87.0,20.0,0.0
2,"Wilform, Victoria",So,OH,5-8,97,,97,29,,229,107,681,0.179,3.0,,,33.0,2.0,10.0,19.0,10.0,248.5,,0.0
6,"Morrison, Grace",Jr,OH,5-10,96,,96,28,,155,93,494,0.126,32.0,1.0,1.0,52.0,,5.0,47.0,15.0,184.5,2.0,0.0
15,"Kinsch, Grace",So,L/DS,5-5,86,,86,24,,1,0,9,0.111,4.0,18.0,24.0,137.0,14.0,,,,19.0,,0.0
10,"Kincaid, Anna",So,MH,6-1,74,,74,21,,68,35,212,0.156,2.0,1.0,1.0,21.0,2.0,6.0,28.0,6.0,89.0,1.0,0.0
1,"Giger, Amya",So,MB,6-0,41,,41,16,,63,49,192,0.073,,,1.0,15.0,,,12.0,2.0,69.0,,0.0
24,"Armstrong, Daryn",So,MH,6-0,39,,39,12,,30,15,84,0.179,2.0,,,3.0,,2.0,31.0,1.0,47.0,1.0,0.0
12,"Flores, Morgan",Fr,L/DS,5-5,38,,38,19,,0,0,0,,1.0,8.0,7.0,23.0,4.0,,,,8.0,,0.0
5,"Denny, Mccall",Fr,OH,5-9,29,,29,12,,41,36,133,0.038,2.0,5.0,7.0,51.0,3.0,2.0,1.0,,48.5,,0.0
8,"Luscher, Sammy",Fr,S,5-8,22,,22,10,,9,1,26,0.308,98.0,2.0,3.0,22.0,,1.0,3.0,1.0,13.0,1.0,0.0
22,"Kohut, Lexi",Jr,OH,6-0,7,,7,3,,10,8,37,0.054000000000000006,,,,1.0,,,2.0,2.0,11.0,,0.0
7,"Missroon, Sarah",Fr,MB,6-2,6,,6,2,,2,2,12,0.0,,,,1.0,,,4.0,,4.0,,
-,TEAM,-,-,-,-,-,27,8,,0,0,0,,,,,,31.0,,,,,,0.0
-,Totals,-,-,-,-,-,116,18,,1485,655,4177,0.19899999999999998,1352.0,166.0,256.0,1642.0,145.0,75.0,272.0,59.0,1862.0,28.0,18.0
-,Opponent Totals,-,-,-,-,-,116,18,,1451,566,3907,0.22699999999999998,1344.0,146.0,206.0,1733.0,164.0,70.0,346.0,25.0,1840.0,43.0,18.0
