Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Zier, Anabel",Fr,MB,6-2,121,,121,31,,163,76,482,0.18,2.0,7.0,29.0,28.0,,16.0,65.0,10.0,218.5,1.0,0
4,"Mosley, Logan",Fr,L/DS,5-6,120,,120,31,,5,3,28,0.071,90.0,27.0,10.0,507.0,32.0,,,,32.0,1.0,0
3,"Powell, Cera",Fr,OH,6-0,120,,120,31,,258,134,940,0.132,7.0,5.0,16.0,72.0,2.0,6.0,36.0,4.0,287.0,1.0,0
19,"Cerchio, Marisa",Jr,MB,6-3,119,,119,31,,312,135,811,0.218,6.0,1.0,5.0,33.0,,5.0,59.0,6.0,347.5,,0
10,"Thomas, Kylie",Jr,L/DS,5-7,116,,116,30,,2,0,15,0.133,20.0,16.0,23.0,283.0,30.0,,,,18.0,,0
23,"Jackson, Talyn",So,S,5-11,116,,116,31,,83,23,242,0.248,1027.0,16.0,20.0,245.0,,2.0,27.0,5.0,114.0,26.0,1
1,"Smith, Kaity",Jr,OH,6-1,93,,93,28,,245,132,778,0.145,18.0,13.0,36.0,221.0,29.0,4.0,15.0,1.0,269.5,1.0,0
20,"McKinzie, Abby",Sr,L/DS,5-9,90,,90,27,,1,0,6,0.16699999999999998,15.0,9.0,17.0,126.0,11.0,,,,10.0,,0
22,"Young, Kai",Jr,MB,5-11,77,,77,23,,73,47,232,0.11199999999999999,,,,13.0,,1.0,53.0,12.0,100.5,,0
7,"Wyner, Tessa",So,OH,5-11,53,,53,17,,141,67,419,0.177,1.0,6.0,13.0,81.0,11.0,,18.0,8.0,156.0,,0
14,"Talamazzi, Ester",Jr,OH,6-0,37,,37,16,,31,29,122,0.016,10.0,7.0,15.0,68.0,1.0,1.0,4.0,,41.0,,0
5,"Raffety, Carol",Sr,L,5-11,30,,30,8,,1,0,2,0.5,7.0,4.0,9.0,31.0,4.0,,,,5.0,,0
6,"Robinson, Angel",So,MB,6-0,30,,30,13,,36,19,107,0.159,3.0,,,2.0,,6.0,13.0,,48.5,,0
17,"Tam, Rachel",Fr,L/DS,5-4,27,,27,11,,0,0,0,,1.0,,8.0,8.0,1.0,,,,,,0
16,"Williams, Jennifer",Fr,OH,6-1,27,,27,12,,27,16,93,0.11800000000000001,,,,4.0,,,5.0,1.0,29.5,,0
11,"Lynch, Sarah Jane",So,S,6-2,27,,27,14,,4,0,14,0.28600000000000003,68.0,10.0,4.0,22.0,,,5.0,,16.0,2.0,0
-,TEAM,-,-,-,-,-,2,2,,0,0,0,,,,,,29.0,,,,,,0
-,Totals,-,-,-,-,-,121,26,,1384,683,4302,0.163,1296.0,122.0,205.0,1748.0,151.0,42.0,303.0,48.0,1534.5,32.0,26
-,Opponent Totals,-,-,-,-,-,121,26,,1622,644,4269,0.22899999999999998,1509.0,151.0,247.0,1893.0,122.0,42.0,373.0,36.0,1836.5,52.0,26
