Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Seslar, Jane",So,S,5-9,112,,112,30,,52,13,123,0.317,1103.0,23.0,33.0,233.0,1.0,4.0,37.0,10.0,97.5,6.0,0
3,"Reyes, Ally",Sr,DS,5-7,112,,112,30,,0,1,2,-0.5,48.0,21.0,28.0,198.0,18.0,,,,21.0,1.0,0
15,"Matias, Lauren",Sr,OH,6-2,112,,112,30,,421,167,1138,0.223,19.0,30.0,36.0,268.0,23.0,10.0,37.0,4.0,479.5,2.0,0
10,"Lahav, Shira",Fr,,5-7,111,,111,30,,1,0,6,0.16699999999999998,88.0,31.0,62.0,378.0,48.0,,,,32.0,4.0,0
12,"Strehl, Leonie",So,OPP,6-4,106,,106,30,,187,82,534,0.19699999999999998,3.0,,,39.0,8.0,5.0,40.0,6.0,212.0,,0
6,"Rockas, Alexa",Jr,MB,6-1,98,,98,27,,134,39,302,0.315,9.0,24.0,55.0,34.0,,7.0,59.0,3.0,194.5,,0
4,"Ough, Josie",So,MB,6-6,98,,98,26,,173,41,341,0.387,4.0,,,21.0,1.0,17.0,86.0,18.0,233.0,,0
5,"White, Mahalia",So,OH,6-0,93,,93,25,,285,128,628,0.25,1.0,,2.0,38.0,,2.0,37.0,4.0,305.5,3.0,0
11,"Starkey, Perri",Fr,OH,6-0,92,,92,26,,6,15,56,-0.161,13.0,18.0,23.0,128.0,7.0,,,,24.0,1.0,0
9,"Graves, Jackie",Sr,MB,6-4,67,,67,26,,19,16,68,0.044000000000000004,1.0,2.0,5.0,7.0,,2.0,17.0,2.0,30.0,1.0,0
19,"Webb, Demari",Fr,OH,6-0,58,,58,22,,126,54,366,0.19699999999999998,4.0,9.0,11.0,56.0,9.0,3.0,16.0,2.0,146.0,1.0,0
21,"Radakovic, Lana",Fr,,6-2,24,,24,13,,24,7,54,0.315,4.0,3.0,6.0,6.0,,2.0,12.0,2.0,35.0,,0
8,"Ellis, Nyah",Fr,L/DS,5-5,15,,15,12,,0,0,0,,1.0,,1.0,8.0,5.0,,,,,,0
13,"Snyder, Kylee",Jr,S,5-7,13,,13,13,,0,0,1,0.0,12.0,,,7.0,,,2.0,1.0,0.5,2.0,0
16,"Churilla, Rachel",So,L/DS,5-1,10,,10,9,,0,0,0,,,1.0,3.0,7.0,2.0,,,,1.0,,0
-,TEAM,-,-,-,-,-,6,5,,0,0,0,,,,,,15.0,,,,,,0
-,Totals,-,-,-,-,-,112,17,,1428,563,3619,0.239,1310.0,162.0,265.0,1428.0,137.0,52.0,343.0,52.0,1761.5,21.0,17
-,Opponent Totals,-,-,-,-,-,112,17,,1351,523,3566,0.23199999999999998,1227.0,137.0,241.0,1412.0,162.0,33.0,351.0,35.0,1658.5,15.0,17
