Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Porter, Kira",Sr,MB,5-11,115,,115,32,,222,52,462,0.368,11.0,30.0,59.0,54.0,2.0,19.0,76.0,9.0,309.0,1.0,0.0
14,"Wells, Tamar",Fr,MB,6-0,114,,114,31,,212,87,451,0.27699999999999997,6.0,,,25.0,1.0,22.0,69.0,7.0,268.5,,0.0
15,"Wilson, Fola",Jr,L,5-3,114,,114,32,,5,7,44,-0.045,74.0,26.0,46.0,414.0,32.0,,,1.0,31.0,,0.0
16,"Diaz, Kayla",Fr,S,5-7,112,,112,31,,13,12,37,0.027000000000000003,628.0,29.0,57.0,149.0,,1.0,5.0,1.0,45.5,16.0,0.0
3,"Tipton, Jurnee",Jr,OH,5-9,110,,110,32,,289,103,745,0.25,12.0,31.0,57.0,257.0,39.0,,25.0,5.0,332.5,1.0,0.0
4,"Blair, Semira",Fr,S,5-7,108,,108,31,,17,6,40,0.275,578.0,20.0,27.0,184.0,1.0,,4.0,1.0,39.0,16.0,0.0
2,"Morrow, Abby",Jr,L,5-5,100,,100,31,,2,5,28,-0.107,20.0,19.0,30.0,216.0,17.0,,,,21.0,,0.0
8,"Williams, Kailyn",So,OH,5-8,94,,94,31,,213,101,550,0.204,8.0,2.0,6.0,58.0,4.0,1.0,30.0,12.0,231.0,1.0,0.0
21,"Mitchell, Myca",Jr,OH,6-2,91,,91,26,,198,123,580,0.129,8.0,18.0,22.0,121.0,17.0,2.0,27.0,8.0,231.5,,0.0
12,"Butler, Marcelle",Jr,OH,6-1,87,,87,33,,156,85,434,0.16399999999999998,1.0,,,31.0,,2.0,43.0,7.0,179.5,,0.0
6,"Witt-Nobles, Macy",Fr,OH,5-9,64,,64,28,,115,72,354,0.121,1.0,,3.0,16.0,2.0,3.0,19.0,9.0,127.5,2.0,0.0
20,"Williams, Ana",So,MB,5-11,48,,48,16,,67,40,189,0.14300000000000002,252.0,27.0,34.0,73.0,,7.0,18.0,3.0,109.5,,1.0
19,"Johnson, Asha",Fr,OH,6-1,22,,22,12,,26,9,92,0.185,,4.0,5.0,19.0,5.0,,1.0,1.0,30.5,,0.0
10,"Banda, Busi",So,OH,5-9,16,,16,9,,1,0,1,1.0,2.0,8.0,8.0,3.0,,,,,9.0,,
5,"Farrell, Jurnee",Sr,L,5-10,9,,9,5,,1,0,2,0.5,1.0,3.0,4.0,6.0,1.0,,,,4.0,,
9,"Patton, Christian",Jr,S,5-8,4,,4,4,,0,0,0,,,,1.0,1.0,,,,,,,0.0
22,"Smith, Alex",Fr,OH,5-8,4,,4,2,,0,1,1,-1.0,,1.0,2.0,5.0,2.0,,,,1.0,,
13,"Askew, Nina",So,MB,6-2,2,,2,2,,0,0,1,0.0,,,,,,,,,,,
18,"Bob, Reagan",Fr,MB,5-9,1,,1,2,,0,0,0,,,,,,,,,,,,0.0
-,TEAM,-,-,-,-,-,66,21,,0,0,0,,,,,,15.0,,,,,,0.0
-,Totals,-,-,-,-,-,121,8,,1497,683,3916,0.20800000000000002,1392.0,198.0,336.0,1577.0,138.0,57.0,312.0,64.0,1867.0,37.0,6.0
-,Opponent Totals,-,-,-,-,-,121,6,,1348,612,3793,0.19399999999999998,1229.0,138.0,265.0,1456.0,195.0,47.0,392.0,67.0,1673.5,35.0,6.0
