Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Choy, Bailey",Sr,S,5-9,114,,114,30,,3,5,16,-0.125,581.0,28.0,24.0,210.0,,,,2.0,31.0,3.0,0
10,"Iosia, Norene",Sr,S,5-11,114,,114,30,,84,27,229,0.249,644.0,48.0,59.0,331.0,2.0,3.0,35.0,4.0,152.5,4.0,0
16,"Okino, Rika",Jr,DS,5-5,113,,113,29,,0,0,2,0.0,80.0,14.0,26.0,256.0,19.0,,,,14.0,,0
17,"Hellvig, Hanna",Fr,OH,6-2,112,,112,30,,348,127,936,0.23600000000000002,16.0,15.0,44.0,193.0,17.0,9.0,72.0,8.0,408.0,,0
3,"Igiede, Amber",Fr,MB,6-3,103,,103,30,,214,57,450,0.349,8.0,4.0,6.0,47.0,2.0,20.0,108.0,7.0,292.0,1.0,0
8,"Williams, Skyler",Jr,MH,6-1,102,,102,30,,192,47,375,0.387,9.0,,,30.0,,12.0,102.0,16.0,254.5,1.0,0
2,"Van Sickle, Brooke",Jr,OH,5-9,90,,90,25,,209,72,579,0.237,25.0,20.0,27.0,201.0,11.0,4.0,38.0,4.0,252.0,1.0,0
20,"Ross, Mckenna",Sr,DS,5-10,88,,88,24,,201,101,562,0.17800000000000002,9.0,5.0,17.0,141.0,25.0,3.0,24.0,2.0,221.0,,0
6,"Wagoner, Riley",Fr,OH,6-0,78,,78,24,,98,50,356,0.135,32.0,8.0,8.0,155.0,10.0,3.0,34.0,7.0,125.5,2.0,0
1,"Hanawahine, Kyra",Jr,L/DS,5-2,68,,68,28,,1,0,1,1.0,14.0,13.0,18.0,37.0,,,,,14.0,,0
11,"Westerberg, Tiffany",Fr,OH,6-3,46,,46,21,,64,17,161,0.292,6.0,,,14.0,1.0,5.0,33.0,4.0,85.0,1.0,0
18,"Rasmussen, Jolie",Jr,OH,6-2,34,,34,10,,109,30,277,0.285,3.0,1.0,6.0,54.0,5.0,7.0,14.0,2.0,124.0,2.0,0
9,"Sibley, Kirsten",Sr,OH,6-2,15,,15,10,,13,9,48,0.083,,,4.0,6.0,2.0,,3.0,2.0,14.0,,0
14,"Akana, Braelyn",Fr,OH,6-0,14,,14,6,,17,6,44,0.25,1.0,,,12.0,,,8.0,2.0,21.0,,0
5,"Gong, Janelle",Jr,DS,5-9,3,,3,3,,0,0,0,,,,1.0,,,,,,,,0
-,TEAM,-,-,-,-,-,2,2,,0,0,0,,,,,,3.0,,,,,,0
-,Totals,-,-,-,-,-,114,24,,1553,548,4036,0.249,1428.0,156.0,240.0,1687.0,97.0,66.0,471.0,60.0,1937.5,15.0,24
-,Opponent Totals,-,-,-,-,-,114,24,,1338,662,4014,0.168,1220.0,97.0,217.0,1615.0,154.0,45.0,314.0,56.0,1582.5,30.0,24
