Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Brennan, Kate",So,MB,6-2,128,,128,31,,193,48,439,0.33,9.0,25.0,60.0,50.0,2.0,21.0,90.0,20.0,284.0,,0.0
10,"Rolda, Antonette",Sr,S,5-7,128,,128,31,,8,5,21,0.14300000000000002,765.0,28.0,50.0,170.0,,,,,36.0,4.0,0.0
13,"Burt, Lauryn",So,S,5-8,128,,128,31,,45,13,127,0.252,632.0,44.0,46.0,182.0,,,1.0,,89.5,12.0,0.0
14,"Capllonch, Shelby",Fr,OH,5-8,126,,126,31,,323,141,878,0.207,20.0,36.0,63.0,398.0,40.0,10.0,19.0,4.0,378.5,,0.0
2,"French, Alison",Jr,OH,6-0,118,,118,31,,207,87,544,0.221,3.0,,,46.0,1.0,2.0,60.0,5.0,239.0,1.0,0.0
5,"Davis, Erin",Jr,MB,5-10,112,,112,31,,127,82,382,0.11800000000000001,3.0,,,52.0,,5.0,47.0,,155.5,1.0,0.0
8,"Smith, Macy",Jr,MB,6-0,112,,112,27,,185,66,417,0.285,7.0,,,27.0,4.0,11.0,79.0,4.0,235.5,,0.0
7,"Hayden, Mariena",Jr,OH,6-0,102,,102,26,,384,149,998,0.235,28.0,70.0,110.0,302.0,24.0,10.0,31.0,17.0,479.5,2.0,0.0
16,"Oliveira, Paris",Fr,L/DS,5-6,101,,101,27,,0,1,2,-0.5,73.0,21.0,44.0,327.0,33.0,,,,21.0,1.0,0.0
6,"Sweder, Thea",Jr,OH,5-10,100,,100,27,,210,74,529,0.257,5.0,13.0,20.0,46.0,6.0,2.0,28.0,4.0,239.0,1.0,0.0
15,"Scott, Shania",Jr,L,5-5,51,,51,14,,1,0,2,0.5,19.0,4.0,6.0,124.0,11.0,,,,5.0,,0.0
1,"Garcia, Paola",Fr,L/DS,5-6,30,,30,9,,0,0,0,,4.0,,4.0,38.0,6.0,,,,,,0.0
12,"Berg, Jill",Jr,OH,5-10,5,,5,4,,5,5,19,0.0,,,,4.0,3.0,,1.0,,5.5,,0.0
11,"Freeman, Jordyn",Fr,MB,6-2,2,,2,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,24,12,,0,0,0,,,,,,18.0,,,,,,0.0
-,Totals,-,-,-,-,-,128,11,,1688,671,4358,0.233,1568.0,241.0,403.0,1766.0,148.0,61.0,356.0,54.0,2168.0,22.0,11.0
-,Opponent Totals,-,-,-,-,-,128,11,,1495,599,4096,0.21899999999999997,1420.0,148.0,274.0,1762.0,242.0,53.0,444.0,50.0,1918.0,25.0,11.0
