Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Lavender, Kim",Sr,DS,5-9,74,,74,23,,6,7,30,-0.033,54.0,16.0,22.0,229.0,28.0,,,,22.0,3.0,0
18,"Ulate, Francela",Jr,OH,5-10,72,,72,23,,189,128,583,0.105,7.0,40.0,67.0,112.0,33.0,1.0,23.0,3.0,241.5,2.0,0
4,"Wilson, Tyra",So,MB,6-3,70,,70,23,,94,56,293,0.13,5.0,13.0,23.0,19.0,,5.0,34.0,5.0,129.0,,0
12,"Haworth, Audrey",Fr,OH,5-10,69,,69,22,,139,80,548,0.10800000000000001,14.0,7.0,24.0,126.0,41.0,1.0,15.0,1.0,154.5,2.0,0
6,"Keghlian, Victoria",Sr,OH,6-1,69,,69,23,,126,65,402,0.152,6.0,1.0,8.0,37.0,5.0,2.0,32.0,1.0,145.0,1.0,0
2,"Kaner, Elizabeth",Jr,DS,5-2,66,,66,23,,0,1,2,-0.5,10.0,7.0,25.0,121.0,18.0,,,,7.0,,0
3,"Adams, Kiara",So,S,-,65,,65,20,,31,13,123,0.146,492.0,15.0,48.0,117.0,2.0,3.0,25.0,2.0,61.0,23.0,0
13,"Gadelha, Elis",Jr,MH,6-1,46,,46,21,,37,17,102,0.196,5.0,,2.0,7.0,1.0,6.0,36.0,2.0,61.0,,0
22,"Sprys, Anna",Fr,MH,6-0,39,,39,19,,47,22,129,0.19399999999999998,,3.0,3.0,2.0,,6.0,35.0,2.0,73.5,,0
11,"Andruskova, Stephanie",Jr,OH,6-2,25,,25,15,,26,24,116,0.017,1.0,2.0,3.0,15.0,2.0,,8.0,2.0,32.0,,0
1,"Rail, Emily",So,DS,5-3,20,,20,8,,0,0,0,,,1.0,3.0,19.0,4.0,,,,1.0,1.0,0
21,"Kennedy, Regon",Fr,DS,5-5,13,,13,6,,0,0,0,,,,,10.0,3.0,,,,,,0
15,"Rainville, Emma",Fr,S,5-5,10,,10,4,,0,1,1,-1.0,33.0,2.0,,8.0,,,1.0,,2.5,3.0,0
9,"Erwat, Victoria",Fr,OH,5-10,4,,4,3,,1,0,2,0.5,1.0,,,,,,1.0,,1.0,,0
-,TEAM,-,-,-,-,-,10,7,,0,0,0,,,,,,24.0,,,,,,0
-,Totals,-,-,-,-,-,74,14,,697,414,2336,0.121,628.0,107.0,228.0,822.0,161.0,24.0,212.0,18.0,899.0,35.0,14
-,Opponent Totals,-,-,-,-,-,74,14,,948,341,2284,0.266,860.0,162.0,154.0,1046.0,107.0,22.0,224.0,34.0,1199.0,17.0,14
