Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
21,"Shipes, Tatum",So,OH,6-4,103,,103,29,,269,155,900,0.127,29.0,23.0,52.0,246.0,28.0,14.0,55.0,11.0,333.5,3.0,0
6,"Rosenthall, Bella",So,L/DS,5-5,103,,103,29,,2,0,5,0.4,38.0,12.0,24.0,307.0,17.0,,,,14.0,2.0,0
3,"White, Payton",Jr,L/DS,5-7,103,,103,29,,4,2,13,0.154,51.0,13.0,27.0,325.0,26.0,,,1.0,17.0,4.0,0
7,"McClellan, Chesney",Jr,MB,6-4,100,,100,29,,175,69,490,0.21600000000000003,4.0,4.0,10.0,17.0,,11.0,59.0,7.0,219.5,2.0,0
4,"White, Shaina",Sr,MB,6-1,92,,92,26,,134,50,407,0.20600000000000002,5.0,5.0,9.0,41.0,,8.0,67.0,4.0,180.5,,0
11,"Kull, Morgan",Jr,S,5-9,83,,83,28,,47,21,179,0.145,576.0,12.0,11.0,134.0,,3.0,13.0,3.0,68.5,39.0,0
2,"Pember, Molly",Fr,L/DS,5-7,78,,78,26,,1,0,2,0.5,18.0,11.0,9.0,135.0,14.0,,,,12.0,1.0,0
16,"Green, Val",So,OH,6-2,67,,67,24,,146,103,506,0.085,1.0,13.0,14.0,30.0,3.0,3.0,7.0,3.0,165.5,,0
14,"Persons, Katie",So,L/DS,5-3,57,,57,21,,2,1,8,0.125,12.0,9.0,13.0,83.0,4.0,,,,11.0,,0
13,"Bidzane, Enija",Sr,OH,5-9,56,,56,15,,148,89,384,0.154,1.0,,3.0,29.0,3.0,5.0,13.0,,159.5,1.0,0
8,"Brown, Jaeden",Jr,MB,6-0,56,,56,20,,77,34,198,0.217,,,2.0,18.0,,15.0,33.0,9.0,108.5,1.0,0
9,"Thomason, Lily",Fr,OH,6-1,54,,54,20,,132,65,412,0.163,1.0,,,40.0,2.0,2.0,7.0,,137.5,,0
12,"Hines, Marissa",So,S,6-0,47,,47,16,,30,23,104,0.067,353.0,7.0,12.0,97.0,,2.0,15.0,4.0,46.0,28.0,0
5,"McNamara, Shea",Jr,MB,6-1,8,,8,7,,3,4,12,-0.083,,,,,,,,,3.0,,0
22,"Dorrell, Lauren",Jr,OH,6-0,7,,7,5,,9,7,35,0.057,,,,2.0,,,3.0,,10.5,,0
-,TEAM,-,-,-,-,-,19,8,,0,0,0,,,,,,23.0,,,,,,0
-,Totals,-,-,-,-,-,103,15,,1179,623,3656,0.152,1089.0,109.0,186.0,1504.0,120.0,63.0,272.0,42.0,1375.0,81.0,15
-,Opponent Totals,-,-,-,-,-,103,15,,1352,567,3688,0.213,1220.0,120.0,221.0,1599.0,110.0,58.0,325.0,40.0,1581.5,27.0,15
