Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Poole, Emily",Sr,MB,6-2,108,,108,31,,172,39,443,0.3,8.0,10.0,14.0,55.0,,34.0,95.0,5.0,263.5,1.0,0.0
7,"Bright, Lauren",Sr,MB,5-11,105,,105,31,,146,34,332,0.337,1.0,,8.0,24.0,,18.0,91.0,7.0,209.5,,0.0
20,"Pressly, Julia",Sr,OH,6-1,103,,103,31,,220,106,622,0.183,4.0,2.0,13.0,133.0,3.0,2.0,55.0,6.0,251.5,1.0,0.0
21,"Wright, Hannah",Jr,OH,-,103,,103,31,,310,145,865,0.191,9.0,24.0,59.0,161.0,41.0,6.0,55.0,6.0,367.5,2.0,0.0
15,"Donaldson, Jess",Sr,L/DS,6-0,93,,93,29,,19,14,80,0.062,49.0,20.0,23.0,272.0,26.0,,,,39.0,3.0,0.0
23,"Lancaster, Sabrina",Jr,OH,-,92,,92,29,,298,126,882,0.195,20.0,15.0,20.0,208.0,39.0,12.0,28.0,1.0,339.0,,0.0
17,"Carman, Sarah",So,S,5-8,82,,82,29,,15,8,56,0.125,659.0,16.0,38.0,164.0,,,12.0,2.0,36.5,22.0,0.0
19,"Garrett, Allison",Jr,DS,-,76,,76,27,,0,0,2,0.0,31.0,10.0,10.0,172.0,15.0,,1.0,,10.0,,0.0
1,"Lam, Alina",So,S,5-7,54,,54,19,,9,4,33,0.152,420.0,8.0,17.0,148.0,,,11.0,2.0,22.5,7.0,0.0
4,"Hudson, Ava",So,OH,6-1,47,,47,21,,80,48,264,0.121,3.0,16.0,25.0,84.0,21.0,1.0,15.0,1.0,104.5,1.0,0.0
5,"Mavroidis, Natalie",Fr,L/DS,-,46,,46,17,,3,0,4,0.75,27.0,3.0,7.0,114.0,8.0,,,,6.0,,0.0
12,"Hemsath, Victoria",Sr,RS,6-4,28,,28,14,,42,17,135,0.185,1.0,,1.0,6.0,,,14.0,3.0,49.0,,0.0
13,"Jepson, Victoria",So,OH,6-2,23,,23,9,,2,1,7,0.14300000000000002,,9.0,13.0,9.0,,,,,11.0,,0.0
2,"Smith, Amaya",Fr,OH,-,7,,7,5,,1,1,12,0.0,,,,5.0,,,3.0,1.0,2.5,,
18,"Nagelhout, Claire",Jr,MB,-,6,,6,5,,6,5,18,0.055999999999999994,,,1.0,1.0,,,3.0,,7.5,,
-,TEAM,-,-,-,-,-,15,11,,0,0,0,,,,,,37.0,,,,,,0.0
-,Totals,-,-,-,-,-,109,10,,1323,548,3756,0.20600000000000002,1247.0,133.0,250.0,1566.0,190.0,73.0,383.0,34.0,1688.5,37.0,10.0
-,Opponent Totals,-,-,-,-,-,109,10,,1403,611,3887,0.204,1310.0,190.0,218.0,1701.0,133.0,57.0,227.0,56.0,1708.5,28.0,10.0
